@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute destClass {1.0,2.0}

@data
-7.107807,-0.134346,-0.146551,-0.154687,-0.183166,-0.199439,-0.179097,-0.187234,-0.199439,-0.191303,-0.219781,-0.203508,-0.215713,-0.183166,-0.231986,-0.203508,-0.231986,-0.215713,-0.203508,-0.211644,-0.231986,-0.203508,-0.231986,-0.211644,-0.215713,-0.215713,-0.219781,-0.211644,-0.252328,-0.207576,-0.162824,-0.093662,-0.065183,-0.032637,-0.00009,0.040594,-0.166892,-0.260465,-0.264533,-0.313353,-0.293011,-0.329627,-0.301148,-0.329627,-0.329627,-0.313353,-0.29708,-0.264533,-0.284875,-0.244191,0.382336,1.680142,0.488113,-2.363805,-5.256407,-5.020442,-2.974059,-1.53386,-0.707984,-0.317422,-0.24826,-0.109935,-0.077389,-0.016363,0.028389,0.048731,0.060936,0.109756,0.187055,0.211465,0.260285,0.345721,0.44743,0.549138,0.679326,0.850197,1.106503,1.375015,1.692347,2.034089,2.3026,2.672821,2.859965,2.953537,2.733846,2.270053,1.655732,1.049546,0.634574,0.329447,0.146371,0.065004,0.008047,-0.004158,-0.012295,0.008047,0.016184,0.032457,0.060936,0.065004,0.093482,0.060936,0.036525,0.101619,0.048731,0.044662,0.008047,-0.004158,-0.016363,-0.032637,-0.07332,-0.085525,-0.105867,-0.118072,-0.166892,-0.130277,-0.109935,-0.158756,-0.150619,-0.166892,-0.134346,-0.134346,-0.150619,-0.162824,-0.175029,-0.142482,-0.142482,-0.191303,-0.146551,-0.146551,-0.166892,-0.183166,-0.154687,-0.166892,-0.166892,-0.134346,-0.130277,6.032784,1.0
-7.107807,0.054608,0.054608,0.038334,0.011209,0.038334,0.005784,0.000359,0.022059,0.000359,-0.04304,-0.032191,-0.010491,-0.026766,-0.005066,-0.06474,-0.026766,-0.037616,-0.032191,-0.05389,-0.059315,-0.021341,-0.026766,-0.05389,-0.06474,-0.05389,-0.102715,-0.06474,-0.048465,-0.10814,-0.07559,-0.06474,0.022059,0.108858,0.114283,0.168532,0.277031,0.043759,-0.021341,-0.151539,-0.184089,-0.11899,-0.238338,-0.265463,-0.243763,-0.265463,-0.243763,-0.265463,-0.205789,-0.232913,-0.140689,-0.11899,0.982273,2.853876,1.63869,-2.316089,-6.026746,-5.153331,-3.10813,-1.616272,-0.612659,-0.341412,-0.200364,-0.113565,-0.021341,-0.032191,0.032909,0.038334,0.054608,0.108858,0.195657,0.228206,0.298731,0.298731,0.466904,0.521153,0.667626,0.808675,0.987698,1.237245,1.508492,1.747189,2.050985,2.240858,2.349357,2.327657,2.083535,1.692939,1.215545,0.754425,0.439779,0.163107,0.076308,-0.021341,-0.048465,-0.091865,-0.09729,-0.07559,-0.032191,-0.09729,-0.010491,0.022059,0.011209,0.022059,0.022059,-0.04304,-0.04304,-0.05389,-0.048465,-0.10814,-0.124415,-0.156964,-0.146114,-0.189514,-0.205789,-0.189514,-0.232913,-0.249188,-0.232913,-0.260038,-0.205789,-0.265463,-0.249188,-0.276313,-0.330562,-0.254613,-0.281738,-0.308862,-0.276313,-0.292588,-0.346837,-0.308862,-0.314287,-0.319712,-0.303438,-0.373962,-0.325137,6.032784,1.0
-7.107807,0.095465,0.134293,0.090611,0.110026,0.090611,0.076051,0.06149,0.066344,0.046929,0.032369,0.022662,0.012955,0.003248,0.008101,0.003248,0.012955,0.017808,-0.006459,0.003248,-0.02102,-0.001606,-0.006459,-0.006459,0.003248,-0.040434,-0.025874,0.027515,-0.006459,0.046929,0.080904,0.153707,0.216803,0.173122,0.192536,0.003248,-0.074409,-0.127798,-0.166626,-0.132652,-0.132652,-0.181187,-0.205455,-0.17148,-0.181187,-0.186041,-0.166626,-0.161773,-0.122944,0.537137,1.8573,-0.263697,-2.724442,-5.102678,-5.408451,-3.428206,-2.064361,-0.904365,-0.365622,-0.137505,-0.074409,-0.006459,0.037222,0.06149,0.100318,0.144,0.21195,0.275046,0.36241,0.478895,0.605087,0.794375,1.046759,1.352532,1.682573,2.032028,2.347508,2.590185,2.687256,2.629013,2.381483,1.847593,1.289436,0.736132,0.37697,0.168268,0.066344,-0.025874,-0.074409,-0.098677,-0.098677,-0.113237,-0.079263,-0.079263,-0.059848,-0.050141,-0.035581,-0.040434,-0.030727,-0.025874,-0.025874,-0.059848,-0.074409,-0.093823,-0.093823,-0.113237,-0.113237,-0.152066,-0.152066,-0.161773,-0.176333,-0.195748,-0.181187,-0.186041,-0.210308,-0.205455,-0.239429,-0.195748,-0.234576,-0.239429,-0.25399,-0.244283,-0.249137,-0.249137,-0.268551,-0.278258,-0.249137,-0.186041,-0.142359,-0.025874,-0.045288,-0.08897,-0.249137,-0.302525,-0.385036,-0.380182,-0.365622,6.032784,2.0
-7.107807,-0.131234,-0.110349,-0.089465,-0.085288,-0.097819,-0.089465,-0.106173,-0.12288,-0.147941,-0.127057,-0.152118,-0.147941,-0.160472,-0.152118,-0.173003,-0.17718,-0.152118,-0.152118,-0.168826,-0.173003,-0.164649,-0.160472,-0.160472,-0.156295,-0.160472,-0.147941,-0.143764,-0.181356,-0.18971,-0.035166,-0.014281,0.035841,0.065079,0.073433,0.002426,-0.156295,-0.214771,-0.223125,-0.239833,-0.281601,-0.281601,-0.285778,-0.289955,-0.277425,-0.281601,-0.24401,-0.248186,-0.223125,-0.127057,1.364089,1.802661,-0.624106,-4.111799,-6.267069,-4.884522,-2.950627,-1.522135,-0.649167,-0.319193,-0.173003,-0.106173,-0.060227,-0.035166,0.073433,0.090141,0.14444,0.21127,0.282277,0.386699,0.491121,0.637312,0.846156,1.088415,1.372442,1.635586,1.919614,2.099219,2.241233,2.249587,2.103396,1.744185,1.280551,0.837802,0.53289,0.298985,0.186209,0.127733,0.081787,0.052549,0.044195,0.044195,0.07761,0.069256,0.098494,0.115202,0.136086,0.140263,0.13191,0.115202,0.173678,0.161148,0.148617,0.136086,0.111025,0.119379,0.094318,0.081787,0.07761,0.065079,0.044195,0.040018,0.040018,0.035841,0.014957,0.01078,0.014957,-0.001751,0.002426,0.014957,0.006603,0.002426,0.002426,-0.005927,0.044195,0.115202,0.156971,0.215447,0.219624,0.286454,0.07761,0.014957,-0.072758,-0.110349,-0.081111,-0.131234,-0.147941,6.032784,2.0
-7.107807,0.952688,-0.023854,-0.023854,-0.031741,-0.01991,-0.055402,-0.079064,-0.06329,-0.094838,-0.047515,-0.086951,-0.094838,-0.086951,-0.047515,-0.094838,-0.098782,-0.094838,-0.114556,-0.1185,-0.1185,-0.126387,-0.122443,-0.134274,-0.102725,-0.102725,-0.1185,-0.157936,-0.110613,-0.122443,-0.126387,-0.142161,-0.1185,-0.126387,-0.157936,-0.114556,-0.043572,0.003751,-0.000192,0.098398,0.094454,-0.06329,-0.150049,-0.197372,-0.240751,-0.236808,-0.268356,-0.288074,-0.299905,-0.307792,-0.260469,-0.268356,-0.260469,-0.240751,-0.22892,-0.157936,1.084295,1.600905,-1.025525,-3.888571,-5.533048,-3.967443,-2.18494,-1.001864,-0.410325,-0.292018,-0.161879,-0.106669,-0.035684,-0.01991,0.019526,0.066849,0.098398,0.137833,0.200931,0.240367,0.311351,0.38628,0.504587,0.615008,0.8043,0.981761,1.242038,1.514146,1.861182,2.180613,2.500043,2.780038,2.898346,2.839192,2.531592,1.999207,1.380064,0.847679,0.390223,0.193044,0.062905,-0.047515,-0.071177,-0.098782,-0.083008,-0.094838,-0.06329,-0.06329,-0.039628,-0.055402,-0.039628,-0.055402,-0.055402,-0.039628,-0.071177,-0.126387,-0.114556,-0.157936,-0.153992,-0.189484,-0.221033,-0.197372,-0.224977,-0.248638,-0.252582,-0.268356,-0.307792,-0.284131,-0.284131,-0.323566,-0.315679,-0.319623,-0.323566,-0.347228,-0.307792,-0.335397,-0.315679,-0.366946,-0.363002,-0.363002,-0.410325,6.032784,1.0
-7.107807,0.068354,0.006468,0.015309,-0.006793,-0.002373,-0.020054,-0.020054,-0.055417,-0.055417,-0.073099,-0.064258,-0.08636,-0.08194,-0.090781,-0.108462,-0.077519,-0.095201,-0.090781,-0.090781,-0.104042,-0.126144,-0.108462,-0.08636,-0.108462,-0.099621,-0.130564,-0.099621,-0.143825,-0.099621,-0.126144,-0.095201,-0.059838,0.006468,0.050672,0.103717,0.015309,-0.028895,-0.148246,-0.19687,-0.210131,-0.126144,-0.218972,-0.214551,-0.254335,-0.241074,-0.214551,-0.19687,-0.19245,-0.19687,-0.20129,-0.099621,1.26628,0.855183,-2.079957,-4.024929,-4.900167,-3.525425,-1.876619,-0.87319,-0.3118,-0.165927,-0.050997,-0.002373,0.03299,0.059513,0.077194,0.121398,0.121398,0.165602,0.209806,0.280532,0.373361,0.421985,0.523654,0.643004,0.793298,1.04526,1.310484,1.646433,1.986804,2.318333,2.707327,3.034436,3.175889,3.105163,2.689646,2.039848,1.363528,0.762355,0.408724,0.161182,0.006468,-0.08636,-0.08194,-0.121723,-0.130564,-0.134984,-0.099621,-0.068679,-0.073099,-0.046577,-0.064258,-0.064258,-0.068679,-0.117303,-0.095201,-0.134984,-0.134984,-0.227813,-0.157086,-0.241074,-0.272017,-0.214551,-0.263176,-0.254335,-0.30738,-0.302959,-0.329482,-0.369265,-0.320641,-0.431151,-0.347163,-0.386947,-0.360424,-0.333902,-0.369265,-0.386947,-0.404628,-0.395788,-0.42231,-0.356004,-0.378106,-0.42673,-0.42231,-0.413469,-0.395788,6.032784,1.0
-7.107807,1.909245,0.062215,0.04542,0.04542,0.053818,0.062215,0.074812,0.074812,0.08321,0.121,0.100006,0.100006,0.100006,0.079011,0.053818,0.024425,0.049619,0.024425,0.024425,-0.000768,-0.013365,-0.009166,-0.025962,-0.042757,-0.042757,-0.055354,-0.063752,-0.059553,-0.080548,-0.080548,-0.076349,-0.07215,-0.084747,-0.105741,-0.093144,0.003431,0.104205,0.146194,0.125199,0.221774,0.08321,-0.013365,-0.177123,-0.181322,-0.202316,-0.277897,-0.261101,-0.202316,-0.252703,-0.248504,-0.235907,-0.210714,-0.210714,-0.240106,0.658461,1.968523,0.528295,-2.809843,-5.891846,-5.778476,-3.649626,-2.117022,-0.970718,-0.45845,-0.286294,-0.210714,-0.160327,-0.093144,-0.067951,-0.038558,0.011829,0.074812,0.150393,0.234371,0.343543,0.477908,0.666859,0.8978,1.124541,1.40167,1.691395,1.926534,2.081894,2.153275,2.044103,1.75018,1.305094,0.847413,0.498903,0.259565,0.091608,0.024425,-0.030161,-0.03436,-0.042757,-0.046956,-0.038558,-0.03436,-0.025962,-0.004967,0.011829,0.016027,0.020226,0.011829,0.011829,-0.000768,-0.004967,-0.025962,-0.03436,-0.046956,-0.063752,-0.042757,-0.07215,-0.067951,-0.07215,-0.067951,-0.097343,-0.067951,-0.084747,-0.076349,-0.080548,-0.076349,-0.07215,-0.07215,-0.076349,-0.067951,-0.080548,-0.059553,0.032823,0.137796,0.175586,0.251167,0.246968,0.121,-0.051155,-0.14773,6.032784,2.0
-7.107807,-0.248903,-0.260954,-0.268988,-0.260954,-0.264971,-0.264971,-0.285056,-0.277022,-0.333259,-0.277022,-0.301124,-0.29309,-0.29309,-0.29309,-0.264971,-0.301124,-0.289073,-0.29309,-0.309158,-0.309158,-0.301124,-0.29309,-0.317192,-0.317192,-0.301124,-0.329242,-0.325225,-0.329242,-0.317192,-0.301124,-0.337276,-0.260954,-0.196683,-0.2007,-0.128395,-0.156513,-0.228819,-0.333259,-0.38548,-0.401547,-0.357361,-0.409581,-0.421632,-0.405564,-0.393514,-0.421632,-0.373429,-0.353344,-0.377446,-0.341293,-0.373429,0.285351,1.173098,-0.931785,-2.900091,-4.788059,-4.24577,-2.458227,-1.257158,-0.602395,-0.317192,-0.2007,-0.124378,-0.076174,-0.05609,-0.011903,0.008182,0.060402,0.104588,0.16886,0.200995,0.289368,0.377741,0.474148,0.614741,0.711148,0.952165,1.177114,1.48642,1.835895,2.201437,2.591081,2.904404,3.177557,3.221743,2.976709,2.482624,1.811793,1.169081,0.679013,0.373724,0.160826,0.068436,0.028266,0.016215,0.008182,-0.007886,-0.003869,0.012199,0.07647,0.052368,0.064419,0.080487,0.044334,0.068436,0.056385,0.060402,0.064419,-0.019937,0.028266,0.012199,0.028266,-0.019937,0.000148,-0.031988,-0.036005,-0.040022,-0.036005,-0.044039,-0.044039,-0.052073,-0.044039,-0.044039,-0.040022,-0.060107,-0.036005,-0.01592,-0.036005,-0.06814,0.000148,-0.072157,-0.007886,-0.027971,0.004165,-0.011903,0.004165,6.032784,1.0
-7.107807,0.249087,0.253778,0.27254,0.253778,0.239706,0.244396,0.211562,0.211562,0.174037,0.183418,0.159965,0.169346,0.113058,0.117749,0.141202,0.131821,0.131821,0.131821,0.103677,0.117749,0.12244,0.113058,0.103677,0.131821,0.070842,0.113058,0.094296,0.108368,0.094296,0.188109,0.216252,0.305375,0.300684,0.277231,0.141202,0.042699,-0.027661,-0.032352,-0.037042,-0.055805,-0.079258,-0.055805,-0.055805,-0.051114,-0.037042,-0.037042,-0.055805,-0.046424,0.061461,1.787617,0.85887,-1.720983,-4.385267,-5.651741,-4.136663,-2.448032,-1.186249,-0.449819,-0.177762,-0.055805,-0.004208,0.05208,0.075533,0.131821,0.155274,0.211562,0.258468,0.333518,0.422641,0.558669,0.71346,0.952683,1.229431,1.553085,1.872049,2.209775,2.439616,2.61317,2.627242,2.416163,1.918955,1.356078,0.821345,0.41795,0.164655,0.028627,-0.074567,-0.107402,-0.154308,-0.135546,-0.158999,-0.130855,-0.158999,-0.121474,-0.107402,-0.121474,-0.112093,-0.116783,-0.121474,-0.135546,-0.135546,-0.135546,-0.16838,-0.187143,-0.205905,-0.205905,-0.23874,-0.23874,-0.280956,-0.285646,-0.299718,-0.295028,-0.309099,-0.337243,-0.332553,-0.327862,-0.351315,-0.370078,-0.38884,-0.398222,-0.393531,-0.38415,-0.402912,-0.402912,-0.337243,-0.243431,-0.215287,-0.177762,-0.224668,-0.285646,-0.4592,-0.506106,-0.52956,-0.52956,-0.571775,-0.576466,6.032784,2.0
-7.107807,0.951671,0.060124,0.031439,0.031439,0.006853,-0.025929,-0.005441,-0.013636,-0.046418,-0.034125,-0.001343,-0.034125,-0.013636,-0.042321,-0.066907,-0.034125,-0.034125,-0.058712,-0.050516,-0.095591,-0.058712,-0.066907,-0.042321,-0.083298,-0.058712,-0.091494,-0.054614,-0.075103,-0.083298,-0.124276,-0.111982,-0.107885,-0.11608,-0.11608,-0.071005,-0.009538,0.04783,0.056026,0.088808,0.125688,-0.083298,-0.173449,-0.165253,-0.234915,-0.202133,-0.279991,-0.267697,-0.279991,-0.271795,-0.275893,-0.255404,-0.247209,-0.255404,-0.259502,0.031439,1.518927,1.309941,-1.283942,-4.238428,-5.389899,-3.709817,-2.009246,-0.890557,-0.419315,-0.202133,-0.15296,-0.0792,-0.058712,0.015048,0.019146,0.04783,0.12159,0.150274,0.178959,0.236327,0.32238,0.400238,0.502682,0.625615,0.764938,0.994413,1.264865,1.559904,1.883627,2.219644,2.526976,2.805624,2.957241,2.842503,2.461411,1.924605,1.29355,0.736254,0.387944,0.125688,-0.009538,-0.091494,-0.132471,-0.148862,-0.140667,-0.124276,-0.124276,-0.103787,-0.075103,-0.071005,-0.050516,-0.075103,-0.066907,-0.091494,-0.140667,-0.148862,-0.206231,-0.193938,-0.234915,-0.214426,-0.243111,-0.243111,-0.296382,-0.292284,-0.312773,-0.316871,-0.382435,-0.349653,-0.357848,-0.366044,-0.366044,-0.374239,-0.398826,-0.407021,-0.386532,-0.447999,-0.435706,-0.407021,-0.431608,-0.415217,-0.439803,6.032784,1.0
-7.107807,-0.207812,-0.148232,-0.121151,-0.186147,-0.18073,-0.186147,-0.218645,-0.196979,-0.207812,-0.186147,-0.186147,-0.202396,-0.196979,-0.229477,-0.202396,-0.213228,-0.218645,-0.213228,-0.218645,-0.229477,-0.229477,-0.207812,-0.267392,-0.169898,-0.196979,-0.153649,-0.191563,-0.202396,-0.191563,-0.153649,-0.202396,-0.061571,-0.001991,0.041339,0.041339,0.176748,0.02509,-0.24031,-0.148232,-0.272808,-0.294474,-0.305306,-0.332388,-0.289057,-0.305306,-0.272808,-0.29989,-0.229477,-0.294474,-0.207812,0.610055,2.283703,2.072466,-1.475235,-5.759559,-5.504991,-3.517195,-1.843546,-0.776528,-0.4028,-0.207812,-0.099485,-0.01824,0.003425,0.014258,0.068421,0.068421,0.100919,0.155083,0.225495,0.274242,0.344654,0.398818,0.496312,0.577557,0.783378,0.951284,1.200436,1.449587,1.747486,1.942474,2.202458,2.305369,2.419112,2.180793,1.817898,1.390008,0.918786,0.561308,0.328405,0.149666,0.041339,0.030507,0.030507,-0.029073,0.02509,0.111752,0.106335,0.100919,0.090086,0.100919,0.100919,0.187581,0.128001,0.090086,0.090086,0.057588,0.046756,0.057588,0.035923,-0.045322,-0.045322,-0.066987,-0.088653,-0.012824,-0.039906,-0.061571,-0.045322,-0.066987,-0.056155,-0.131983,-0.099485,-0.07782,-0.088653,-0.121151,-0.131983,-0.121151,-0.072404,-0.088653,-0.153649,-0.099485,-0.1374,-0.153649,-0.142816,-0.121151,-0.18073,6.032784,1.0
-7.107807,-0.336469,-0.328336,-0.324269,-0.308002,-0.295801,-0.295801,-0.308002,-0.283601,-0.275467,-0.287668,-0.308002,-0.344603,-0.328336,-0.344603,-0.328336,-0.352737,-0.36087,-0.352737,-0.356803,-0.369004,-0.377137,-0.36087,-0.356803,-0.340536,-0.385271,-0.36087,-0.356803,-0.36087,-0.356803,-0.364937,-0.340536,-0.263267,-0.198198,-0.137195,-0.104661,-0.076193,-0.100594,-0.242933,-0.344603,-0.409672,-0.421872,-0.417806,-0.425939,-0.425939,-0.401538,-0.405605,-0.397472,-0.385271,-0.36087,-0.336469,-0.340536,0.688369,1.82301,0.204417,-2.87823,-5.745336,-5.411857,-3.42725,-1.959129,-0.913957,-0.478808,-0.303935,-0.214465,-0.165663,-0.116861,-0.059926,-0.027391,0.037678,0.106814,0.192217,0.249152,0.383357,0.509429,0.676168,0.90391,1.176387,1.436663,1.737607,1.949082,2.123955,2.197158,2.132089,1.839278,1.420396,0.997447,0.655834,0.395558,0.245086,0.167816,0.147482,0.114947,0.114947,0.106814,0.106814,0.143415,0.171883,0.196284,0.228818,0.26542,0.269486,0.285754,0.285754,0.297954,0.285754,0.293887,0.273553,0.26542,0.253219,0.257286,0.269486,0.261353,0.236952,0.273553,0.241019,0.257286,0.261353,0.27762,0.302021,0.281687,0.293887,0.297954,0.310155,0.293887,0.297954,0.318288,0.326422,0.346756,0.342689,0.415892,0.485028,0.550097,0.598899,0.615166,0.676168,0.517562,0.387424,6.032784,2.0
-7.107807,0.248874,0.349086,0.324033,0.364118,0.349086,0.253884,0.319022,0.283948,0.283948,0.324033,0.263905,0.213799,0.258895,0.213799,0.208789,0.208789,0.14365,0.203778,0.14365,0.153672,0.178725,0.13864,0.083523,0.088533,0.048448,0.033416,0.06348,0.038427,0.073502,0.003353,0.078512,0.178725,0.228831,0.208789,0.339065,0.29898,0.183735,-0.136945,-0.172019,-0.217115,-0.277243,-0.197073,-0.252189,-0.242168,-0.2572,-0.372445,-0.126924,-0.172019,-0.167009,0.14365,1.782127,3.631049,1.266032,-3.859844,-6.495436,-5.232757,-3.258568,-1.650156,-0.768284,-0.407519,-0.352402,-0.272232,-0.136945,-0.182041,-0.076817,-0.066796,-0.026711,0.008363,0.033416,0.123608,0.208789,0.344076,0.494395,0.709852,0.930319,1.135755,1.346202,1.436393,1.531595,1.461446,1.341191,1.025521,0.719873,0.474352,0.243863,0.103565,0.018385,-0.0217,-0.066796,-0.106881,-0.051764,-0.056775,-0.061786,-0.001658,-0.001658,0.023395,0.028406,-0.001658,0.033416,0.023395,0.038427,0.003353,0.008363,-0.031722,-0.041743,-0.046754,-0.066796,-0.066796,-0.051764,-0.091849,-0.071807,-0.061786,-0.081828,-0.086839,-0.086839,-0.106881,-0.106881,-0.111892,-0.066796,-0.09686,-0.091849,-0.116902,-0.09686,-0.051764,0.06348,0.098555,0.148661,0.183735,0.198767,0.033416,-0.146966,-0.187051,-0.237158,-0.262211,-0.277243,-0.287264,6.032784,2.0
-7.107807,-0.225104,-0.233873,-0.268951,-0.207565,-0.268951,-0.251412,-0.172487,-0.163718,-0.251412,-0.163718,-0.181257,-0.216334,-0.163718,-0.225104,-0.28649,-0.111101,-0.12864,-0.111101,-0.163718,-0.181257,-0.111101,-0.146179,-0.076023,-0.181257,-0.102332,-0.058484,-0.111101,-0.146179,-0.181257,-0.093562,-0.076023,-0.076023,0.099366,0.195829,0.257216,-0.058484,-0.251412,-0.461879,-0.321568,-0.242643,-0.216334,-0.119871,-0.102332,-0.12864,-0.084793,-0.076023,-0.076023,-0.014637,-0.005868,-0.014637,0.020441,0.274754,1.230624,-2.128074,-5.320152,-5.890166,-4.276588,-2.277154,-1.338824,-0.60219,-0.005868,0.037979,0.134443,0.222138,0.239677,0.239677,0.222138,0.309832,0.327371,0.362449,0.388757,0.388757,0.406296,0.493991,0.51153,0.66061,0.774613,0.82723,1.081543,1.29201,1.493707,1.712944,1.993566,2.142646,2.379421,2.291727,2.011105,1.45863,0.932463,0.50276,0.34491,0.169521,0.073057,0.002902,0.116904,0.081827,0.099366,0.064288,0.108135,0.151982,0.116904,0.125674,0.116904,0.151982,0.099366,0.151982,0.178291,0.134443,0.099366,0.090596,-0.032176,0.134443,0.037979,0.011671,0.099366,0.020441,-0.040946,-0.040946,-0.023407,-0.058484,-0.005868,-0.040946,-0.058484,-0.076023,-0.005868,-0.093562,-0.12864,-0.040946,-0.093562,-0.058484,-0.058484,-0.146179,-0.102332,-0.058484,-0.093562,-0.093562,6.032784,1.0
-7.107807,0.000329,0.000329,-0.044401,-0.061175,-0.044401,-0.066766,-0.033219,-0.03881,-0.100314,-0.089131,-0.061175,-0.117088,-0.111496,-0.117088,-0.094723,-0.100314,-0.094723,-0.111496,-0.145044,-0.122679,-0.094723,-0.156227,-0.139453,-0.156227,-0.178592,-0.167409,-0.133861,-0.161818,-0.178592,-0.156227,-0.145044,-0.117088,-0.010854,0.00592,0.067424,0.084198,0.207206,-0.016445,-0.234504,-0.200957,-0.206548,-0.268052,-0.296008,-0.245687,-0.284826,-0.284826,-0.273643,-0.256869,-0.273643,-0.195365,-0.173,0.598594,2.577902,2.337478,-1.369531,-5.792222,-5.523841,-3.538942,-1.800059,-0.715353,-0.43579,-0.223322,-0.173,-0.049992,0.000329,0.033876,0.00592,0.033876,0.067424,0.123337,0.156884,0.240753,0.246345,0.374944,0.49236,0.593003,0.738376,0.906114,1.213634,1.426102,1.660935,1.901359,2.16974,2.34866,2.326295,2.12501,1.761577,1.269546,0.850201,0.475586,0.190432,0.128928,0.078607,-0.033219,0.022694,0.011511,0.000329,0.033876,0.05065,0.033876,0.089789,0.09538,0.089789,0.084198,0.033876,0.039468,-0.010854,0.028285,-0.100314,-0.072358,-0.016445,-0.089131,-0.094723,-0.12827,-0.12827,-0.133861,-0.105905,-0.139453,-0.133861,-0.156227,-0.161818,-0.156227,-0.161818,-0.150635,-0.200957,-0.173,-0.195365,-0.111496,-0.189774,-0.167409,-0.206548,-0.189774,-0.195365,-0.228913,-0.195365,-0.223322,6.032784,1.0
-7.107807,-0.042055,-0.058043,-0.082024,-0.090018,-0.121993,-0.113999,-0.113999,-0.121993,-0.121993,-0.106005,-0.169955,-0.129987,-0.13798,-0.13798,-0.145974,-0.145974,-0.169955,-0.141977,-0.153968,-0.145974,-0.185943,-0.145974,-0.185943,-0.153968,-0.20193,-0.13798,-0.177949,-0.177949,-0.185943,-0.193937,-0.177949,-0.161962,-0.173952,-0.129987,-0.034062,-0.030065,0.025892,0.045876,-0.07403,-0.153968,-0.26588,-0.249893,-0.233905,-0.289862,-0.305849,-0.297855,-0.26588,-0.285865,-0.245896,-0.237902,-0.321837,-0.221915,0.057867,1.564689,1.061082,-1.556871,-4.426628,-5.277963,-3.487362,-1.844646,-0.833437,-0.321837,-0.237902,-0.106005,-0.066037,-0.046052,0.049873,0.06586,0.081848,0.137804,0.161785,0.201754,0.265704,0.341645,0.425579,0.553479,0.69337,0.841254,1.073073,1.356851,1.628639,1.976367,2.312104,2.623861,2.891651,3.019552,2.86767,2.523939,1.896429,1.28091,0.773307,0.369623,0.177773,0.06586,-0.030065,-0.026068,-0.066037,-0.094015,-0.066037,-0.058043,-0.002087,-0.026068,-0.026068,-0.014077,-0.022071,-0.01008,-0.034062,-0.034062,-0.07403,-0.058043,-0.090018,-0.07403,-0.13798,-0.129987,-0.205927,-0.177949,-0.20193,-0.213921,-0.229909,-0.213921,-0.241899,-0.273874,-0.261884,-0.281868,-0.301852,-0.26588,-0.293859,-0.249893,-0.261884,-0.297855,-0.289862,-0.297855,-0.321837,-0.305849,-0.313843,-0.273874,6.032784,1.0
