@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute destClass {1.0,2.0}

@data
-2.393368,-0.354033,-1.138352,-1.45208,-1.608944,-1.5828,-1.478224,-1.687376,-0.798481,0.508718,1.162318,1.188462,1.057742,0.953166,0.58715,0.561006,0.691726,0.796302,0.665582,0.561006,0.45643,0.84859,0.32571,0.038127,-0.301745,3.293852,2.0
-2.393368,-0.868628,-1.419124,-1.634536,-1.514863,-1.682405,-1.466994,-1.03617,-0.006981,0.56745,1.165816,1.285489,1.141881,0.92647,0.399908,0.447777,0.375973,0.423842,0.280235,0.304169,1.381228,0.782862,0.471712,0.016954,-0.342066,3.293852,1.0
-2.393368,-0.020367,-0.655827,-1.144642,-1.437932,-1.340168,-1.38905,-0.802472,-0.460301,-0.509183,0.321803,0.51733,0.615093,0.468448,0.028514,-0.460301,-0.75359,-0.802472,-0.11813,1.397197,1.934894,1.788249,1.348315,1.006145,0.468448,3.293852,1.0
-2.393368,-0.174909,-0.745487,-0.949265,-1.275309,-1.193798,-1.112287,-0.908509,-0.582465,-1.071531,-0.297176,0.232646,0.47718,0.436424,-0.011887,-0.337931,-0.460198,-0.419443,-0.093398,1.65909,2.107401,1.740602,1.536824,1.047757,0.395668,3.293852,1.0
-2.393368,-0.639564,-0.964422,-1.28928,-1.424638,-1.505852,-1.424638,-1.64121,-0.693707,0.416224,1.147155,1.228369,1.41787,1.093012,0.578653,0.795225,1.011797,1.038869,0.822297,0.551582,0.172581,-0.233492,-0.043991,-0.01692,-0.395921,3.293852,2.0
-2.393368,-1.089736,-1.397426,-1.542221,-1.56032,-1.596519,-1.379326,-1.071636,-0.220964,0.774504,0.973598,1.045995,0.828802,0.846902,0.448715,0.412516,0.521112,0.575411,1.136492,1.118393,1.009797,0.539212,0.376317,-0.148566,-0.601051,3.293852,1.0
-2.393368,-0.791286,-1.207145,-1.484384,-1.692313,-1.784726,-1.507487,-1.184042,-0.144395,0.571806,1.149387,1.195593,1.080077,0.895251,0.433186,0.363876,0.571806,0.479393,0.31767,0.618012,1.334213,0.733528,0.410083,-0.098189,-0.259912,3.293852,1.0
-2.393368,-0.961838,-1.34693,-1.496688,-1.625052,-1.689234,-1.475294,-1.068808,0.129255,0.492953,1.134773,1.006409,0.942227,0.792469,0.172043,0.407377,0.621317,0.664105,0.920833,1.241743,0.749681,0.749681,0.385983,-0.084685,-0.662322,3.293852,1.0
-2.393368,-0.018251,-0.602293,-0.894314,-1.186335,-1.332345,-1.235005,-1.088995,-0.650963,-0.553623,-0.018251,0.614461,0.663131,0.614461,0.079089,-0.358942,-0.504953,-0.504953,-0.602293,-0.212932,1.149832,2.025895,2.025895,1.490523,1.101162,3.293852,1.0
-2.393368,-0.972545,-1.183247,-1.393948,-1.464182,-1.464182,-1.464182,-1.557827,-0.668198,0.432134,1.064239,1.111062,1.040828,1.064239,0.876949,0.806715,1.017416,1.064239,0.736481,0.572602,0.268255,0.080964,-0.012681,0.244843,-0.199972,3.293852,2.0
-2.393368,-0.125195,-0.661743,-1.3056,-1.52022,-1.52022,-1.3056,-0.876362,-1.734839,-0.232504,0.840592,1.162521,1.162521,0.840592,0.625973,0.518663,0.304044,0.304044,0.411354,-0.017885,-0.017885,-0.661743,1.48445,1.48445,0.840592,3.293852,2.0
-2.393368,-0.95305,-1.270458,-1.528352,-1.587866,-1.607704,-1.409324,-1.171268,-0.318235,0.852207,1.070425,1.110101,0.911721,0.911721,0.554637,0.574475,0.554637,0.693503,1.050587,1.050587,0.792693,0.356257,0.177715,-0.238883,-0.576128,3.293852,1.0
-2.393368,-0.516021,-0.955708,-1.541957,-1.615238,-1.688519,-1.541957,-0.955708,-1.10227,0.21679,0.949601,1.389288,1.316007,1.169444,0.729758,0.143509,0.583195,0.656477,0.363352,0.363352,0.143509,-0.296178,0.87632,0.949601,0.363352,3.293852,2.0
-2.393368,-0.466288,-0.985072,-1.355632,-1.355632,-1.540913,-1.392688,-0.985072,-0.651568,0.423056,1.201232,1.386512,1.238288,0.608336,0.163664,-0.058672,-0.058672,-0.16984,-0.16984,-0.16984,1.386512,1.979409,0.904784,0.348944,-0.281008,3.293852,1.0
-2.393368,-0.820495,-1.171653,-1.495799,-1.603848,-1.657873,-1.549824,-1.171653,-0.739458,0.584138,1.151394,1.421516,0.962309,0.85426,0.503102,0.692187,0.800236,0.881272,0.47609,0.368041,0.611151,0.368041,0.746211,0.151944,-0.361288,3.293852,2.0
-2.393368,-0.837325,-1.18011,-1.4372,-1.54432,-1.630016,-1.480048,-1.137262,-0.430267,0.598089,1.28366,1.390781,1.197964,1.005147,0.555241,0.512393,0.619513,0.555241,0.319576,0.490969,1.069419,0.683786,0.255304,-0.216026,-0.644508,3.293852,1.0
-2.393368,-0.601173,-1.012501,-1.360549,-1.487111,-1.487111,-1.42383,-1.676955,-0.917579,0.348047,1.139064,1.328908,1.170705,0.94922,0.696095,0.854298,1.107423,0.854298,0.727735,0.601173,0.221485,0.031641,-0.158203,0.221485,-0.126563,3.293852,2.0
-2.393368,-0.718448,-1.018559,-1.427801,-1.50965,-1.536933,-1.400518,-1.591498,-0.718448,0.481997,1.327764,1.38233,1.136784,1.082219,0.754825,0.700259,0.945805,0.836673,0.591128,0.400148,0.291017,-0.118226,-0.118226,0.3183,-0.090943,3.293852,2.0
-2.393368,-0.637876,-1.064608,-1.411327,-1.411327,-1.437998,-1.384657,-1.624694,-0.877912,0.322272,1.042382,1.255748,1.202407,1.122394,0.775674,0.802345,0.935699,1.095724,0.775674,0.722333,0.242259,-0.07779,-0.264485,0.055564,-0.157802,3.293852,2.0
-2.393368,0.525789,0.071053,-0.611052,-0.952104,-1.179472,-0.952104,-0.383684,-1.634209,-1.520525,0.412105,1.094209,1.094209,1.207893,0.298421,-0.611052,-0.83842,-0.497368,-0.27,-0.042632,-0.042632,0.071053,2.23105,1.66263,0.866841,3.293852,2.0
-2.393368,-0.950038,-1.276589,-1.468677,-1.58393,-1.641557,-1.487886,-1.180544,-0.296937,0.740341,1.086101,1.086101,1.028474,0.874803,0.586671,0.490626,0.625088,0.778759,0.778759,1.028474,0.93243,0.452209,0.183285,-0.296937,-0.489026,3.293852,1.0
-2.393368,-0.940138,-1.239753,-1.539368,-1.539368,-1.60851,-1.424132,-1.239753,-0.686618,0.373558,1.13412,1.318498,1.180214,1.064978,0.650126,0.580984,0.765363,0.78841,0.604032,0.557937,0.511842,0.327464,0.604032,0.120038,-0.363955,3.293852,2.0
-2.393368,1.184263,0.449203,0.204183,-0.12251,-0.204183,0.040837,0.204183,-1.755977,-1.510957,-0.694223,-0.36753,-0.204183,-0.285857,-0.449203,-0.449203,-0.36753,-0.694223,-0.61255,-0.61255,-0.204183,0.204183,2.409364,2.164343,1.674303,3.293852,2.0
-2.393368,-1.097093,-1.408431,-1.541861,-1.608576,-1.586338,-1.430669,-1.074855,-0.340989,0.50407,1.19346,1.215698,1.037791,0.926599,0.50407,0.548547,0.570785,0.481832,0.281686,0.37064,1.215698,0.882123,0.548547,-0.007413,-0.18532,3.293852,1.0
-2.393368,0.886163,0.183921,-0.317681,-0.518322,-0.718963,-0.618642,-0.217361,-1.320885,-1.220564,-0.217361,0.183921,0.183921,0.183921,-0.418002,-1.019924,-0.418002,-0.317681,-0.317681,-0.317681,0.183921,-0.217361,3.293852,1.789047,1.287445,3.293852,2.0
-2.393368,-0.900009,-1.226524,-1.527922,-1.653505,-1.678621,-1.502805,-1.025591,-0.447911,0.55675,1.310245,1.13443,1.184663,0.833031,0.531633,0.506517,0.456284,0.531633,0.380934,0.255351,0.958614,1.033964,0.606983,0.180002,-0.498144,3.293852,1.0
-2.393368,-0.526486,-0.8184,-1.277121,-1.48563,-1.610736,-1.48563,-1.235419,-0.693294,0.307552,1.224993,1.308397,1.391801,1.058186,0.682869,0.599465,0.974782,1.141589,0.891378,0.724571,0.224148,-0.443083,-0.443083,-0.067766,-0.443083,3.293852,2.0
-2.393368,-0.739763,-0.999161,-1.373846,-1.546778,-1.460312,-1.345024,-1.460312,-0.624476,0.355471,1.162485,1.393061,1.479527,1.220129,0.730156,0.758978,0.758978,0.989554,0.730156,0.49958,0.124895,-0.134502,-0.134502,-0.048037,-0.336256,3.293852,2.0
-2.393368,-0.732774,-1.100804,-1.38997,-1.468834,-1.495122,-1.363682,-1.573985,-0.65391,0.371316,1.133664,1.265103,1.186239,1.028512,0.765634,0.949649,0.975937,1.002224,0.713058,0.739346,0.213589,-0.075578,-0.154441,-0.023002,-0.312168,3.293852,2.0
-2.393368,-0.63682,-1.126129,-1.413957,-1.471523,-1.471523,-1.327608,-1.413957,-0.694386,0.341796,1.234064,1.377978,1.234064,1.176499,0.68719,1.003802,0.88867,0.975019,0.744756,0.48571,0.197882,-0.147512,-0.262643,0.025185,-0.406558,3.293852,2.0
-2.393368,-0.981618,-1.316411,-1.5631,-1.580721,-1.5631,-1.351652,-1.140204,-0.312033,0.480897,0.991897,1.044759,1.08,0.956655,0.657104,0.463277,0.55138,0.868552,1.062379,1.027138,0.833311,0.463277,0.198967,-0.223929,-0.646825,3.293852,1.0
-2.393368,-1.057415,-1.38367,-1.663317,-1.616709,-1.616709,-1.453582,-1.057415,-0.428209,0.527251,1.133153,1.179761,1.109849,0.87681,0.667075,0.643771,0.667075,0.783594,0.527251,0.387428,0.597163,0.34082,0.783594,0.317516,-0.265082,3.293852,2.0
-2.393368,-0.066714,-0.600425,-0.974022,-1.187507,-1.614476,-1.240878,-1.881331,-1.240878,0.413626,1.694532,1.908017,1.320935,1.160821,0.466997,0.040028,0.093399,0.040028,-0.120085,-0.013343,0.253513,0.093399,0.253513,0.893966,0.306884,3.293852,2.0
-2.393368,-0.764944,-1.201362,-1.521402,-1.63778,-1.608685,-1.492307,-1.143173,-0.648566,0.515216,1.388052,1.300768,1.213485,1.097106,0.747972,0.54431,0.777067,0.573405,0.486121,0.282459,0.166081,0.166081,0.747972,0.282459,-0.270337,3.293852,2.0
-2.393368,-0.872921,-1.182251,-1.435339,-1.491581,-1.491581,-1.46346,-1.294734,-0.676074,0.842456,1.179907,1.320512,1.236149,1.095545,0.814335,0.589368,0.870577,0.926819,0.729972,0.3644,0.336279,-0.085535,-0.057414,-0.001172,-0.25426,3.293852,2.0
-2.393368,-0.988133,-1.260408,-1.532683,-1.696048,-1.614366,-1.451001,-1.097043,-0.361899,0.672747,1.462345,1.217298,1.19007,1.026705,0.672747,0.618292,0.672747,0.563837,0.454927,0.318789,0.291562,0.264334,0.699975,0.100969,-0.225762,3.293852,2.0
-2.393368,-0.676494,-1.02025,-1.390448,-1.469776,-1.654876,-1.496219,-1.628433,-0.755822,0.407659,1.227384,1.333156,1.227384,1.095171,0.645644,0.619201,0.777858,0.777858,0.460545,0.434102,0.354774,0.196117,0.301888,0.539873,-0.306295,3.293852,2.0
-2.393368,0.794022,0.590571,-0.291047,-0.426681,-0.494498,-0.969215,-1.376116,-2.393368,-0.969215,-0.22323,0.183671,0.590571,0.590571,0.454938,-0.494498,-0.358864,-0.562314,-0.426681,-0.358864,0.387121,0.590571,1.268739,2.353808,1.540007,3.293852,2.0
-2.393368,-0.770963,-1.339909,-1.612013,-1.612013,-1.63675,-1.56254,-1.240962,-0.152543,0.737981,1.207979,1.133769,1.133769,0.960612,0.490613,0.51535,0.614297,0.540086,0.292719,0.218508,0.267982,1.109032,0.614297,0.391666,-0.300964,3.293852,2.0
-2.393368,-0.980548,-1.184172,-1.591421,-1.649599,-1.707778,-1.504153,-0.864191,-0.398764,0.706625,1.346587,1.317498,1.142962,1.055695,0.648446,0.619357,0.619357,0.677536,0.53209,0.15393,0.299376,0.15393,0.822981,0.066663,-0.282407,3.293852,2.0
-2.393368,-0.988057,-1.227215,-1.521563,-1.687133,-1.576753,-1.411182,-1.153628,-0.325775,0.557267,1.127566,1.201153,1.164359,0.906805,0.575664,0.557267,0.630854,0.741235,0.741235,0.961995,0.796425,0.502077,0.134143,-0.252188,-0.454552,3.293852,1.0
-2.393368,-0.708346,-1.117992,-1.374021,-1.45083,-1.476432,-1.399624,-1.655653,-0.785155,0.443783,1.032649,1.211869,1.211869,1.058252,0.802223,0.725415,0.955841,0.955841,0.699812,0.725415,0.520592,-0.093877,-0.221892,0.187754,-0.247494,3.293852,2.0
-2.393368,-0.386464,-1.150899,-1.303786,-1.507635,-1.558598,-1.354748,-1.60956,-1.252824,-0.08069,0.836631,1.142405,1.295292,1.193368,0.785669,0.530858,0.530858,0.479895,0.377971,0.174121,0.327008,0.123159,0.632782,1.295292,0.479895,3.293852,2.0
-2.393368,-0.962389,-1.251383,-1.495917,-1.562608,-1.562608,-1.518147,-1.251383,-0.40663,0.438123,1.060573,1.171725,1.038342,0.90496,0.527044,0.504814,0.638196,0.793809,0.949421,1.082803,0.793809,0.482584,0.21582,-0.162096,-0.42886,3.293852,1.0
-2.393368,-0.626171,-1.147554,-1.607599,-1.668938,-1.699607,-1.423581,-0.994206,-0.564832,0.87664,1.306014,1.459362,1.244675,1.029988,0.539274,0.723292,0.723292,0.723292,0.447265,0.171239,0.140569,0.04856,0.508604,0.109899,-0.319475,3.293852,2.0
-2.393368,-0.901833,-1.205821,-1.570608,-1.661804,-1.631405,-1.570608,-1.114625,0.040532,0.800503,1.347683,1.226087,1.16529,0.830902,0.34452,0.435717,0.557312,0.496515,0.192526,0.10133,0.283723,1.226087,0.709307,0.192526,-0.293856,3.293852,2.0
-2.393368,-1.111231,-1.38284,-1.53099,-1.605065,-1.605065,-1.284073,-1.012464,-0.568013,0.46904,1.1851,1.283867,1.259175,1.111025,0.518423,0.493732,0.765341,0.864108,0.567807,0.32089,0.345581,0.296198,0.715957,0.32089,-0.417393,3.293852,2.0
-2.393368,-1.064927,-1.394407,-1.559147,-1.62975,-1.653285,-1.370873,-1.111996,-0.005884,0.700145,1.312037,1.335571,1.194366,0.982557,0.511871,0.488337,0.535405,0.535405,0.417734,0.252994,0.464802,0.488337,0.770748,0.229459,-0.429501,3.293852,2.0
-2.393368,-0.345279,-0.943763,-1.266023,-1.496209,-1.450172,-1.358098,-1.219986,-0.713577,0.207167,0.943763,1.358098,1.312061,0.943763,0.16113,-0.023019,-0.16113,-0.253205,-0.207167,-0.207167,0.345279,1.956582,1.404135,0.805651,0.207167,3.293852,2.0
-2.393368,-0.984134,-1.203281,-1.446779,-1.617226,-1.544177,-1.568527,-1.081533,-0.083195,1.012542,1.304739,1.402137,1.134291,0.769045,0.476848,0.403799,0.452499,0.257701,0.233351,0.257701,1.134291,0.890794,0.37945,-0.058845,-0.52149,3.293852,1.0
-2.393368,-0.996072,-1.232502,-1.547742,-1.652822,-1.626552,-1.363852,-1.153692,-0.286781,0.50132,0.79029,1.1318,1.05299,0.94791,0.369969,0.238619,0.186079,0.212349,0.55386,1.36823,1.34196,0.79029,0.55386,0.107269,-0.286781,3.293852,1.0
-2.393368,-0.84033,-1.159076,-1.506799,-1.477822,-1.506799,-1.390892,-1.477822,-0.7534,0.3767,1.101122,1.361915,1.246007,1.043169,0.811353,0.84033,0.811353,0.898284,0.608515,0.405677,0.3767,0.3767,-0.057954,0.086931,-0.173861,3.293852,2.0
-2.393368,-1.009451,-1.379326,-1.440972,-1.564264,-1.564264,-1.461521,-1.071097,-0.372444,0.511147,1.06596,1.045411,0.942668,0.675536,0.408404,0.326209,0.305661,0.572793,1.312543,1.2098,1.06596,0.675536,0.346758,-0.105312,-0.495736,3.293852,1.0
-2.393368,0.364022,-0.398225,-0.925934,-1.219106,-1.512278,-1.395009,-1.80545,-1.043203,0.598559,1.595343,1.771246,1.829881,1.243537,0.129484,0.246753,0.012215,0.246753,-0.222322,0.129484,-0.105053,-0.163688,-0.339591,0.598559,0.364022,3.293852,2.0
-2.393368,-0.988223,-1.399506,-1.536601,-1.490903,-1.605148,-1.422355,-1.171016,-0.097109,0.725458,1.228138,1.250987,1.113893,0.9311,0.634062,0.451269,0.474118,0.474118,0.291326,0.108533,1.205289,0.748307,0.588364,0.017137,-0.531241,3.293852,1.0
-2.393368,-0.99981,-1.381068,-1.500211,-1.595526,-1.643183,-1.404896,-0.952152,-0.189636,0.525223,0.977967,0.954138,0.906481,0.668195,0.40608,0.310765,0.477565,0.382251,0.525223,1.406882,1.430711,0.882652,0.501394,-0.165808,-0.523237,3.293852,1.0
-2.393368,-0.186411,-0.621921,-1.097022,-1.294981,-1.374165,-1.453348,-1.215798,-0.661513,-1.097022,-0.186411,0.407465,0.763792,0.96175,0.367874,-0.226003,-0.107228,-0.186411,-0.028044,0.605424,1.753586,1.951545,1.516035,0.922159,0.486649,3.293852,1.0
-2.393368,-0.878766,-1.2233,-1.543224,-1.518615,-1.543224,-1.543224,-1.272519,-0.583452,0.573198,1.237656,1.237656,1.237656,1.089998,0.966951,0.770074,0.745465,0.770074,0.523979,0.327102,0.228664,0.007178,0.081006,0.302492,0.007178,3.293852,2.0
-2.393368,1.119934,0.395448,-0.111692,-0.473934,-0.69128,-0.763729,-1.850457,-1.633111,-1.053523,-0.401486,0.395448,0.685243,0.540346,0.250551,-0.18414,-0.546383,-0.546383,-0.401486,-0.329037,-0.111692,0.395448,0.83014,2.496457,1.989317,3.293852,2.0
-2.393368,-0.059532,-0.496098,-0.892977,-1.012041,-1.131104,-1.091416,-1.051728,-1.051728,-1.488295,-0.773913,0.337347,0.416723,0.496098,-0.09922,0.059532,-0.059532,0.178595,-0.138908,0.575474,1.012041,2.401116,1.845486,1.369231,0.65485,3.293852,2.0
-2.393368,-0.753669,-1.175831,-1.370676,-1.435624,-1.533046,-1.435624,-1.078409,-0.818617,0.415397,1.259723,1.292197,1.389619,1.032404,0.772612,0.772612,1.032404,1.097352,0.740138,0.382923,0.220553,-0.299032,-0.266558,0.025709,-0.266558,3.293852,2.0
-2.393368,-0.918574,-1.254165,-1.434868,-1.434868,-1.486497,-1.383238,-1.589756,-0.582982,0.372162,1.198233,1.069159,1.172418,1.146604,0.630309,0.862642,0.991715,0.965901,0.785198,0.501236,0.217274,-0.015059,-0.092503,0.294718,-0.015059,3.293852,2.0
-2.393368,0.118585,-0.580442,-1.129678,-1.279469,-1.3294,-1.279469,-1.978497,-1.029817,0.468099,1.466709,1.816222,1.816222,1.217056,0.468099,-0.031207,0.118585,0.318307,0.218446,-0.180998,0.318307,-0.081137,-0.180998,0.56796,0.168515,3.293852,2.0
-2.393368,-1.111143,-1.384189,-1.584422,-1.566219,-1.602625,-1.438798,-1.111143,-0.255601,0.727363,0.964002,1.036814,0.982205,0.781972,0.599941,0.599941,0.654551,0.654551,0.690957,1.109626,0.945799,0.581738,0.272287,-0.055368,-0.49224,3.293852,1.0
-2.393368,-0.834744,-1.125473,-1.336913,-1.469062,-1.521922,-1.416202,-1.601212,-0.676165,0.381031,1.094638,1.306078,1.226788,1.041779,0.803909,0.830339,0.909629,0.883199,0.77748,0.59247,0.275311,-0.121137,-0.147567,0.275311,-0.147567,3.293852,2.0
-2.393368,-0.895781,-1.157641,-1.524245,-1.628989,-1.602803,-1.471873,-1.210013,-0.843408,0.492079,1.199102,1.199102,1.068172,0.88487,0.570637,0.518265,0.518265,0.544451,0.806312,0.88487,0.780126,0.439707,0.649195,0.099289,-0.319688,3.293852,2.0
-2.393368,0.207759,-0.369593,-0.841971,-1.104404,-1.15689,-1.261863,-1.051917,-1.47181,-0.789485,0.102786,0.575165,0.890084,1.10003,0.260246,-0.422079,-0.054673,-0.474566,-0.26462,-0.159646,-0.002187,0.94257,2.254733,1.992301,1.10003,3.293852,2.0
-2.393368,-1.064914,-1.362507,-1.485045,-1.572572,-1.555067,-1.415023,-1.029904,-0.382202,0.405543,1.07075,1.140772,0.930706,0.790663,0.528081,0.598103,0.668124,0.825673,1.088255,1.053244,0.913201,0.528081,0.177972,-0.294675,-0.557257,3.293852,1.0
-2.393368,-0.926615,-1.307851,-1.562008,-1.638256,-1.587424,-1.587424,-1.180772,0.039183,0.82707,1.487879,1.132059,1.106643,0.82707,0.445834,0.369587,0.47125,0.445834,0.166261,0.11543,0.547497,1.055812,0.750823,0.064598,-0.06248,3.293852,1.0
-2.393368,-0.425885,-0.721083,-1.34838,-1.495979,-1.606678,-1.532879,-1.053182,-0.610384,-0.278286,0.016912,0.570409,0.644209,0.49661,0.090712,-0.315186,-0.167587,-0.130687,1.123906,1.382205,1.751203,1.566704,1.271505,0.42281,0.349011,3.293852,1.0
-2.393368,0.112328,-0.526166,-1.022771,-1.022771,-1.306546,-1.164659,-1.37749,-1.164659,0.112328,1.602145,2.240638,1.956863,1.31837,0.396102,-0.100504,-0.242391,-0.171447,-0.384278,-0.171447,0.041384,-0.171447,0.53799,0.608933,-0.100504,3.293852,2.0
-2.393368,-0.053806,-0.436429,-1.153847,-1.345159,-1.345159,-1.345159,-1.249503,-1.010364,-0.86688,-0.436429,0.567956,0.950579,0.711439,0.4723,-0.292946,-0.101634,-0.436429,0.4723,1.572341,1.667997,1.572341,1.428857,0.520128,0.137505,3.293852,1.0
-2.393368,-0.37159,-0.923228,-1.382926,-1.566805,-1.566805,-1.474866,-0.739348,-1.290986,-0.27965,0.731687,1.375264,1.191385,1.283325,0.915566,0.271988,0.455868,0.731687,0.363928,0.180049,-0.18771,-0.555469,1.283325,1.099445,0.455868,3.293852,2.0
-2.393368,-1.130854,-1.404787,-1.446931,-1.573362,-1.510146,-1.489074,-0.941207,-0.287981,0.533819,1.102758,1.018471,0.849896,0.639178,0.344173,0.365245,0.491676,0.597035,0.744537,1.292404,1.292404,0.913112,0.323101,-0.140479,-0.582987,3.293852,1.0
-2.393368,-0.78154,-1.211088,-1.468817,-1.554727,-1.554727,-1.440181,-0.924723,-0.180172,0.879381,1.165747,1.280293,1.280293,0.793472,0.39256,0.020284,0.020284,0.278013,0.936655,1.251657,1.137111,0.621652,0.048921,-0.294718,-0.69563,3.293852,1.0
-2.393368,-0.739168,-1.232569,-1.524125,-1.568979,-1.658689,-1.501697,-1.165287,-0.447612,0.561618,1.167156,1.189584,1.144729,0.741037,0.494336,0.471909,0.606473,0.606473,0.471909,0.741037,1.234438,0.763464,0.382199,-0.111202,-0.627031,3.293852,1.0
-2.393368,-0.971172,-1.34792,-1.573969,-1.624202,-1.599085,-1.523736,-1.297687,-0.293026,0.485586,1.03815,1.03815,0.9628,0.837218,0.586052,0.435353,0.761868,0.736751,0.560936,0.485586,0.38512,1.063266,0.761868,0.485586,-0.393492,3.293852,2.0
-2.393368,-0.736707,-1.002809,-1.416744,-1.357611,-1.446311,-1.446311,-1.623712,-0.736707,0.4164,1.126004,1.273838,1.244271,1.126004,0.741635,0.800768,1.096437,1.037303,0.652934,0.445966,0.327699,0.032031,-0.263638,0.002464,-0.293204,3.293852,2.0
-2.393368,-0.987691,-1.292819,-1.578876,-1.597946,-1.559805,-1.3691,-1.025832,-0.205802,0.557016,1.033778,1.014708,1.014708,0.862144,0.461664,0.423523,0.576087,0.747721,1.071919,1.148201,1.052848,0.480735,0.194678,-0.320225,-0.701634,3.293852,1.0
-2.393368,-0.781022,-1.241575,-1.540935,-1.517907,-1.563963,-1.517907,-1.264603,-0.044136,0.807887,1.291469,1.291469,1.291469,1.199358,0.853943,0.715777,0.600638,0.646694,0.278251,0.18614,0.18614,0.4855,0.278251,-0.182302,-0.458634,3.293852,2.0
-2.393368,-0.003226,-0.622529,-1.048301,-1.203127,-1.357953,-1.28054,-0.970888,-1.512779,-1.009594,-0.041932,0.383839,0.616078,0.577372,0.190307,-0.119345,0.035481,-0.080639,-0.119345,0.422546,1.777273,1.815979,1.545034,1.428915,0.577372,3.293852,1.0
-2.393368,0.974258,0.290568,-0.324753,-0.52986,-0.803336,-0.940074,-1.965609,-1.281919,-1.076812,-0.188015,0.632413,0.83752,0.632413,0.017092,-0.256384,-0.393122,-0.52986,-0.52986,-0.324753,0.017092,0.427306,0.905889,2.546746,1.863056,3.293852,2.0
-2.393368,-0.110198,-0.689867,-1.378224,-1.704288,-1.55937,-1.55937,-1.160848,-0.110198,0.324554,1.08537,1.483893,1.230287,0.940453,0.215866,-0.146427,-0.146427,-0.110198,-0.218885,0.288325,1.592581,1.411434,0.723077,0.143408,-0.544949,3.293852,1.0
-2.393368,-0.821701,-1.234536,-1.361562,-1.615615,-1.615615,-1.425076,-1.075753,-0.218326,0.73437,0.988423,1.210719,1.083693,0.702614,0.162752,-0.154813,-0.0913,0.099239,1.083693,1.210719,1.337745,0.92491,0.512074,0.035726,-0.472379,3.293852,1.0
-2.393368,-0.868162,-1.269403,-1.527344,-1.584664,-1.584664,-1.470024,-1.011462,-0.524241,0.650823,1.310005,1.481965,1.338665,1.052064,0.679483,0.593503,0.822783,0.593503,0.421542,0.249582,0.134941,-0.008359,0.622163,0.163601,-0.2663,3.293852,2.0
-2.393368,-0.969765,-1.282312,-1.490677,-1.615696,-1.636532,-1.574023,-1.157293,-0.032123,1.009701,1.072211,1.113884,0.947192,0.676318,0.384607,0.384607,0.509626,0.592972,0.488789,1.19723,1.051374,0.592972,0.322097,-0.219651,-0.365507,3.293852,1.0
-2.393368,-0.465323,-0.917459,-1.369596,-1.505236,-1.595664,-1.505236,-1.233955,-0.103615,0.303308,1.20758,1.388435,1.252794,0.665017,0.258094,-0.284469,-0.148828,-0.103615,-0.374896,0.032026,1.117153,1.70493,1.117153,0.484162,0.07724,3.293852,1.0
-2.393368,-0.805064,-1.152915,-1.311029,-1.500766,-1.532388,-1.43752,-0.994801,-0.267476,0.523094,0.93419,1.282041,1.060682,0.681208,0.080375,-0.172608,-0.109362,-0.014494,0.58634,1.503401,1.629892,1.123927,0.58634,-0.204231,-0.488836,3.293852,1.0
-2.393368,-0.132431,-0.913993,-1.226618,-1.487138,-1.539242,-1.487138,-1.018201,-0.392952,0.336506,1.430692,1.899629,1.5349,1.118067,0.701235,-0.23664,-0.184535,-0.132431,-0.340848,-0.184535,-0.028223,0.544922,1.326484,0.64913,-0.23664,3.293852,2.0
-2.393368,-0.081478,-0.62235,-1.038405,-1.246433,-1.329644,-1.08001,-0.913588,-1.371249,-0.830377,0.001734,0.750633,0.833844,0.750633,0.251367,-0.164689,-0.123083,-0.414322,-0.414322,-0.164689,1.749166,1.790772,1.790772,1.166689,0.709028,3.293852,1.0
-2.393368,-1.013709,-1.369166,-1.507399,-1.546894,-1.66538,-1.428409,-1.053205,-0.046078,0.684583,1.079535,1.000544,0.862311,0.684583,0.368622,0.348874,0.46736,0.54635,1.11903,1.237515,1.059787,0.645088,0.329126,-0.144816,-0.658253,3.293852,1.0
-2.393368,0.010431,-0.615455,-0.990987,-1.616873,-1.742051,-1.241341,-0.740632,-1.867228,-0.490278,0.511141,0.761495,1.387382,1.01185,1.01185,0.260786,0.260786,0.010431,-0.114746,0.260786,0.135609,0.135609,1.762913,1.262204,0.636318,3.293852,2.0
