@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute destClass {2.0,1.0}

@data
-3.796645,-0.182731,-0.169724,-0.182731,-0.221751,-0.14371,-0.156717,-0.052662,0.0644,0.142441,0.259503,0.194469,0.155448,0.116427,0.090414,-0.000634,-0.091683,-0.130703,-0.14371,-0.156717,-0.195738,-0.338813,-0.35182,-0.286786,-0.299792,-0.338813,-0.35182,-0.325806,-0.312799,-0.390841,-0.156717,0.116427,-0.35182,-1.301322,-2.159775,-2.523967,-2.810118,-2.810118,-2.09474,-1.860617,-1.808589,-1.730548,-1.626493,-1.444397,-1.106218,-0.80706,-0.455875,-0.208744,-0.026648,0.207475,0.506633,0.623695,0.675723,0.72775,0.792785,0.831805,0.961874,1.013901,1.000895,1.065929,1.209004,1.235018,1.274039,1.313059,1.339073,1.417114,1.391101,1.365087,1.339073,1.274039,1.130963,1.039915,0.909846,0.805791,0.675723,0.584675,0.493627,0.402578,0.337544,0.298524,0.259503,0.233489,0.233489,1.929262,1.0
-3.796645,-0.085302,-0.085302,-0.121924,-0.109717,-0.085302,-0.060888,0.000149,0.061185,0.097807,0.21988,0.158844,0.146636,0.122222,0.073393,0.012356,-0.024266,-0.060888,-0.085302,-0.134131,-0.134131,-0.18296,-0.23179,-0.256204,-0.256204,-0.268411,-0.268411,-0.280619,-0.280619,-0.280619,-0.317241,-0.097509,0.158844,-0.305033,-1.342653,-2.20937,-2.490138,-2.551174,-2.514552,-2.184956,-1.989639,-1.904188,-1.794322,-1.67225,-1.550177,-1.281616,-0.964227,-0.659045,-0.427106,-0.207375,0.097807,0.427404,0.598306,0.695964,0.757001,0.793623,0.830244,0.854659,0.927903,0.952317,1.013354,1.098805,1.159841,1.20867,1.257499,1.330743,1.34295,1.367365,1.403987,1.403987,1.34295,1.281914,1.196463,1.062183,0.952317,0.818037,0.683757,0.573891,0.451818,0.329746,0.244295,0.158844,0.0856,1.929262,1.0
-3.796645,0.155385,0.197344,0.239303,0.295248,0.379166,0.421125,0.407138,0.365179,0.309234,0.169371,0.155385,0.071467,0.05748,0.043494,-0.026438,-0.05441,-0.110355,-0.180287,-0.236232,-0.180287,-0.222246,-0.20826,-0.250219,-0.278191,-0.194273,-0.32015,-0.040424,0.267275,-0.418055,-1.411083,-2.152359,-2.474044,-2.655866,-2.669852,-2.306208,-2.026482,-1.928577,-1.788714,-1.648851,-1.453043,-1.327165,-1.047439,-0.725754,-0.501972,-0.292178,-0.012451,0.32322,0.463084,0.574974,0.63092,0.616933,0.672879,0.714837,0.770783,0.826728,0.89666,0.924632,0.994564,1.036523,1.106454,1.232331,1.27429,1.316249,1.470099,1.42814,1.400167,1.386181,1.344222,1.120441,1.036523,0.812742,0.672879,0.547002,0.365179,0.197344,0.141398,0.015521,-0.040424,-0.110355,-0.166301,-0.194273,-0.194273,1.929262,1.0
-3.796645,1.862284,0.176818,0.218638,0.218638,0.155908,0.176818,0.197728,0.239549,0.302279,0.323189,0.427741,0.427741,0.302279,0.197728,0.197728,0.072267,0.030446,0.114087,0.114087,0.051356,0.030446,0.030446,0.030446,-0.115926,-0.074105,-0.074105,-0.115926,-0.095015,-0.136836,-0.115926,-0.115926,-0.157746,-0.136836,0.009536,-0.283207,-1.161438,-2.374231,-2.855167,-2.813346,-2.562423,-2.499693,-2.29059,-2.123308,-1.914206,-1.705104,-1.475091,-1.203258,-0.910515,-0.659592,-0.387759,-0.220477,-0.011374,0.260459,0.490471,0.595023,0.678663,0.636843,0.657753,0.636843,0.699574,0.720484,0.720484,0.783215,0.762304,0.804125,0.908676,0.950497,0.929586,1.055048,1.055048,1.117779,1.117779,1.055048,1.034138,0.992317,0.950497,0.804125,0.720484,0.615933,0.448651,0.260459,0.218638,1.929262,2.0
-3.796645,-0.216275,-0.205274,-0.172269,-0.084256,-0.04025,-0.007245,0.113773,0.069766,0.058765,0.036761,-0.029248,-0.073254,-0.095258,-0.128262,-0.139264,-0.172269,-0.172269,-0.194272,-0.260281,-0.24928,-0.282285,-0.271283,-0.260281,-0.260281,-0.260281,-0.282285,-0.271283,-0.194272,-0.007245,-0.018247,-0.87637,-1.954526,-2.405591,-2.504605,-2.515607,-2.372586,-2.075543,-1.932523,-1.833508,-1.734494,-1.679486,-1.42645,-1.096402,-0.744351,-0.45831,-0.260281,-0.018247,0.256793,0.520831,0.674853,0.71886,0.773868,0.773868,0.806872,0.850879,0.872882,0.916888,0.971896,1.037906,1.07091,1.13692,1.191928,1.224933,1.235934,1.301944,1.323947,1.356952,1.34595,1.268939,1.235934,1.158923,1.026904,0.92789,0.850879,0.71886,0.597842,0.487826,0.410815,0.311801,0.23479,0.212787,0.146777,1.929262,1.0
-3.796645,1.881519,-0.138236,-0.119455,-0.044329,-0.044329,-0.081892,-0.081892,-0.06311,-0.044329,0.012016,0.105923,0.105923,0.181049,0.087141,0.06836,0.012016,-0.06311,-0.06311,-0.06311,-0.138236,-0.081892,-0.119455,-0.025547,-0.157018,-0.175799,-0.175799,-0.194581,-0.138236,-0.194581,-0.175799,-0.194581,-0.232143,-0.213362,-0.138236,-0.006766,-0.57021,-1.603191,-2.636171,-2.936675,-2.786423,-2.692516,-2.542264,-1.97882,-1.772224,-1.490502,-1.189998,-1.002184,-0.758025,-0.532647,-0.307269,-0.119455,0.030797,0.237393,0.443989,0.57546,0.669367,0.70693,0.70693,0.70693,0.744493,0.763274,0.819619,0.894745,0.8384,0.96987,0.988652,1.082559,1.138904,1.157685,1.251592,1.3455,1.232811,1.21403,1.176466,1.157685,1.044996,0.932307,0.782056,0.650585,0.537897,0.462771,0.368863,1.929262,2.0
-3.796645,-0.500604,-0.480402,-0.520805,-0.480402,-0.460201,-0.439999,-0.399596,-0.359193,-0.258185,-0.197581,-0.177379,-0.197581,-0.278387,-0.278387,-0.338991,-0.359193,-0.298588,-0.338991,-0.338991,-0.298588,-0.258185,-0.338991,-0.379394,-0.359193,-0.31879,-0.278387,-0.359193,-0.298588,-0.298588,-0.258185,-0.31879,-0.116775,-0.177379,-0.783425,-1.833904,-2.641965,-2.662166,-2.58136,-2.379345,-1.833904,-1.631889,-1.450075,-1.167254,-1.025843,-0.783425,-0.520805,-0.258185,-0.05617,0.044838,0.226651,0.408465,0.650883,0.731689,0.772092,0.792294,0.812495,0.8731,0.913503,0.953906,1.054914,1.095317,1.176123,1.236727,1.317533,1.378138,1.418541,1.438743,1.499347,1.479146,1.438743,1.337735,1.27713,1.176123,1.054914,0.953906,0.893301,0.812495,0.751891,0.650883,0.630682,0.570077,0.549876,1.929262,2.0
-3.796645,-0.168666,-0.157953,-0.179379,-0.157953,-0.14724,-0.104388,-0.029396,0.02417,0.067022,0.174154,0.120588,0.088449,0.056309,-0.029396,0.002744,-0.050822,-0.072248,-0.093674,-0.093674,-0.136527,-0.200806,-0.222232,-0.200806,-0.211519,-0.232945,-0.222232,-0.211519,-0.222232,-0.265084,-0.200806,0.056309,0.067022,-0.747175,-1.839913,-2.386282,-2.546979,-2.579118,-2.471987,-2.129167,-1.957757,-1.882765,-1.754208,-1.679216,-1.48638,-1.164986,-0.843593,-0.543625,-0.31865,-0.136527,0.120588,0.452695,0.624105,0.699096,0.709809,0.741949,0.774088,0.763375,0.806228,0.881219,0.870506,0.913359,0.977638,0.999064,1.063342,1.106195,1.15976,1.181187,1.213326,1.245465,1.266892,1.277605,1.266892,1.213326,1.138334,1.095482,0.988351,0.881219,0.795514,0.67767,0.602678,0.516973,0.399129,1.929262,1.0
-3.796645,-0.260278,-0.260278,-0.220197,-0.200157,-0.200157,-0.200157,-0.140037,-0.079916,0.000244,0.080405,0.100445,-0.059876,-0.079916,-0.039836,-0.099956,-0.140037,-0.160077,-0.160077,-0.160077,-0.119997,-0.180117,-0.200157,-0.220197,-0.260278,-0.220197,-0.240238,-0.260278,-0.260278,-0.260278,-0.260278,-0.220197,-0.140037,-0.420599,-1.302367,-2.564897,-3.105982,-3.085942,-2.90558,-2.665098,-2.083933,-1.602969,-1.182126,-0.861483,-0.641041,-0.360479,-0.180117,0.080405,0.320887,0.501249,0.601449,0.741731,0.761771,0.721691,0.741731,0.781811,0.821891,0.861972,0.922092,0.982213,0.982213,1.022293,1.162574,1.222695,1.262775,1.262775,1.322896,1.383016,1.322896,1.242735,1.202655,1.102454,0.922092,0.761771,0.62149,0.521289,0.421088,0.300847,0.320887,0.260767,0.260767,0.200646,0.160566,1.929262,2.0
-3.796645,-0.042174,-0.004988,0.013605,0.032197,0.032197,0.125161,0.199533,0.236718,0.106569,0.087976,0.106569,-0.004988,-0.042174,0.013605,-0.042174,-0.060767,-0.060767,-0.042174,-0.060767,-0.135138,-0.135138,-0.135138,-0.116545,-0.135138,-0.135138,-0.135138,-0.190916,-0.116545,-0.023581,-0.228102,-1.064779,-2.273312,-2.961246,-2.961246,-2.868282,-2.682354,-2.217533,-1.920048,-1.73412,-1.436635,-1.194929,-0.934629,-0.581366,-0.302473,-0.07936,0.069383,0.236718,0.422646,0.664353,0.77591,0.831688,0.831688,0.831688,0.887467,0.90606,0.961838,0.980431,1.073395,1.110581,1.147766,1.203545,1.24073,1.277916,1.277916,1.24073,1.222137,1.147766,1.036209,0.924652,0.794503,0.64576,0.552796,0.441239,0.348275,0.273904,0.218125,0.162347,0.106569,0.087976,0.069383,0.032197,0.069383,1.929262,2.0
-3.796645,0.051684,0.071305,0.071305,0.071305,0.110546,0.149788,0.228271,0.287134,0.306754,0.130167,0.110546,0.071305,0.012442,0.012442,-0.04642,-0.04642,-0.04642,-0.04642,-0.066041,-0.144524,-0.183765,-0.164145,-0.164145,-0.183765,-0.164145,-0.183765,-0.203386,-0.223007,-0.085662,-0.066041,-0.654664,-1.930016,-2.891435,-2.969918,-2.852193,-2.655985,-2.224328,-1.890774,-1.733808,-1.557221,-1.30215,-1.164805,-0.79201,-0.517319,-0.262249,-0.085662,0.032063,0.287134,0.581445,0.738412,0.777653,0.777653,0.797274,0.856137,0.914999,0.914999,0.973861,1.013103,1.071965,1.150448,1.248552,1.268173,1.327036,1.307415,1.346656,1.327036,1.228932,1.111207,0.993482,0.895378,0.758033,0.601066,0.502962,0.365617,0.267513,0.18903,0.110546,0.090926,0.032063,-0.026799,-0.007178,-0.007178,1.929262,2.0
-3.796645,0.956835,0.030384,0.019214,0.030384,0.041553,0.030384,0.075062,0.097402,0.15325,0.209098,0.242607,0.276116,0.242607,0.119741,0.030384,-0.025465,0.019214,0.052723,0.052723,0.052723,0.019214,-0.058974,-0.092482,-0.092482,-0.125991,-0.103652,-0.114822,-0.125991,-0.125991,-0.137161,-0.1595,-0.1595,0.130911,0.264946,-0.427572,-1.499858,-2.315243,-2.661502,-2.862556,-2.784368,-2.292904,-2.047171,-1.968984,-1.857287,-1.76793,-1.600385,-1.298805,-0.941376,-0.583947,-0.349384,-0.148331,0.119741,0.398982,0.577697,0.622375,0.655884,0.678223,0.700563,0.722902,0.745241,0.77875,0.823429,0.856938,0.912786,0.946295,0.990974,1.024483,1.057992,1.10267,1.125009,1.136179,1.180858,1.169688,1.147349,1.091501,1.013313,0.912786,0.845768,0.722902,0.611206,0.510679,0.398982,1.929262,1.0
-3.796645,0.000266,0.000266,0.011173,0.06571,0.163877,0.185692,0.240229,0.338395,0.251136,0.229321,0.185692,0.10934,0.10934,0.06571,0.011173,-0.010641,-0.032456,-0.086993,-0.130623,-0.174252,-0.163345,-0.174252,-0.196067,-0.206975,-0.196067,-0.228789,-0.228789,-0.250604,0.000266,0.131155,-0.512382,-1.592214,-2.290288,-2.552066,-2.66114,-2.650232,-2.344825,-2.061233,-1.941251,-1.853992,-1.734011,-1.592214,-1.286807,-0.992307,-0.675993,-0.381493,-0.217882,0.022081,0.349303,0.567451,0.665617,0.709247,0.752877,0.731062,0.774691,0.818321,0.861951,0.90558,0.90558,0.971025,1.025562,1.091006,1.101913,1.156451,1.189173,1.221895,1.232802,1.232802,1.221895,1.167358,1.134636,1.003747,0.883766,0.796506,0.69834,0.578358,0.469284,0.371118,0.283858,0.185692,0.142062,0.098433,1.929262,1.0
-3.796645,-0.401136,-0.435508,-0.401136,-0.401136,-0.34958,-0.366765,-0.34958,-0.263652,-0.246466,-0.143353,-0.074611,-0.023054,-0.126167,-0.177724,-0.160538,-0.212095,-0.229281,-0.212095,-0.246466,-0.212095,-0.229281,-0.246466,-0.263652,-0.280837,-0.280837,-0.298023,-0.263652,-0.263652,-0.263652,-0.298023,-0.263652,-0.177724,-0.057425,-0.366765,-1.226044,-2.44622,-2.807117,-2.738375,-2.635261,-2.29155,-1.775983,-1.621312,-1.3979,-1.157302,-0.968261,-0.727662,-0.383951,-0.126167,0.062874,0.200359,0.406586,0.629998,0.784668,0.853411,0.904967,0.939338,0.956524,0.990895,1.059638,1.111194,1.162751,1.179937,1.248679,1.300236,1.334607,1.368978,1.368978,1.403349,1.386163,1.334607,1.248679,1.162751,1.059638,0.939338,0.819039,0.767483,0.647184,0.54407,0.492513,0.458142,0.406586,0.355029,1.929262,2.0
-3.796645,0.089657,0.10733,0.10733,0.142676,0.142676,0.284059,0.337077,0.372423,0.372423,0.195694,0.23104,0.178022,0.10733,0.125003,0.071985,0.10733,0.071985,0.018966,0.036639,-0.01638,-0.069398,-0.051725,-0.034053,-0.051725,-0.051725,-0.104744,-0.104744,-0.157762,-0.034053,-0.122417,-0.634929,-1.907374,-3.020763,-3.197492,-3.1268,-2.87938,-2.278504,-1.907374,-1.730646,-1.483226,-1.253479,-1.059078,-0.670275,-0.422855,-0.175435,0.036639,0.178022,0.390096,0.566824,0.708207,0.743553,0.761225,0.761225,0.814244,0.84959,0.867262,0.884935,0.955627,1.008645,1.043991,1.079337,1.167701,1.167701,1.185374,1.185374,1.150028,1.114682,1.008645,0.902608,0.761225,0.637516,0.531478,0.407769,0.301731,0.213367,0.142676,0.089657,0.018966,-0.034053,-0.034053,-0.034053,-0.087071,1.929262,2.0
-3.796645,0.931628,0.094486,0.094486,0.038006,0.080366,0.080366,0.052126,0.080366,0.122726,0.221566,0.292166,0.419246,0.489847,0.391006,0.391006,0.306286,0.249806,0.193326,0.080366,-0.004354,-0.018474,-0.089075,-0.117315,-0.145555,-0.173795,-0.216155,-0.272635,-0.202035,-0.314995,-0.258515,-0.173795,-0.286755,-0.244395,0.165086,-0.117315,-1.006876,-1.981158,-2.489479,-2.786,-2.9272,-2.461239,-2.051758,-1.896438,-1.825838,-1.741118,-1.670518,-1.289277,-0.992756,-0.653876,-0.371475,-0.300875,-0.046714,0.306286,0.532207,0.659287,0.659287,0.729887,0.744007,0.871087,0.899327,0.955807,0.969927,1.054648,1.139368,1.252328,1.252328,1.294688,1.308808,1.351168,1.280568,1.280568,1.139368,1.097008,0.899327,0.729887,0.673407,0.546327,0.376886,0.235686,0.108606,0.080366,-0.074955,1.929262,1.0
-3.796645,-0.029382,0.010442,-0.049295,0.010442,0.09009,0.149826,0.169738,0.229474,0.070178,0.030354,0.010442,-0.049295,-0.049295,-0.029382,-0.069207,-0.029382,0.030354,-0.069207,-0.069207,-0.168767,-0.128943,-0.089119,-0.109031,-0.109031,-0.109031,-0.148855,-0.128943,-0.148855,-0.049295,-0.00947,-0.527184,-1.602436,-2.657775,-2.916632,-2.856896,-2.598039,-2.379006,-2.12015,-1.980765,-1.721908,-1.502875,-1.303755,-0.985162,-0.666569,-0.447536,-0.228503,-0.069207,0.18965,0.528155,0.707364,0.747188,0.747188,0.747188,0.747188,0.7671,0.826836,0.806924,0.846749,0.886573,0.886573,0.926397,1.006045,1.006045,1.065781,1.145429,1.145429,1.165342,1.24499,1.145429,1.145429,1.085693,0.986133,1.006045,0.787012,0.707364,0.587892,0.488331,0.448507,0.269299,0.249387,0.18965,0.169738,1.929262,2.0
-3.796645,1.860403,0.227896,0.188857,0.208377,0.208377,0.188857,0.169337,0.227896,0.266936,0.305975,0.345014,0.364534,0.384054,0.305975,0.01318,-0.02586,-0.02586,-0.02586,0.01318,-0.00634,0.052219,-0.00634,-0.084419,-0.084419,-0.084419,-0.084419,-0.162498,-0.084419,-0.103939,-0.142978,-0.162498,-0.162498,-0.142978,-0.00634,-0.240576,-1.118962,-2.407262,-2.914774,-2.856215,-2.582939,-2.465821,-2.192545,-2.055907,-1.860711,-1.626474,-1.431278,-1.236081,-0.865206,-0.591931,-0.357695,-0.260096,-0.02586,0.247416,0.481652,0.59877,0.63781,0.657329,0.63781,0.63781,0.696369,0.696369,0.715889,0.735408,0.754928,0.813487,0.891566,0.911085,0.969645,1.028204,1.067243,1.106282,1.145322,1.184361,1.164841,1.067243,0.989164,0.891566,0.774448,0.59877,0.481652,0.364534,0.208377,1.929262,2.0
-3.796645,-0.118544,-0.098786,-0.079029,-0.019757,0.059272,0.118544,0.118544,-0.079029,-0.079029,-0.098786,-0.118544,-0.158058,-0.177816,-0.118544,-0.098786,-0.158058,-0.158058,-0.177816,-0.197573,-0.237087,-0.197573,-0.197573,-0.197573,-0.21733,-0.197573,-0.177816,-0.197573,-0.098786,-0.118544,-0.533447,-1.541068,-2.548689,-2.805534,-2.706748,-2.449903,-2.390631,-2.094272,-1.916456,-1.718883,-1.481796,-1.284223,-0.948349,-0.671748,-0.474175,-0.237087,-0.079029,0.158058,0.454417,0.691505,0.731019,0.770534,0.711262,0.750777,0.790291,0.829806,0.829806,0.849563,0.86932,0.908835,0.987864,1.08665,1.08665,1.126165,1.185437,1.244709,1.303981,1.264466,1.264466,1.224951,1.205194,1.106408,0.987864,0.889078,0.810049,0.691505,0.553204,0.493932,0.43466,0.335874,0.276602,0.237087,0.21733,1.929262,2.0
-3.796645,-0.006589,-0.006589,0.058249,0.1447,0.187925,0.1447,0.015023,0.015023,-0.006589,-0.114653,-0.09304,-0.09304,-0.136265,-0.071427,-0.049815,-0.071427,-0.136265,-0.179491,-0.179491,-0.136265,-0.157878,-0.179491,-0.201103,-0.157878,-0.201103,-0.222716,-0.114653,-0.028202,-0.395618,-1.324963,-2.405597,-2.729788,-2.729788,-2.470435,-2.405597,-2.124632,-2.038182,-1.843667,-1.627541,-1.389801,-1.087224,-0.763033,-0.525294,-0.352392,-0.157878,0.079862,0.339214,0.641791,0.749855,0.749855,0.771467,0.771467,0.79308,0.814693,0.857918,0.836305,0.922756,0.901144,0.987594,1.074045,1.052432,1.11727,1.182108,1.225334,1.290172,1.290172,1.311785,1.290172,1.182108,1.11727,1.009207,0.857918,0.749855,0.576953,0.46889,0.404052,0.295988,0.166312,0.209538,0.101474,0.058249,0.101474,1.929262,2.0
-3.796645,0.439267,0.439267,0.45792,0.495227,0.551188,0.569841,0.588495,0.45792,0.439267,0.40196,0.327346,0.327346,0.290039,0.271386,0.234079,0.234079,0.215425,0.140811,0.103504,0.103504,0.084851,0.084851,0.066197,0.047544,-0.008417,-0.008417,0.010237,0.122158,0.084851,-0.605328,-1.873766,-3.048935,-3.216817,-3.123549,-2.992975,-2.582598,-2.060301,-1.836459,-1.538003,-1.239547,-1.034359,-0.698596,-0.418794,-0.157645,-0.045724,0.084851,0.308692,0.513881,0.625802,0.663109,0.644455,0.644455,0.644455,0.644455,0.644455,0.719069,0.737723,0.737723,0.812337,0.812337,0.905604,0.942911,0.924258,0.998872,0.980218,0.961565,0.905604,0.905604,0.886951,0.663109,0.625802,0.439267,0.439267,0.215425,0.290039,-0.064377,-0.02707,-0.120338,-0.213605,-0.269566,-0.362833,-0.362833,1.929262,2.0
-3.796645,0.962726,-0.269082,-0.231881,-0.269082,-0.269082,-0.231881,-0.182278,-0.145077,-0.107875,-0.058273,0.00373,0.152537,0.090534,0.028531,0.040932,-0.070673,-0.045872,-0.107875,-0.132676,-0.169878,-0.194679,-0.20708,-0.256682,-0.343486,-0.318685,-0.293883,-0.318685,-0.343486,-0.318685,-0.318685,-0.318685,-0.343486,-0.033472,0.239341,-0.479892,-1.496738,-2.20357,-2.41438,-2.501184,-2.451581,-2.067164,-1.905957,-1.819153,-1.695147,-1.571141,-1.447136,-1.186724,-0.901511,-0.579096,-0.318685,-0.157477,0.177338,0.43775,0.598957,0.636159,0.698161,0.722963,0.784965,0.784965,0.871769,0.908971,0.983374,1.057778,1.057778,1.181783,1.218985,1.256187,1.305789,1.380192,1.404994,1.429795,1.429795,1.380192,1.293388,1.206584,1.119781,1.008175,0.871769,0.760164,0.611358,0.536954,0.462551,1.929262,1.0
-3.796645,-0.18311,-0.144511,-0.16381,-0.144511,-0.028714,0.009885,0.029185,0.029185,-0.067313,-0.048013,-0.105912,-0.18311,-0.144511,-0.16381,-0.16381,-0.144511,-0.20241,-0.18311,-0.20241,-0.241009,-0.18311,-0.221709,-0.16381,-0.241009,-0.260308,-0.221709,-0.279608,-0.279608,-0.16381,0.009885,-0.395405,-1.263883,-2.421854,-2.904341,-2.788544,-2.634148,-2.55695,-2.132361,-1.920066,-1.669173,-1.341081,-1.090187,-0.839293,-0.626999,-0.337506,-0.125211,-0.009414,0.20288,0.434474,0.666069,0.685368,0.704668,0.743267,0.801165,0.743267,0.781866,0.781866,0.859064,0.839764,0.897663,0.916962,1.052059,1.071358,1.090658,1.167856,1.206455,1.206455,1.245054,1.245054,1.225754,1.167856,1.129257,1.071358,0.936262,0.820465,0.762566,0.685368,0.588871,0.550271,0.473073,0.376576,0.376576,1.929262,2.0
-3.796645,-0.058674,-0.07246,-0.044888,-0.044888,-0.086246,-0.031102,0.037827,0.134328,0.189472,0.327331,0.272187,0.258401,0.189472,0.120543,0.024041,0.051613,-0.031102,-0.058674,-0.155175,-0.182747,-0.224105,-0.320606,-0.30682,-0.279248,-0.265463,-0.334392,-0.293034,-0.30682,-0.348178,-0.210319,0.051613,-0.224105,-1.189118,-2.057629,-2.374705,-2.553921,-2.609065,-2.305775,-1.878412,-1.823269,-1.823269,-1.671624,-1.630266,-1.31319,-0.954757,-0.720397,-0.403321,-0.279248,-0.031102,0.258401,0.547905,0.658192,0.76848,0.796051,0.809837,0.920124,0.920124,1.044198,1.071769,1.223414,1.2372,1.319915,1.361273,1.443988,1.430202,1.430202,1.499132,1.443988,1.388845,1.2372,1.016626,0.947696,0.782265,0.630621,0.506548,0.382475,0.272187,0.217044,0.134328,0.079185,0.024041,0.037827,1.929262,1.0
-3.796645,0.123013,0.123013,0.081158,0.06023,0.14394,0.206723,0.206723,0.290432,0.290432,0.269505,0.123013,0.164868,0.081158,0.039303,0.06023,0.018375,0.039303,-0.002552,0.018375,-0.02348,-0.065335,-0.086262,-0.065335,-0.065335,-0.086262,-0.107189,-0.107189,-0.086262,-0.128117,-0.149044,-0.107189,0.06023,-0.274609,-1.279128,-2.513849,-2.995181,-2.890543,-2.764978,-2.723124,-2.262719,-2.053444,-1.781387,-1.488403,-1.258201,-0.944288,-0.693159,-0.462957,-0.190899,-0.02348,0.164868,0.332287,0.541562,0.625272,0.6462,0.625272,0.6462,0.688054,0.667127,0.688054,0.750837,0.771764,0.855474,0.855474,0.918257,1.022894,1.043821,1.106604,1.148459,1.211241,1.190314,1.148459,1.169386,1.106604,0.981039,0.876402,0.813619,0.688054,0.541562,0.436925,0.436925,0.332287,0.248578,1.929262,2.0
-3.796645,0.016128,0.097512,0.097512,0.178897,0.239935,0.300973,0.138205,0.05682,0.097512,0.016128,-0.024564,-0.024564,-0.085602,-0.065256,-0.085602,-0.105949,-0.105949,-0.166987,-0.187333,-0.187333,-0.187333,-0.207679,-0.187333,-0.228025,-0.228025,-0.228025,-0.065256,-0.289063,-1.163945,-2.303326,-2.811979,-2.852671,-2.75094,-2.588171,-2.099865,-1.774328,-1.611559,-1.367406,-1.224983,-1.082561,-0.716331,-0.431486,-0.268717,-0.065256,0.05682,0.341665,0.565472,0.728241,0.789279,0.809626,0.789279,0.850318,0.911356,0.829972,1.013086,0.952048,1.094471,1.155509,1.257239,1.216547,1.236893,1.379316,1.35897,1.379316,1.399662,1.297932,1.175855,0.99274,0.89101,0.748587,0.52478,0.443396,0.239935,0.260281,0.097512,0.036474,0.036474,-0.004218,-0.065256,-0.065256,-0.065256,-0.126295,1.929262,2.0
-3.796645,-0.301504,-0.090869,-0.064539,0.093437,0.067108,0.475214,0.251414,0.132932,0.172426,0.067108,0.014449,0.014449,-0.090869,-0.143528,-0.156692,-0.209351,-0.222516,-0.301504,-0.393657,-0.288339,-0.380492,-0.288339,-0.367328,-0.393657,-0.340998,-0.354163,-0.196186,0.027614,-0.551634,-1.552152,-2.236717,-2.447353,-2.539506,-2.500012,-2.157729,-1.9076,-1.789117,-1.696964,-1.65747,-1.446834,-1.196705,-0.841258,-0.577963,-0.459481,-0.156692,0.053943,0.317238,0.541038,0.646356,0.738509,0.751673,0.764838,0.843826,0.962309,0.88332,1.067626,1.067626,1.120285,1.199274,1.278262,1.35725,1.436239,1.541556,1.38358,1.488897,1.370415,1.265097,1.186109,1.067626,1.028132,0.856991,0.672685,0.501544,0.43572,0.356732,0.238249,0.238249,0.159261,0.040779,0.001284,0.106602,0.014449,1.929262,1.0
-3.796645,0.630676,0.630676,0.672893,0.736218,0.736218,0.778435,0.546243,0.504026,0.461809,0.398484,0.377376,0.314051,0.356268,0.398484,0.292943,0.271834,0.229618,0.208509,0.166293,0.145184,0.145184,0.166293,0.102968,0.081859,0.039643,0.039643,0.166293,0.060751,-0.382524,-1.606808,-2.746659,-3.063284,-2.957742,-2.704443,-2.451142,-2.176734,-2.007867,-1.754567,-1.522375,-1.290183,-0.931341,-0.635825,-0.403633,-0.213658,0.039643,0.314051,0.525134,0.630676,0.694001,0.672893,0.672893,0.651785,0.651785,0.71511,0.736218,0.778435,0.778435,0.84176,0.883976,0.926193,0.947301,0.96841,1.010626,1.010626,0.947301,0.96841,0.926193,0.799543,0.651785,0.609568,0.398484,0.250726,0.145184,0.018534,-0.087008,-0.213658,-0.298091,-0.361416,-0.445849,-0.488066,-0.530283,-0.551391,1.929262,2.0
