@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute destClass {2.0,1.0}

@data
-8.637996,-0.17015,-0.219634,-0.268732,-0.316868,-0.343183,-0.366286,-0.405823,-0.404476,-0.423731,-0.460175,-0.475136,-0.415065,-0.42758,-0.426067,-0.386826,0.251901,2.525052,3.289444,2.921962,2.807538,2.036636,1.296635,-0.95707,-0.596482,0.13689,0.077842,0.446669,0.537377,0.523002,0.824907,0.759013,0.834319,0.869575,0.780406,0.593856,0.331225,0.101648,0.147159,-1.24599,-0.470687,-0.140003,0.414792,0.24398,0.410943,0.70553,0.627231,0.590557,0.583587,0.564589,0.47833,0.4103,0.314395,0.25113,0.181815,0.082464,0.020509,-0.08081,-0.170536,-0.3496,-0.504404,-0.685907,-0.789557,-0.960342,-1.0389,-1.150025,-1.235293,-1.29819,-1.392077,-1.465792,-1.53951,-1.639631,-1.659434,-1.665304,-1.712028,-1.714081,-0.231506,0.220324,-0.204552,-0.261029,0.049346,0.070141,0.512437,1.046714,0.7963,8.544441,1.0
-8.637996,-0.917016,-0.826369,-0.609616,-0.508897,-0.348966,-0.215477,-0.193013,-0.118388,-0.101884,-0.071167,-0.036458,-7.182727,0.133915,0.158925,0.199757,0.243402,0.284995,0.288411,0.444904,0.457748,0.515532,0.749519,1.030091,1.04606,0.606496,-1.161916,-0.948806,-0.846573,-0.226249,-0.120493,0.386799,0.602378,0.253104,0.399824,0.37304,0.473194,0.52728,0.567224,0.641375,0.727903,0.724484,0.769428,0.769292,0.811446,0.743901,0.792476,0.789031,0.848244,0.833136,0.816725,0.816723,0.822976,0.904038,0.778374,0.714481,0.149305,0.230935,-0.824178,-0.517384,-0.201544,-0.833188,-1.101951,-1.09708,-0.907607,-0.935812,-0.932562,-0.802407,-0.720505,-0.664184,-0.590184,-0.47405,-0.35588,-0.156393,0.007563,0.276646,0.292001,0.505236,0.01068,0.137702,0.115446,0.218934,0.217626,0.363187,-0.022972,8.544441,2.0
-8.637996,-0.821298,-0.851265,-0.875275,-0.875271,-0.825294,-0.74361,-0.679128,-0.617604,-0.519316,-0.386231,-0.317598,-0.182577,-0.105605,0.045125,0.683502,0.896537,1.172611,1.432843,1.445897,1.352242,1.406215,1.434369,1.387831,1.599064,1.447474,-3.096556,1.39571,0.995504,0.763039,0.719204,0.716458,-3.096556,0.698162,0.684877,0.655984,0.621984,0.617386,-3.096556,0.623824,0.625664,0.628029,0.635774,0.625664,0.635314,0.64864,0.633934,1.104057,0.97718,0.77889,0.583668,0.379633,0.23903,0.075467,-0.063417,-0.437975,-0.470289,-0.577377,-0.692985,-0.734669,-3.096556,-0.395007,-0.387687,-0.316154,-0.143775,-0.017737,-0.374526,-0.900535,-0.904589,-0.806335,-0.75654,-0.675152,-0.569232,-0.469495,-0.336553,-0.226024,-0.08545,0.023665,0.198437,-0.053544,-0.204287,-0.209212,-0.195599,-0.18402,-0.214425,8.544441,2.0
-8.637996,0.277803,0.307671,0.282218,0.150685,-2.067016,0.057501,-2.067016,0.008247,0.035128,0.038483,-2.067016,0.078741,-2.067016,0.162378,0.308781,0.414628,0.506818,0.568599,0.669352,0.676956,0.699753,0.698129,0.732279,0.726431,0.748524,-2.067016,-2.067016,0.750958,0.752311,0.751773,0.756637,-2.067016,0.740397,0.76394,0.755012,0.750687,0.732279,0.748524,-2.067016,0.727941,0.722529,0.735528,0.758261,-2.067016,0.768809,0.780967,0.792315,0.813364,0.836011,0.86509,0.902511,0.934711,0.843365,0.164036,0.038485,-0.130056,-0.231774,-0.216828,-2.067016,-0.270899,-0.351053,-0.373272,-2.067016,-2.067016,-0.184249,-0.148661,-0.101862,-0.081037,-0.057416,0.004884,-2.067016,0.10889,0.142329,-2.067016,0.128959,0.060861,0.056106,0.111395,0.1479,0.162374,0.80851,0.905085,1.016273,1.096226,8.544441,2.0
-8.637996,-0.722353,-0.877357,-1.086601,-1.075064,1.635328,1.061202,0.168565,0.012436,-0.233854,-0.159186,0.194919,0.192447,-0.318315,-0.569044,-0.046348,0.489321,0.947258,0.960198,1.084409,0.99752,0.992848,0.9798,0.941624,0.93575,0.917654,0.90975,0.888836,0.934436,0.92456,0.938381,0.955485,0.968631,0.99162,0.969449,0.96781,1.015141,1.046567,1.085662,1.114491,1.130426,1.166758,1.201414,1.250685,1.270318,1.303048,1.305947,1.328513,1.336789,1.35674,0.284072,-0.487941,-0.746301,-0.909907,-1.136106,-1.458506,-1.770514,-1.780895,-1.240418,-0.541724,-0.704661,-0.826847,-0.937624,-0.997268,-1.036126,-1.035079,-1.085724,-1.109419,-1.136255,-1.035776,-1.035523,-0.989391,-0.915494,-0.843685,-0.791482,-0.818564,-0.813216,-0.760899,-0.944968,-0.918747,-1.046651,-1.062554,-1.056099,-1.041381,-1.052939,8.544441,2.0
-8.637996,-0.150618,-0.099594,-0.042767,0.143905,0.250082,0.324854,0.403028,0.397734,0.438016,0.465529,0.471893,0.470736,0.607064,0.69199,0.697537,0.733657,0.742278,0.687676,0.618595,0.594385,0.556289,0.563217,0.562063,0.53781,0.491569,0.514698,0.503125,0.497352,0.505065,0.523353,0.544548,0.537811,0.514698,0.550322,0.532034,0.526254,0.558024,0.668503,0.725622,0.783408,0.806338,0.80443,0.808253,0.81742,0.756631,0.721352,0.703782,0.643076,0.422076,0.062304,-0.348531,-0.648913,-0.854806,-1.088519,-1.053689,-1.089023,-1.143964,-1.267241,-1.355901,-1.3709,-1.293564,-1.265794,-1.181918,-0.942748,-0.687752,-0.570159,-0.499891,-6.944343,-0.378153,-0.345564,-0.281937,-0.24353,-0.208395,-0.1624,-0.138837,-0.115292,-0.099595,-0.119213,-0.115292,-0.091746,-0.066278,-0.071172,-0.069214,-0.07313,8.544441,2.0
-8.637996,-0.325174,-0.342315,-0.3624,-0.37452,-0.395297,-0.424732,-0.427112,-0.421269,-0.431657,-0.439449,-0.136231,-0.229945,-0.130907,-0.117402,0.059206,0.172182,0.29901,0.32931,0.389045,-5.988625,0.551801,0.654821,0.60331,0.574093,0.465661,0.474751,-5.988625,0.387313,0.304378,0.604609,0.563704,0.598116,0.54574,0.488386,0.498126,0.433196,0.415882,0.319571,0.202049,0.071153,-0.023903,-0.077145,-0.159822,0.465661,0.489815,0.498126,0.480317,0.492932,0.462415,0.445533,0.428002,0.431898,0.409389,0.382552,0.371514,0.355282,0.337473,0.32022,0.308533,0.295547,0.196855,0.141449,0.08864,0.03107,-0.025017,-0.0639,-0.094027,-0.131686,-0.149866,-0.168045,-0.181811,-0.207003,-0.234273,-0.61822,-0.493989,-0.292277,-0.094027,0.052713,0.1105,0.258538,0.382292,0.395278,0.439257,0.473453,8.544441,1.0
-8.637996,-0.787007,-0.927417,-1.04846,-1.078318,-1.135612,-1.203395,-1.24455,-1.337753,-1.404327,-1.515686,-1.59848,-1.52416,-1.58226,-1.639151,-1.614942,0.415355,-0.038961,0.066105,-0.20842,-0.08173,0.1886,0.481525,0.742978,0.931114,1.102074,1.215047,1.328827,1.461167,1.541862,1.609647,1.752824,1.885625,1.987302,1.660485,1.42082,1.265078,1.178041,1.068987,0.985064,0.792606,0.69335,0.556088,0.423424,0.235288,0.709086,0.612251,0.484753,0.387596,0.333852,0.166813,0.059326,0.061908,0.026403,-0.015559,-0.132164,-0.141443,-0.191475,-0.31736,-0.368198,-0.40209,-0.414194,-0.483593,-0.515871,-0.562673,-0.638527,-0.787975,-0.912892,-0.979062,-1.087194,-1.128349,-1.146505,-1.116245,-1.088163,-1.070248,-1.065061,-0.490048,-0.44034,-0.064379,0.421003,0.742978,0.862406,1.00201,1.304619,1.365947,8.544441,1.0
-8.637996,-0.904073,-0.961276,-1.00435,-1.024704,-1.036917,-1.067431,-1.071191,-1.060292,-1.09483,-1.095335,-1.063313,-1.035341,-0.915314,-0.708353,-0.478729,-0.285576,-0.039879,0.229769,0.458957,0.686798,0.860854,0.941222,1.037161,1.155875,1.237622,1.32449,1.443073,1.456861,1.567959,1.945375,2.021212,2.042739,1.98674,1.900659,1.854763,1.759425,1.53329,1.341628,0.8606,0.616836,0.442804,0.309645,0.184562,0.087648,-0.003003,-0.07693,-0.152275,-0.179164,-0.233235,-0.293905,-0.358121,-0.424405,-0.479855,-0.538836,-0.595364,-0.641773,-0.673684,-0.719778,-0.777296,-0.8162,-0.863686,-0.898873,-0.934487,-0.964231,-1.006188,-1.035498,-1.068591,-1.101684,-1.120999,-1.155992,-1.118073,-1.005597,-0.823705,-0.638031,-0.443086,-0.226669,0.019013,0.266309,0.412961,0.613389,0.731656,0.854888,0.900363,1.128973,8.544441,1.0
-8.637996,-0.5778,-0.62641,-0.685548,-0.709806,-0.766172,-0.787827,-0.808282,-0.867327,-0.904267,-0.939933,-0.972583,-0.985914,-0.990286,-0.827315,-0.079219,0.498655,0.842512,1.130028,1.293587,1.439449,1.514754,1.446043,1.422441,1.334499,1.269061,1.369316,1.506887,1.57675,1.640111,1.676196,1.715114,1.713017,1.724481,1.706498,1.634735,1.558587,1.493848,1.241907,-0.0464,-0.347347,-0.619161,-0.918691,-1.19563,-1.377595,-1.222492,-1.272295,-1.367536,-1.430346,-1.551244,-1.651478,-1.692468,-0.90626,-0.579598,-0.45529,-0.441522,-0.415952,-0.405611,-0.405331,-0.416401,-0.394709,-0.387179,-0.400216,-0.409658,-0.42339,-0.439779,-0.446373,-0.443646,-0.442177,-0.444275,-0.352112,0.058726,-0.251519,-0.032014,0.193224,0.336819,0.467916,0.565923,0.375003,0.086524,0.00575,-0.037678,0.113931,0.253186,-0.053414,8.544441,1.0
-8.637996,0.692399,0.662856,0.563294,0.451617,0.401336,0.55728,0.551568,0.505045,0.283088,0.153554,0.140383,0.229977,0.219275,0.213441,0.195925,0.239406,0.236784,0.442545,0.510807,0.525951,0.269107,0.452338,0.437157,0.491337,0.413718,0.430649,0.460291,0.428479,0.419801,0.554036,0.5946,0.5808,0.59,0.6015,0.528094,0.564837,0.525647,0.47618,0.431951,0.410247,0.376961,0.280468,0.318281,0.287744,0.236783,0.166713,0.114032,0.074463,0.032623,0.01277,-0.007082,-0.032643,-0.102168,-0.254356,-0.373829,-0.441047,-0.463501,-0.515948,-0.560227,-0.573301,-0.598565,-0.603074,-5.894699,-0.592545,-0.579013,-0.594049,-0.634695,-5.894699,-0.445545,-0.395096,-0.373831,-0.317932,-0.228746,-0.087777,-0.026961,0.031047,0.059783,0.092785,0.103044,0.141113,0.210509,0.18862,0.202637,0.223653,8.544441,2.0
-8.637996,-0.230831,-0.370328,-0.478622,-0.580493,-0.653728,-0.780378,-0.857193,-0.930154,-1.0412,-1.123981,-1.227503,-1.314996,-1.368836,-1.375491,-1.373819,-1.373819,-0.095004,0.951226,0.792456,-0.763387,-0.145481,0.55453,0.178485,0.523557,0.732802,0.741613,0.609458,1.176625,1.462412,1.25702,1.747831,1.422948,1.174238,0.838343,1.134775,0.843851,0.906563,0.451973,0.527961,0.280047,0.529063,1.17222,0.907175,0.728673,1.284367,1.030153,0.851743,0.777955,0.617953,0.454333,0.345777,0.243949,0.158063,0.083038,-0.044712,-0.123847,-0.235235,-0.341649,-0.440766,-0.550207,-0.64657,-0.709284,-0.763858,-0.811371,-0.873989,-1.007244,-1.107585,-1.155002,-1.183453,-1.254536,-1.263295,-1.237905,-1.318361,-1.31954,-1.244941,-1.179781,-0.900175,-0.418051,0.116864,0.566821,1.13918,1.767333,2.301233,2.831996,8.544441,1.0
-8.637996,-0.517804,-0.591417,-1.118888,-0.65875,-0.516208,-0.520179,-0.398682,-0.449019,-0.585446,-0.638912,-0.532034,-0.791605,0.003793,0.451709,-0.30696,0.126402,0.185122,0.486872,0.737792,0.670792,0.772731,0.891966,0.906494,0.842572,0.935551,0.889061,0.822206,0.871601,0.78438,0.997464,1.10723,1.340847,1.483077,1.628834,1.657568,1.720737,1.490766,1.476355,1.392774,1.067055,1.036137,0.99941,1.051593,0.929739,0.947172,0.819303,0.76692,0.735855,0.679536,0.606619,0.702853,0.34935,-0.019727,-0.342436,-0.506326,-0.650804,-0.942616,-1.220655,-1.538292,-1.662356,-1.813231,-1.730704,-1.56597,-1.547926,-1.584037,-1.547926,-1.391598,-1.286594,-1.259592,-1.205678,-1.187707,-1.187707,-1.170606,-1.083991,-1.036174,-0.91279,-0.680529,-0.389785,-0.058982,0.126383,0.191005,0.345246,0.523891,0.597877,8.544441,2.0
-8.637996,-0.662297,-0.706622,-0.745768,-0.785841,-0.815368,-0.857224,-0.890807,-0.922768,-0.959109,-0.979875,-1.015336,-0.98312,-0.866959,-0.613545,-0.260761,0.070543,0.356145,0.652843,0.92803,1.063475,1.333338,1.509486,1.70482,1.761886,1.995456,2.083805,2.143972,2.225276,2.187637,2.118524,2.186055,2.056468,1.882957,1.784519,1.67381,1.445403,-0.24835,-0.741874,-0.760438,-0.394727,-0.495112,-0.464286,-0.309189,-0.483723,-0.737494,-0.81991,-0.860145,-0.841001,-0.851383,-0.651345,-0.52614,-0.512309,-0.520664,-0.493489,-0.484599,-0.489921,-0.496281,-0.513802,-0.512309,-0.519123,-0.542712,-0.554393,-0.572661,-0.593817,-0.606082,-0.622954,-0.631488,-0.627619,-0.342609,-0.467995,-0.36224,-0.065302,-0.249545,-0.421781,-0.351488,-0.259544,-0.300038,-0.090817,-0.043931,0.072393,0.081154,0.079012,0.07142,0.031597,8.544441,1.0
-8.637996,-0.76898,-0.799712,-0.796953,-0.843051,-0.883801,-0.908116,-0.924607,-0.964085,-0.984362,-1.003974,-1.015181,-1.036193,-1.03014,-1.024917,-0.600983,0.016479,0.405506,0.630125,0.810134,1.029509,1.193488,1.288834,1.487169,1.5708,1.56545,1.526072,1.576053,1.643031,1.695475,1.69031,1.6538,1.658003,1.550523,1.417826,1.243,1.120205,1.03077,0.904298,0.78702,0.645447,0.538018,0.411592,0.259448,0.157336,0.043767,-0.052443,-0.137194,-0.211089,-0.290238,-0.36711,-0.4333,-0.493712,-0.553862,-0.591572,-0.646406,-0.695086,-0.736059,-0.776185,-0.811216,-0.848724,-0.893307,-0.940761,-0.99781,-1.047138,-1.088375,-1.125149,-1.156037,-1.197993,-1.230738,-1.273289,-1.303758,-1.330811,-1.330338,-0.996707,-0.433301,-0.010942,0.236169,0.473403,0.626929,0.731862,0.787721,0.962574,1.046528,1.171031,8.544441,1.0
-8.637996,1.51925,1.196542,0.814182,0.493978,0.207949,-0.698093,-0.790123,-0.840553,-0.08345,-0.142975,-0.109434,-0.040536,-0.956918,0.293863,0.466274,0.620791,0.628371,0.840128,1.037343,1.109869,1.361913,1.194414,1.271106,0.650003,0.759345,0.888263,0.914321,0.948942,0.98548,1.014876,1.021299,1.025587,1.10315,1.074509,1.08123,0.96449,0.833567,0.888878,0.893481,0.916204,0.801269,0.732326,0.634503,0.474063,0.445092,0.365443,0.301345,0.326421,0.353677,0.298726,0.252212,0.211779,-0.040517,-0.339819,-0.65919,-0.965654,-1.163803,-1.344392,-1.445329,-1.628711,-1.722851,-1.831461,-1.877987,-1.803923,-1.867298,-1.891441,-1.712217,-1.684981,-1.678455,-1.588725,-1.498617,-1.280409,-1.132955,-0.863643,-0.815316,-0.729152,-0.438594,-0.219171,-0.047116,0.175673,0.28263,0.352044,0.427154,0.479856,8.544441,2.0
-8.637996,-0.723138,-0.740008,-0.749965,-0.738071,0.667226,0.784684,0.861305,0.884914,0.89812,0.897531,0.919005,0.922485,0.936426,0.943493,0.974092,0.99819,1.017825,1.016593,1.034603,1.065102,1.07448,1.058066,1.168669,1.227604,1.253934,1.290095,1.321869,1.350069,1.379897,1.414078,1.456055,1.489243,1.524213,1.523289,1.528559,1.562479,1.575016,1.591889,-0.229418,-0.539889,-0.753013,-0.913293,-1.042578,-1.105461,-1.153333,-1.117423,-0.886528,-0.732262,-0.648573,-0.871709,-0.911008,-0.971415,-1.05879,-1.092374,-1.102944,-1.186756,-1.172257,-1.201904,-1.262567,-1.119043,-1.165312,-1.070859,-0.953283,-0.760494,-0.690839,-0.659751,-0.633188,-0.615078,-0.609235,-0.558101,-0.55872,-0.563671,-0.602272,-0.601445,-0.575573,-0.570896,-0.547511,-0.535416,-0.54272,-0.542011,-0.546961,-0.560164,-0.558349,-0.565527,8.544441,2.0
-8.637996,-1.722384,-1.999045,-1.722956,-1.542341,-1.259953,-1.097016,-1.026012,-0.858688,-0.686446,-0.584176,-0.422859,-0.300699,-0.166136,-0.012081,0.024362,0.152624,0.201185,0.259068,0.318248,0.378205,0.446707,0.563427,0.659079,0.719613,0.766851,0.826874,0.801243,0.815759,0.91018,0.97824,1.02831,1.117438,1.220649,1.195556,1.233199,1.280862,1.318404,1.302097,1.233202,1.231405,1.274826,1.273484,1.280344,1.284751,1.353,1.443889,1.464217,1.500792,1.438771,1.133206,0.700301,0.006503,-0.508618,-0.896149,-0.709208,-1.021419,-1.143564,-1.179835,-1.205495,-1.143701,-1.185709,-1.179937,-1.227764,-1.236118,-1.221992,-1.230344,-1.158216,-1.061474,-1.056034,-1.041666,-0.99272,-0.966323,-0.757634,-0.584986,-0.417913,-0.291998,-0.076009,0.029755,0.128088,0.206732,0.269757,0.32115,0.378205,0.425063,8.544441,2.0
-8.637996,-0.331499,-0.310227,-0.308298,-0.332638,-0.015287,0.083256,0.105984,0.245303,0.181571,0.226195,-1.218966,0.518356,0.52722,0.604362,0.740463,0.798887,0.817446,1.048264,1.149068,1.336349,1.580165,1.670657,0.99565,0.939268,1.061135,0.912922,0.910419,0.965603,0.966685,0.950554,1.001312,0.960232,0.959342,0.934259,0.910424,0.879561,0.917227,0.961847,0.893342,0.915084,0.936764,0.83971,0.800773,0.875255,0.907553,0.872429,0.823548,0.751271,0.6713,0.533294,0.315928,0.103692,0.00774,-0.112454,-0.194994,-0.305725,-0.446647,-0.553367,-0.639915,-0.704476,-0.749081,-1.925277,-1.127534,-1.293077,-1.579265,-1.545239,-1.536674,-1.360213,-0.965197,-1.19247,-1.297428,-1.248655,-1.430983,-1.524328,-1.601173,-1.712442,-1.707754,-1.546379,-1.454385,-1.45475,-1.096925,-0.946856,-0.721822,-0.615266,8.544441,2.0
-8.637996,-0.428313,-0.495896,-0.595422,-0.653131,-0.729172,-0.7929,-0.868036,-0.940025,-0.975666,-1.030011,-1.061974,-1.099581,-1.103476,-0.606043,-0.02423,0.416703,0.725165,0.992307,1.151788,1.330226,1.430775,1.492998,1.495014,1.491867,1.536713,1.630634,1.64922,1.693224,1.739699,1.606736,1.499195,1.500915,1.359691,1.220384,1.148837,1.073898,1.011498,0.922987,0.823854,0.691783,0.60833,0.50964,0.459631,0.425238,0.405639,0.337929,0.268952,0.228996,0.196458,0.149084,0.069789,-0.082499,-0.155079,-0.220724,-0.308646,-0.381225,-0.434079,-0.547035,-0.690227,-0.770421,-0.833138,-0.909509,-0.982905,-1.061974,-1.088724,-1.148322,-1.202018,-1.255715,-1.284038,-1.331835,-1.400677,-1.450794,-1.456256,-1.471682,-1.459291,-1.367829,-1.174875,-0.34152,0.127841,0.186623,0.187017,-0.018329,0.129357,0.306606,8.544441,1.0
-8.637996,-1.103659,-1.122879,-1.17079,-1.222632,-1.243604,-1.255177,-1.306468,-1.369736,-1.416551,-1.463123,-1.508098,-1.512107,-1.529086,-1.538802,-1.524936,0.553479,0.841774,1.029137,1.325804,1.508993,1.598417,1.719698,1.094696,0.206918,0.272141,0.311288,0.26766,0.312837,0.317284,0.353736,0.417785,0.57494,0.636253,0.689078,0.895031,1.269635,1.491285,1.54465,1.377281,1.311587,1.284298,1.157582,0.849439,0.272612,0.532609,0.394298,0.307703,0.226626,0.16712,0.092561,0.026883,-0.045751,-0.110367,-0.182293,-0.231895,-0.288313,-0.337859,-0.374333,-0.402631,-0.434255,-0.475894,-0.502779,-0.5806,-0.656442,-0.712977,-0.767059,-0.81108,-0.854252,-0.906667,-0.967488,-1.007066,-1.003064,-1.00933,-0.974663,-0.958392,-0.957542,1.116274,1.510337,1.803585,1.769019,1.764673,0.132249,0.062847,0.448537,8.544441,1.0
-8.637996,-1.014665,-0.969871,-0.940047,-0.882576,-0.835816,-0.810345,-0.641526,-0.172408,-0.294752,-0.397789,-0.428839,-0.299161,-0.093156,0.038714,0.232551,0.474974,0.598965,0.893112,1.021215,1.15564,1.104419,1.105636,1.214447,-0.112752,1.160443,1.341663,1.252921,1.31139,1.375169,1.508985,1.577881,1.820487,1.941728,2.066221,2.253603,0.755512,0.591746,0.488207,0.479584,0.424149,0.417989,0.417986,0.416444,0.434937,0.448805,0.46728,0.467275,0.414458,0.508181,0.48413,0.430297,0.432339,0.613496,0.454946,0.160195,0.064874,0.058646,0.062796,0.036403,0.042036,-0.106699,-0.220462,-0.456237,-0.608662,-0.73399,-0.839007,-0.895768,-0.985228,-1.102551,-1.18788,-1.267871,-1.365092,-1.418949,-1.491218,-1.911375,-1.292733,-1.290887,-1.4423,-1.499315,-1.567945,-1.429068,-1.405792,-1.310228,-1.299911,8.544441,2.0
-8.637996,-0.294867,-0.34684,-0.313574,-0.290022,-0.253768,-0.283651,-0.241573,-0.16415,-0.170364,-0.059638,-0.042741,-0.06755,-0.145517,-0.265103,-0.255414,-0.177971,-0.840126,1.369259,1.638577,0.575404,1.345193,0.633171,-0.148802,0.201625,1.501351,1.365053,1.750823,1.750545,1.781643,1.796525,2.368878,1.198421,0.941996,0.943339,0.84267,0.810869,0.700431,0.523029,0.347024,0.33414,0.335546,0.304365,0.297796,0.277267,0.304986,0.230011,0.158039,0.113175,0.19095,0.927393,1.13596,1.037455,0.931576,0.743146,0.387099,0.195051,0.164619,-0.182805,-0.742755,-1.002424,-1.234463,-1.460028,-1.137859,-0.419782,-0.07876,-0.223403,-0.118584,0.296441,-0.015175,-1.736478,-1.848849,-1.862755,-1.638945,-1.616275,-1.731554,-1.561852,-1.333187,-1.287425,-1.091424,-1.088015,-0.76874,-0.517677,-1.820774,-1.869182,8.544441,2.0
-8.637996,0.11625,0.130593,0.139948,0.157466,0.178279,0.180684,0.19753,0.190964,0.189606,0.199397,0.218265,0.634782,0.70199,0.784834,0.928846,1.010788,0.999862,0.998162,0.987131,0.999718,1.00175,1.024423,1.035985,1.03644,1.128532,0.700331,0.630048,0.611193,0.602982,0.594429,0.587041,0.568554,0.526164,0.522351,0.519646,0.523237,0.515137,0.510709,0.510853,0.510556,0.506113,0.522783,0.51758,0.634895,0.696534,0.599792,0.524039,0.469651,0.432201,0.375301,0.368267,0.359759,0.293142,0.276534,0.239773,0.211511,0.321105,0.411354,0.4273,0.473895,0.504751,0.541037,0.553403,0.188057,-1.71329,-0.587816,-1.011335,-1.71329,-1.71329,-1.71329,-1.71329,-1.71329,-1.912697,-1.71329,-1.912697,-1.912697,-1.916818,-1.916818,-1.916818,-1.916818,-1.71329,-1.71329,-1.71329,-1.916818,8.544441,2.0
-8.637996,-1.576546,-1.65045,-1.720147,-1.720565,-1.712743,-1.644135,-1.526797,-1.487043,-1.420051,-1.197482,-1.034224,-0.884663,-0.916215,0.044921,1.535192,1.970281,1.483112,1.628953,1.536946,1.175037,1.02499,1.314408,1.196288,1.244182,1.30055,1.247704,1.147336,0.918871,0.817584,0.787903,0.776199,0.722257,0.718346,0.731901,0.651773,0.59226,0.596072,0.595552,0.593714,0.582793,0.593879,0.648477,0.619967,0.646598,0.672922,0.699351,0.815234,0.784012,0.416312,0.697315,0.790923,0.926932,0.666663,0.564427,0.149751,-0.30628,-0.439337,-0.656912,-0.541365,-0.437991,-0.301997,-0.162032,0.015367,0.223143,0.46731,-0.764131,-1.295395,-1.391036,-1.218389,-1.115118,-1.008026,-0.820857,-0.605049,-0.289434,-0.074613,-0.532739,-0.6261,-0.517653,-0.698541,-1.071082,-0.986673,-0.991177,-0.966322,-1.024398,8.544441,2.0
-8.637996,0.131899,0.188612,0.081446,0.090283,0.104575,0.026682,-0.023325,0.011938,0.071622,0.144525,0.158704,0.312242,0.510431,0.590657,0.664087,0.85319,1.11201,1.216708,1.180259,1.012614,1.104349,0.800437,0.453684,0.419064,0.465521,0.483374,0.517719,0.53688,0.566572,0.570723,0.566569,0.608987,0.670301,0.769611,0.836956,0.908814,0.920142,0.998249,0.97745,0.975142,0.973599,0.928371,0.918775,1.020413,1.069019,1.046122,1.003723,0.944824,0.903673,0.908374,0.918086,0.876689,0.858615,0.79285,0.528111,0.116153,-0.293781,-0.567954,-0.816358,-1.031813,-1.213858,-1.40294,-1.527655,-1.585456,-1.641458,-1.684325,-1.661236,-1.644749,-1.630738,-1.564066,-1.629916,-1.541585,-1.611795,-1.581372,-1.554191,-1.586553,-1.55452,-1.546436,-1.437605,-1.281552,-0.967999,-0.74741,-0.605203,-0.48458,8.544441,2.0
-8.637996,-0.871895,-0.882923,-0.918111,-0.945419,-0.946995,-0.957324,-0.968528,-0.981552,-0.986383,-1.012905,-1.014743,-0.994156,-1.011476,-0.919424,-0.696936,-0.278561,0.064234,0.35457,0.637015,0.924213,1.145628,1.36116,1.530151,1.590663,1.702,1.797058,1.887913,1.907871,1.849459,1.801709,1.714079,1.571231,1.458994,1.201244,1.103474,1.015243,0.901572,0.763508,0.606105,0.436008,0.226777,0.072825,-0.049117,-0.116573,-0.192314,-0.269411,-0.333693,-0.37426,-0.424094,-0.47129,-0.507538,-0.544534,-0.573332,-0.60954,-0.650386,-0.674428,-0.708565,-0.730247,-0.747052,-0.776575,-0.809399,-0.861392,-0.895003,-0.909707,-0.921145,-0.951722,-0.991635,-1.018682,-1.041353,-1.052031,-1.080565,-1.074088,-0.982632,-0.789266,-0.452803,-0.141448,0.157453,0.422443,0.688933,0.908807,1.090957,1.254287,1.470748,1.494818,8.544441,1.0
