@relation 'Sax dominant'

@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMaa numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMaa numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atLcc numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o3atMaa numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atLcc numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o4atMbb numeric
@attribute o4atLcc numeric
@attribute o4atMbc numeric
@attribute o4atLbc numeric
@attribute o4atMcb numeric
@attribute o4atLcb numeric
@attribute o5atLcc numeric
@attribute o5atMbb numeric
@attribute o5atLbb numeric
@attribute o5atMbc numeric
@attribute o5atLbc numeric
@attribute o5atMcb numeric
@attribute o5atLcb numeric
@attribute o5atMaa numeric
@attribute o5atMab numeric
@attribute o5atLab numeric
@attribute o5atMba numeric
@attribute o5atLba numeric
@attribute o5atMac numeric
@attribute o5atLac numeric
@attribute destClass {2,1}

@data
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,11,15,7,12,8,16,4,15,3,3,11,7,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,1
3,14,18,1,19,15,4,15,4,0,1,4,0,18,19,15,3,4,16,3,15,0,19,0,11,15,7,12,8,16,4,15,3,3,11,7,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
1,16,18,0,19,17,1,17,2,0,1,2,0,18,19,19,0,0,19,0,19,0,19,0,15,19,2,16,3,19,0,19,0,0,16,3,1,17,2,18,1,17,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,16,2,3,17,2,16,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
4,13,18,1,19,14,5,14,5,0,1,5,0,18,19,15,3,4,16,3,15,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,1,12,15,13,2,13,2,0,0,15,0,15,0,2,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,19,0,19,0,19,13,0,15,1,14,1,14,0,0,15,0,15,0,14,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,3,10,15,11,4,11,4,0,0,15,0,15,0,4,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,3,10,15,11,4,11,4,0,0,15,0,15,0,4,1
0,17,18,1,19,18,1,18,1,0,1,1,0,18,19,17,1,2,18,1,17,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,16,2,3,17,2,16,0,19,0,11,16,7,12,8,17,3,16,2,2,11,7,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,10,14,8,11,9,15,5,14,4,4,10,8,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
10,3,18,0,19,6,12,6,13,0,1,13,0,18,19,19,0,0,19,0,19,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,18,1,19,0,18,5,8,15,9,6,9,6,0,0,15,0,15,0,6,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,16,19,2,17,3,19,0,19,0,0,16,2,0,18,1,19,0,18,8,5,15,6,9,6,9,0,0,15,0,15,0,9,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,2
0,17,18,0,19,18,0,18,1,0,1,1,0,18,19,19,0,0,19,0,19,0,19,0,14,19,3,15,4,19,0,19,0,0,15,4,0,18,1,19,0,18,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,11,16,7,12,8,17,3,16,2,2,11,7,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,10,3,15,4,11,4,11,0,0,15,0,15,0,11,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,18,1,19,0,18,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
1,16,18,1,19,17,2,17,2,0,1,2,0,18,19,16,2,3,17,2,16,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,2
2,15,17,2,18,16,3,16,3,1,2,3,1,17,19,19,0,0,19,0,19,0,19,0,14,18,4,15,5,19,1,18,0,0,14,4,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,16,19,2,17,3,19,0,19,0,0,16,2,0,18,1,19,0,18,13,0,15,1,14,1,14,0,0,15,0,15,0,14,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,12,15,6,13,7,16,4,15,3,3,12,6,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,10,3,15,4,11,4,11,0,0,15,0,15,0,11,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,11,15,7,12,8,16,4,15,3,3,11,7,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,18,1,19,0,18,15,0,15,0,15,0,15,0,0,15,0,15,0,15,1
0,17,18,1,19,18,1,18,1,0,1,1,0,18,19,16,2,3,17,2,16,0,19,0,12,16,6,13,7,17,3,16,2,2,12,6,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,16,19,1,17,2,19,0,19,0,0,17,2,1,17,2,18,1,17,15,0,15,0,15,0,15,0,0,15,0,15,0,15,1
0,17,18,0,19,18,0,18,1,0,1,1,0,18,19,19,0,0,19,0,19,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,18,1,19,0,18,9,4,15,5,10,5,10,0,0,15,0,15,0,10,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,12,6,7,13,6,12,0,19,0,8,13,10,9,11,14,6,13,5,5,8,10,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,11,15,7,12,8,16,4,15,3,3,11,7,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,8,14,10,9,11,15,5,14,4,4,8,10,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,14,18,4,15,5,19,1,18,0,0,14,4,0,19,0,19,0,19,13,0,15,1,14,1,14,0,0,15,0,15,0,14,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,15,3,4,16,3,15,0,19,0,11,16,7,12,8,17,3,16,2,2,11,7,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,17,18,0,19,18,0,18,1,0,1,1,0,18,19,19,0,0,19,0,19,0,19,0,14,19,3,15,4,19,0,19,0,0,15,4,0,18,1,19,0,18,10,3,15,4,11,4,11,0,0,15,0,15,0,11,2
2,13,18,0,19,15,3,15,4,0,1,4,0,18,19,19,0,0,19,0,19,0,19,0,15,19,2,16,3,19,0,19,0,0,16,3,1,17,2,18,1,17,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,9,15,9,10,10,16,4,15,3,3,9,9,0,19,0,19,0,19,2,11,15,12,3,12,3,0,0,15,0,15,0,3,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,12,6,7,13,6,12,0,19,0,7,13,11,8,12,14,6,13,5,5,7,11,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,9,13,9,10,10,14,6,13,5,5,9,9,0,19,0,19,0,19,1,12,15,13,2,13,2,0,0,15,0,15,0,2,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,16,19,2,17,3,19,0,19,0,0,16,2,0,18,1,19,0,18,10,3,15,4,11,4,11,0,0,15,0,15,0,11,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,13,18,5,14,6,19,1,18,0,0,13,5,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,16,19,1,17,2,19,0,19,0,0,17,2,1,17,2,18,1,17,13,0,15,1,14,1,14,0,0,15,0,15,0,14,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,10,14,8,11,9,15,5,14,4,4,10,8,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,16,2,3,17,2,16,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,12,16,6,13,7,17,3,16,2,2,12,6,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,17,18,1,19,18,1,18,1,0,1,1,0,18,19,17,1,2,18,1,17,0,19,0,12,18,6,13,7,19,1,18,0,0,12,6,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,16,2,3,17,2,16,0,19,0,11,17,7,12,8,18,2,17,1,1,11,7,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,2
5,12,18,1,19,13,6,13,6,0,1,6,0,18,19,16,2,3,17,2,16,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,18,0,1,19,0,18,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
7,10,18,1,19,11,8,11,8,0,1,8,0,18,19,15,3,4,16,3,15,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,1,12,15,13,2,13,2,0,0,15,0,15,0,2,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,13,5,6,14,5,13,0,19,0,8,13,10,9,11,14,6,13,5,5,8,10,0,19,0,19,0,19,1,12,15,13,2,13,2,0,0,15,0,15,0,2,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,18,0,1,19,0,18,0,19,0,13,18,5,14,6,19,1,18,0,0,13,5,0,19,0,19,0,19,11,2,15,3,12,3,12,0,0,15,0,15,0,12,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,18,1,19,0,18,8,5,15,6,9,6,9,0,0,15,0,15,0,9,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,12,1,15,2,13,2,13,0,0,15,0,15,0,13,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,12,6,7,13,6,12,0,19,0,7,12,11,8,12,13,7,12,6,6,7,11,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,19,0,19,0,19,0,19,0,19,19,0,19,0,19,8,9,10,9,10,9,0,19,0,8,14,10,9,11,15,5,14,4,4,8,10,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,16,2,3,17,2,16,0,19,0,13,16,5,14,6,17,3,16,2,2,13,5,0,19,0,19,0,19,5,8,15,9,6,9,6,0,0,15,0,15,0,6,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,18,0,1,19,0,18,0,19,0,12,18,6,13,7,19,1,18,0,0,12,6,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,12,16,6,13,7,17,3,16,2,2,12,6,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,12,6,7,13,6,12,0,19,0,8,13,10,9,11,14,6,13,5,5,8,10,0,19,0,19,0,19,2,11,15,12,3,12,3,0,0,15,0,15,0,3,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,10,3,15,4,11,4,11,0,0,15,0,15,0,11,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,15,19,2,16,3,19,0,19,0,0,16,3,1,17,2,18,1,17,10,3,15,4,11,4,11,0,0,15,0,15,0,11,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,11,15,7,12,8,16,4,15,3,3,11,7,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,10,3,15,4,11,4,11,0,0,15,0,15,0,11,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,14,4,5,15,4,14,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,2
3,14,18,1,19,15,4,15,4,0,1,4,0,18,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,13,5,6,14,5,13,0,19,0,8,13,10,9,11,14,6,13,5,5,8,10,0,19,0,19,0,19,2,11,15,12,3,12,3,0,0,15,0,15,0,3,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,14,4,5,15,4,14,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,2,11,15,12,3,12,3,0,0,15,0,15,0,3,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,15,3,4,16,3,15,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,16,2,3,17,2,16,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,15,19,2,16,3,19,0,19,0,0,16,3,1,17,2,18,1,17,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
3,14,18,1,19,15,4,15,4,0,1,4,0,18,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,3,10,15,11,4,11,4,0,0,15,0,15,0,4,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,16,2,3,17,2,16,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,16,2,3,17,2,16,0,19,0,12,16,6,13,7,17,3,16,2,2,12,6,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,16,19,2,17,3,19,0,19,0,0,16,2,0,18,1,19,0,18,12,1,15,2,13,2,13,0,0,15,0,15,0,13,1
1,16,18,0,19,17,1,17,2,0,1,2,0,18,19,19,0,0,19,0,19,0,19,0,15,19,2,16,3,19,0,19,0,0,16,3,2,16,3,17,2,16,13,0,15,1,14,1,14,0,0,15,0,15,0,14,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,18,1,19,0,18,10,3,15,4,11,4,11,0,0,15,0,15,0,11,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,9,14,9,10,10,15,5,14,4,4,9,9,0,19,0,19,0,19,3,10,15,11,4,11,4,0,0,15,0,15,0,4,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,9,15,9,10,10,16,4,15,3,3,9,9,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,11,15,7,12,8,16,4,15,3,3,11,7,0,19,0,19,0,19,8,5,15,6,9,6,9,0,0,15,0,15,0,9,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,16,2,3,17,2,16,0,19,0,12,17,6,13,7,18,2,17,1,1,12,6,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,17,0,1,18,1,18,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,18,1,19,0,18,12,1,15,2,13,2,13,0,0,15,0,15,0,13,1
4,13,18,1,19,14,5,14,5,0,1,5,0,18,19,19,0,0,19,0,19,0,19,0,15,19,3,16,4,19,0,19,0,0,15,3,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,10,3,15,4,11,4,11,0,0,15,0,15,0,11,1
0,17,18,0,19,18,0,18,1,0,1,1,0,18,19,19,0,0,19,0,19,0,19,0,13,19,5,14,6,19,0,19,0,0,13,5,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,15,3,4,16,3,15,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,14,4,5,15,4,14,0,19,0,10,15,8,11,9,16,4,15,3,3,10,8,0,19,0,19,0,19,3,10,15,11,4,11,4,0,0,15,0,15,0,4,1
0,17,18,1,19,18,1,18,1,0,1,1,0,18,19,16,2,3,17,2,16,0,19,0,11,16,7,12,8,17,3,16,2,2,11,7,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,18,0,1,19,0,18,0,19,0,14,18,4,15,5,19,1,18,0,0,14,4,0,19,0,19,0,19,7,6,15,7,8,7,8,0,0,15,0,15,0,8,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,11,17,7,12,8,18,2,17,1,1,11,7,0,19,0,19,0,19,15,0,15,0,15,0,15,0,0,15,0,15,0,15,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,18,0,1,19,0,18,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,17,1,2,18,1,17,0,19,0,13,17,5,14,6,18,2,17,1,1,13,5,0,19,0,19,0,19,11,2,15,3,12,3,12,0,0,15,0,15,0,12,1
4,13,18,1,19,14,5,14,5,0,1,5,0,18,19,17,1,2,18,1,17,0,19,0,14,18,4,15,5,19,1,18,0,0,14,4,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,2
14,3,18,1,19,4,15,4,15,0,1,15,0,18,19,18,0,1,19,0,18,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,2
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,18,0,1,19,0,18,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,16,2,3,17,2,16,0,19,0,11,16,7,12,8,17,3,16,2,2,11,7,0,19,0,19,0,19,4,9,15,10,5,10,5,0,0,15,0,15,0,5,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,15,3,4,16,3,15,0,19,0,12,15,6,13,7,16,4,15,3,3,12,6,0,19,0,19,0,19,6,7,15,8,7,8,7,0,0,15,0,15,0,7,1
0,17,18,0,19,18,0,18,1,0,1,1,0,18,19,18,0,1,19,0,18,0,19,0,14,19,4,15,5,19,0,19,0,0,14,4,0,19,0,19,0,19,11,2,15,3,12,3,12,0,0,15,0,15,0,12,2
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,16,19,1,17,2,19,0,19,0,0,17,2,1,17,2,18,1,17,15,0,15,0,15,0,15,0,0,15,0,15,0,15,1
0,19,17,2,18,19,0,19,0,1,2,0,1,17,19,12,6,7,13,6,12,0,19,0,9,13,9,10,10,14,6,13,5,5,9,9,0,19,0,19,0,19,2,11,15,12,3,12,3,0,0,15,0,15,0,3,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,19,0,0,19,0,19,0,19,0,16,19,2,17,3,19,0,19,0,0,16,2,0,18,1,19,0,18,10,3,15,4,11,4,11,0,0,15,0,15,0,11,1
0,19,18,1,19,19,0,19,0,0,1,0,0,18,19,16,2,3,17,2,16,0,19,0,11,17,7,12,8,18,2,17,1,1,11,7,0,19,0,19,0,19,9,4,15,5,10,5,10,0,0,15,0,15,0,10,2
