@relation 'Sax dominant'

@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMaa numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute destClass {1.0,2.0}

@data
52,62,27,37,30,65,55,40,30,65,55,40,30,40,30,40,2.0
58,59,31,31,34,62,61,34,33,61,61,34,34,34,33,34,2.0
63,65,26,27,28,67,66,30,28,67,65,29,28,30,28,29,2.0
52,61,28,36,31,64,56,40,31,64,55,39,31,40,31,39,2.0
48,60,29,40,32,63,52,44,32,63,51,43,32,44,32,43,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
51,57,32,40,35,60,53,42,35,60,53,42,35,42,35,42,2.0
55,60,29,34,32,63,58,37,32,63,58,37,32,37,32,37,2.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,2.0
58,58,29,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
60,56,33,29,36,59,63,32,36,59,63,32,36,32,36,32,1.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
46,63,26,40,29,66,51,45,29,66,50,44,29,45,29,44,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
63,62,29,27,31,64,66,30,31,64,65,29,31,30,31,29,1.0
55,55,34,36,37,58,57,38,37,58,57,38,37,38,37,38,2.0
56,57,34,33,36,59,59,36,36,59,59,36,36,36,36,36,1.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
57,59,32,29,34,61,62,34,34,61,61,33,34,34,34,33,2.0
52,61,28,37,31,64,55,40,31,64,55,40,31,40,31,40,2.0
62,55,36,26,38,57,66,30,38,57,65,29,38,30,38,29,2.0
57,60,29,34,32,63,59,36,32,63,59,36,32,36,32,36,2.0
62,59,30,27,33,62,65,30,33,62,65,30,33,30,33,30,1.0
57,56,31,31,35,60,61,35,35,60,60,34,35,35,35,34,1.0
56,65,25,32,28,68,60,36,27,67,59,35,28,36,27,35,1.0
55,55,36,34,38,57,58,37,38,57,58,37,38,37,38,37,2.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
60,57,32,28,35,60,64,32,35,60,63,31,35,32,35,31,1.0
58,59,28,30,32,63,62,34,32,63,61,33,32,34,32,33,1.0
58,61,28,30,31,64,62,34,31,64,61,33,31,34,31,33,1.0
58,57,34,30,36,59,62,34,36,59,61,33,36,34,36,33,2.0
58,62,29,30,31,64,62,34,31,64,61,33,31,34,31,33,1.0
55,60,29,36,32,63,57,38,32,63,57,38,32,38,32,38,2.0
54,60,29,33,32,63,58,37,32,63,58,37,32,37,32,37,2.0
59,57,32,30,35,60,62,33,35,60,62,33,35,33,35,33,1.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
59,54,37,29,39,56,63,33,39,56,62,32,39,33,39,32,1.0
58,59,32,33,34,61,60,35,34,61,60,35,34,35,34,35,1.0
60,60,31,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,2.0
58,58,31,31,34,61,61,34,34,61,61,34,34,34,34,34,2.0
62,62,29,26,31,64,66,30,31,64,65,29,31,30,31,29,1.0
61,60,29,27,32,63,65,31,32,63,64,30,32,31,32,30,1.0
54,58,31,37,34,61,56,39,34,61,56,39,34,39,34,39,2.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
58,63,27,30,30,66,62,34,29,65,61,33,30,34,29,33,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
56,58,33,35,35,60,58,37,35,60,58,37,35,37,35,37,1.0
61,53,36,30,39,56,63,32,39,56,63,32,39,32,39,32,1.0
56,62,27,31,30,65,60,35,30,65,60,35,30,35,30,35,2.0
51,62,29,37,31,64,55,41,31,64,54,40,31,41,31,40,2.0
56,59,30,35,33,62,58,37,33,62,58,37,33,37,33,37,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
60,57,34,31,36,59,62,33,36,59,62,33,36,33,36,33,2.0
50,58,31,38,34,61,54,42,34,61,53,41,34,42,34,41,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
60,72,20,28,22,74,64,32,21,73,63,31,22,32,21,31,2.0
61,57,32,28,35,60,64,31,35,60,64,31,35,31,35,31,1.0
59,56,33,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
60,58,31,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
53,57,34,36,36,59,56,39,36,59,56,39,36,39,36,39,1.0
54,57,32,33,35,60,58,37,35,60,58,37,35,37,35,37,2.0
52,60,29,37,32,63,55,40,32,63,55,40,32,40,32,40,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
54,55,36,37,38,57,56,39,38,57,56,39,38,39,38,39,2.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
56,53,35,35,39,57,58,37,38,56,58,37,39,37,38,37,1.0
61,56,33,30,36,59,63,32,36,59,63,32,36,32,36,32,1.0
57,59,30,29,33,62,62,34,33,62,61,33,33,34,33,33,2.0
53,59,30,34,33,62,57,38,33,62,57,38,33,38,33,38,2.0
58,58,29,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
53,67,24,35,26,69,57,39,26,69,56,38,26,39,26,38,1.0
53,58,31,34,34,61,57,38,34,61,57,38,34,38,34,38,2.0
59,56,31,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
61,63,27,29,30,66,64,32,29,65,63,31,30,32,29,31,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,2.0
49,63,28,39,30,65,53,43,30,65,52,42,30,43,30,42,2.0
61,60,31,27,33,62,65,31,33,62,64,30,33,31,33,30,1.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
60,56,35,28,37,58,64,32,37,58,63,31,37,32,37,31,1.0
52,61,28,36,31,64,56,40,31,64,55,39,31,40,31,39,2.0
53,59,30,36,33,62,56,39,33,62,56,39,33,39,33,39,2.0
60,60,31,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,2.0
56,57,30,35,34,61,58,37,34,61,58,37,34,37,34,37,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,2.0
55,58,31,33,34,61,59,37,34,61,58,36,34,37,34,36,2.0
56,57,32,33,35,60,59,36,35,60,59,36,35,36,35,36,2.0
61,58,33,27,35,60,65,31,35,60,64,30,35,31,35,30,1.0
56,57,32,35,35,60,58,37,35,60,58,37,35,37,35,37,2.0
50,63,26,38,29,66,54,42,29,66,53,41,29,42,29,41,2.0
58,58,31,31,34,61,61,34,34,61,61,34,34,34,34,34,2.0
57,58,33,31,35,60,61,35,35,60,60,34,35,35,35,34,2.0
59,62,27,29,30,65,63,33,30,65,62,32,30,33,30,32,1.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
61,58,33,27,35,60,65,31,35,60,64,30,35,31,35,30,2.0
56,58,31,33,34,61,59,36,34,61,59,36,34,36,34,36,2.0
56,58,33,32,35,60,60,36,35,60,59,35,35,36,35,35,2.0
56,59,30,29,33,62,61,34,33,62,61,34,33,34,33,34,2.0
60,57,34,31,36,59,62,33,36,59,62,33,36,33,36,33,1.0
59,60,27,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
61,54,35,30,38,57,63,32,38,57,63,32,38,32,38,32,1.0
57,57,34,32,36,59,60,35,36,59,60,35,36,35,36,35,2.0
62,62,29,26,31,64,66,30,31,64,65,29,31,30,31,29,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
50,60,29,38,32,63,54,42,32,63,53,41,32,42,32,41,2.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,1.0
56,58,33,33,35,60,59,36,35,60,59,36,35,36,35,36,2.0
55,61,28,32,31,64,59,36,31,64,59,36,31,36,31,36,2.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
58,58,29,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
53,59,30,35,33,62,57,39,33,62,56,38,33,39,33,38,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
59,56,31,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
59,60,30,30,33,63,62,33,32,62,62,33,33,33,32,33,2.0
62,62,29,26,31,64,66,30,31,64,65,29,31,30,31,29,1.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
60,63,28,28,30,65,64,32,30,65,63,31,30,32,30,31,1.0
53,59,30,38,33,62,55,40,33,62,55,40,33,40,33,40,1.0
59,63,25,30,29,67,62,33,28,66,62,33,29,33,28,33,2.0
53,55,34,38,37,58,55,40,37,58,55,40,37,40,37,40,2.0
60,59,32,31,34,61,62,33,34,61,62,33,34,33,34,33,1.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
56,55,36,35,38,57,58,37,38,57,58,37,38,37,38,37,2.0
52,60,29,37,32,63,55,40,32,63,55,40,32,40,32,40,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
53,60,29,36,32,63,56,39,32,63,56,39,32,39,32,39,2.0
63,61,30,27,32,63,66,30,32,63,65,29,32,30,32,29,1.0
54,60,29,37,32,63,56,39,32,63,56,39,32,39,32,39,2.0
57,53,36,33,39,56,60,36,39,56,59,35,39,36,39,35,2.0
55,66,25,33,27,68,59,37,27,68,58,36,27,37,27,36,1.0
59,54,35,29,38,57,63,33,38,57,62,32,38,33,38,32,1.0
55,59,32,33,34,61,59,37,34,61,58,36,34,37,34,36,1.0
54,58,33,37,35,60,56,39,35,60,56,39,35,39,35,39,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,1.0
59,64,27,29,29,66,63,33,29,66,62,32,29,33,29,32,2.0
51,58,31,37,34,61,55,41,34,61,54,40,34,41,34,40,2.0
57,59,32,31,34,61,61,35,34,61,60,34,34,35,34,34,1.0
60,58,33,31,35,60,62,33,35,60,62,33,35,33,35,33,1.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
57,57,31,34,35,61,59,36,34,60,59,36,35,36,34,36,2.0
57,60,29,30,32,63,61,34,32,63,61,34,32,34,32,34,2.0
59,59,31,30,34,62,62,33,33,61,62,33,34,33,33,33,2.0
56,64,26,30,29,67,61,35,28,66,60,34,29,35,28,34,2.0
60,57,30,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
53,61,28,36,31,64,56,39,31,64,56,39,31,39,31,39,2.0
57,58,32,32,35,61,60,35,34,60,60,35,35,35,34,35,2.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
60,64,26,28,29,67,64,32,28,66,63,31,29,32,28,31,2.0
64,63,27,26,30,66,67,29,29,65,66,28,30,29,29,28,2.0
49,60,29,39,32,63,53,43,32,63,52,42,32,43,32,42,2.0
61,58,33,27,35,60,65,31,35,60,64,30,35,31,35,30,1.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
60,57,30,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
53,62,27,34,30,65,57,38,30,65,57,38,30,38,30,38,1.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
56,59,30,31,33,62,60,35,33,62,60,35,33,35,33,35,2.0
56,57,33,35,36,60,58,37,35,59,58,37,36,37,35,37,2.0
59,54,35,29,38,57,63,33,38,57,62,32,38,33,38,32,1.0
64,59,30,25,33,62,67,28,33,62,67,28,33,28,33,28,2.0
55,54,37,36,39,56,57,38,39,56,57,38,39,38,39,38,2.0
59,58,32,30,35,61,62,33,34,60,62,33,35,33,34,33,2.0
56,62,29,35,31,64,58,37,31,64,58,37,31,37,31,37,2.0
64,62,29,26,31,64,67,29,31,64,66,28,31,29,31,28,1.0
54,52,38,36,41,55,57,39,40,54,56,38,41,39,40,38,1.0
59,62,27,29,30,65,63,33,30,65,62,32,30,33,30,32,2.0
62,64,27,28,29,66,65,31,29,66,64,30,29,31,29,30,2.0
58,56,33,31,36,59,61,34,36,59,61,34,36,34,36,34,2.0
59,59,32,30,34,61,62,33,34,61,62,33,34,33,34,33,2.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
52,64,27,36,29,66,56,40,29,66,55,39,29,40,29,39,1.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,1.0
53,58,33,35,35,60,57,39,35,60,56,38,35,39,35,38,2.0
60,56,35,30,37,58,63,33,37,58,62,32,37,33,37,32,2.0
57,57,32,32,35,60,60,35,35,60,60,35,35,35,35,35,2.0
63,64,26,27,29,67,66,30,28,66,65,29,29,30,28,29,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,1.0
58,55,36,33,38,57,60,35,38,57,60,35,38,35,38,35,2.0
61,58,33,27,35,60,65,31,35,60,64,30,35,31,35,30,1.0
63,66,25,28,27,68,65,30,27,68,65,30,27,30,27,30,1.0
58,59,30,31,33,62,61,34,33,62,61,34,33,34,33,34,2.0
51,62,29,37,31,64,55,41,31,64,54,40,31,41,31,40,2.0
63,65,25,25,28,68,67,29,27,67,66,28,28,29,27,28,2.0
60,61,28,27,31,64,64,31,31,64,64,31,31,31,31,31,1.0
57,54,36,32,39,57,60,35,38,56,60,35,39,35,38,35,1.0
57,57,34,31,36,59,61,35,36,59,60,34,36,35,36,34,2.0
52,58,31,36,34,61,56,40,34,61,55,39,34,40,34,39,2.0
53,58,31,36,34,61,56,39,34,61,56,39,34,39,34,39,1.0
60,63,26,28,29,66,64,32,29,66,63,31,29,32,29,31,2.0
59,62,28,30,31,65,62,33,30,64,62,33,31,33,30,33,2.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
59,57,32,30,35,60,62,33,35,60,62,33,35,33,35,33,1.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,2.0
56,63,28,32,30,65,60,36,30,65,59,35,30,36,30,35,2.0
60,58,32,29,35,61,63,32,34,60,63,32,35,32,34,32,1.0
55,53,38,36,40,55,57,38,40,55,57,38,40,38,40,38,2.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
57,56,31,31,35,60,61,35,35,60,60,34,35,35,35,34,1.0
59,54,35,29,38,57,63,33,38,57,62,32,38,33,38,32,1.0
58,57,30,30,34,61,62,34,34,61,61,33,34,34,34,33,1.0
60,62,27,28,30,65,64,32,30,65,63,31,30,32,30,31,1.0
57,57,32,32,35,60,60,35,35,60,60,35,35,35,35,35,1.0
58,55,36,32,38,57,61,35,38,57,60,34,38,35,38,34,2.0
52,59,30,35,33,62,56,39,33,62,56,39,33,39,33,39,2.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
51,58,31,38,34,61,54,41,34,61,54,41,34,41,34,41,2.0
57,60,29,30,32,63,61,34,32,63,61,34,32,34,32,34,2.0
59,58,33,30,35,60,62,33,35,60,62,33,35,33,35,33,2.0
58,60,30,31,33,63,61,34,32,62,61,34,33,34,32,34,2.0
57,57,32,31,35,60,61,35,35,60,60,34,35,35,35,34,1.0
54,60,29,30,32,63,60,36,32,63,59,35,32,36,32,35,1.0
56,60,29,35,32,63,58,37,32,63,58,37,32,37,32,37,1.0
63,61,30,27,32,63,66,30,32,63,65,29,32,30,32,29,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
60,56,31,28,35,60,64,32,35,60,63,31,35,32,35,31,1.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,2.0
59,62,29,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
63,62,29,25,31,64,67,29,31,64,66,28,31,29,31,28,1.0
50,58,31,40,34,61,53,43,34,61,52,42,34,43,34,42,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
52,57,32,39,35,60,54,41,35,60,54,41,35,41,35,41,1.0
59,59,28,29,32,63,63,33,32,63,62,32,32,33,32,32,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
56,60,31,32,33,62,60,36,33,62,59,35,33,36,33,35,1.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,2.0
60,58,33,30,35,60,63,33,35,60,62,32,35,33,35,32,1.0
60,57,34,31,36,59,62,33,36,59,62,33,36,33,36,33,2.0
53,57,32,35,35,60,57,39,35,60,56,38,35,39,35,38,2.0
59,56,31,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
50,58,31,39,34,61,53,42,34,61,53,42,34,42,34,42,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
55,56,35,34,37,58,58,37,37,58,58,37,37,37,37,37,1.0
63,63,28,27,30,65,66,30,30,65,65,29,30,30,30,29,1.0
64,62,29,26,31,64,67,29,31,64,66,28,31,29,31,28,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
59,59,32,32,34,61,61,34,34,61,61,34,34,34,34,34,1.0
59,60,27,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
52,66,23,32,26,69,58,38,26,69,57,37,26,38,26,37,2.0
60,60,29,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
58,58,32,33,35,61,60,35,34,60,60,35,35,35,34,35,2.0
59,59,28,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
59,59,31,30,34,62,62,33,33,61,62,33,34,33,33,33,1.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,2.0
58,57,30,30,34,61,62,34,34,61,61,33,34,34,34,33,1.0
60,56,35,28,37,58,64,32,37,58,63,31,37,32,37,31,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,2.0
53,65,26,35,28,67,57,39,28,67,56,38,28,39,28,38,1.0
52,58,31,35,34,61,56,39,34,61,56,39,34,39,34,39,2.0
58,58,31,33,34,61,60,35,34,61,60,35,34,35,34,35,2.0
61,53,36,27,39,56,65,31,39,56,64,30,39,31,39,30,1.0
60,64,25,26,28,67,65,31,28,67,64,30,28,31,28,30,1.0
58,57,33,31,36,60,61,34,35,59,61,34,36,34,35,34,2.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
61,58,33,30,35,60,63,32,35,60,63,32,35,32,35,32,1.0
64,53,36,27,39,56,66,29,39,56,66,29,39,29,39,29,1.0
52,64,27,38,29,66,55,41,29,66,54,40,29,41,29,40,1.0
54,58,31,35,34,61,57,38,34,61,57,38,34,38,34,38,1.0
55,58,31,30,34,61,60,35,34,61,60,35,34,35,34,35,2.0
51,65,22,33,26,69,57,39,26,69,56,38,26,39,26,38,2.0
59,56,31,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
59,65,26,27,28,67,64,32,28,67,63,31,28,32,28,31,1.0
59,60,27,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
60,61,26,28,30,65,64,32,30,65,63,31,30,32,30,31,2.0
54,56,35,36,37,58,57,39,37,58,56,38,37,39,37,38,2.0
54,61,28,35,31,64,57,38,31,64,57,38,31,38,31,38,2.0
63,61,28,27,31,64,66,30,31,64,65,29,31,30,31,29,1.0
59,59,31,28,34,62,63,32,33,61,63,32,34,32,33,32,2.0
50,64,27,39,29,66,53,42,29,66,53,42,29,42,29,42,2.0
51,62,29,38,31,64,54,41,31,64,54,41,31,41,31,41,2.0
57,61,28,30,31,64,61,34,31,64,61,34,31,34,31,34,2.0
57,57,34,30,36,59,61,34,36,59,61,34,36,34,36,34,1.0
57,53,38,34,40,55,59,36,40,55,59,36,40,36,40,36,1.0
59,57,30,29,34,61,63,33,34,61,62,32,34,33,34,32,1.0
50,61,28,39,31,64,53,42,31,64,53,42,31,42,31,42,2.0
51,60,29,36,32,63,55,40,32,63,55,40,32,40,32,40,1.0
59,64,26,29,29,67,63,33,28,66,62,32,29,33,28,32,2.0
60,65,24,28,27,68,64,32,27,68,63,31,27,32,27,31,1.0
63,63,28,27,30,65,66,30,30,65,65,29,30,30,30,29,1.0
58,57,32,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
57,63,26,29,29,66,62,34,29,66,61,33,29,34,29,33,2.0
57,58,33,34,35,60,59,36,35,60,59,36,35,36,35,36,2.0
59,58,29,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
62,53,36,29,39,56,64,31,39,56,64,31,39,31,39,31,1.0
56,58,33,30,35,60,61,35,35,60,60,34,35,35,35,34,2.0
57,56,35,31,37,58,61,35,37,58,60,34,37,35,37,34,2.0
60,60,31,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
60,58,33,28,35,60,64,32,35,60,63,31,35,32,35,31,1.0
61,62,29,27,31,64,65,31,31,64,64,30,31,31,31,30,1.0
59,56,31,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
57,58,33,34,35,60,59,36,35,60,59,36,35,36,35,36,1.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
58,62,27,30,30,65,62,34,30,65,61,33,30,34,30,33,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
59,55,36,29,38,57,63,33,38,57,62,32,38,33,38,32,2.0
55,60,29,32,32,63,59,36,32,63,59,36,32,36,32,36,2.0
57,56,35,32,37,58,60,35,37,58,60,35,37,35,37,35,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
58,54,37,32,39,56,61,35,39,56,60,34,39,35,39,34,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,1.0
60,60,31,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
56,59,30,31,33,62,60,35,33,62,60,35,33,35,33,35,1.0
58,55,36,33,38,57,60,35,38,57,60,35,38,35,38,35,2.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,2.0
56,57,34,35,36,59,58,37,36,59,58,37,36,37,36,37,2.0
59,55,32,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
61,57,34,29,36,59,64,32,36,59,63,31,36,32,36,31,2.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
59,57,30,29,34,61,63,33,34,61,62,32,34,33,34,32,1.0
53,55,34,37,37,58,56,40,37,58,55,39,37,40,37,39,2.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
61,62,28,29,31,65,64,32,30,64,63,31,31,32,30,31,2.0
59,56,35,29,37,58,63,33,37,58,62,32,37,33,37,32,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
60,53,35,29,39,57,63,32,38,56,63,32,39,32,38,32,1.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,1.0
60,56,33,29,36,59,63,32,36,59,63,32,36,32,36,32,1.0
57,66,24,32,27,69,60,35,26,68,60,35,27,35,26,35,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
58,64,25,29,28,67,62,33,28,67,62,33,28,33,28,33,1.0
58,59,30,31,33,62,61,34,33,62,61,34,33,34,33,34,2.0
55,61,28,31,31,64,60,36,31,64,59,35,31,36,31,35,1.0
57,54,37,34,39,56,59,36,39,56,59,36,39,36,39,36,1.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
56,60,31,32,33,62,60,36,33,62,59,35,33,36,33,35,2.0
50,62,29,38,31,64,54,42,31,64,53,41,31,42,31,41,2.0
64,58,33,25,35,60,67,28,35,60,67,28,35,28,35,28,1.0
60,61,29,28,32,64,64,32,31,63,63,31,32,32,31,31,2.0
61,58,31,28,34,61,64,31,34,61,64,31,34,31,34,31,2.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
55,67,24,31,26,69,60,36,26,69,59,35,26,36,26,35,2.0
62,62,29,26,31,64,66,30,31,64,65,29,31,30,31,29,2.0
59,55,36,32,38,57,61,34,38,57,61,34,38,34,38,34,1.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
61,63,28,29,30,65,64,32,30,65,63,31,30,32,30,31,2.0
50,62,29,38,31,64,54,42,31,64,53,41,31,42,31,41,2.0
54,59,30,37,33,62,56,39,33,62,56,39,33,39,33,39,2.0
62,58,31,27,34,61,65,30,34,61,65,30,34,30,34,30,1.0
58,55,35,31,38,58,61,34,37,57,61,34,38,34,37,34,1.0
57,62,28,31,31,65,61,35,30,64,60,34,31,35,30,34,1.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
57,51,36,31,40,55,61,35,40,55,60,34,40,35,40,34,2.0
53,57,32,35,35,60,57,39,35,60,56,38,35,39,35,38,2.0
56,54,37,35,39,56,58,37,39,56,58,37,39,37,39,37,2.0
56,62,29,32,31,64,60,36,31,64,59,35,31,36,31,35,2.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,1.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
57,63,28,33,30,65,60,36,30,65,59,35,30,36,30,35,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
54,59,30,35,33,62,57,38,33,62,57,38,33,38,33,38,2.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
60,62,29,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
58,59,32,30,34,61,62,34,34,61,61,33,34,34,34,33,2.0
63,70,20,27,23,73,66,30,22,72,65,29,23,30,22,29,2.0
56,58,33,32,35,60,60,36,35,60,59,35,35,36,35,35,2.0
56,58,33,35,35,60,58,37,35,60,58,37,35,37,35,37,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
54,61,28,33,31,64,58,37,31,64,58,37,31,37,31,37,2.0
