@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atLee numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atLee numeric
@attribute o2atMdb numeric
@attribute o2atLdb numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atLee numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbe numeric
@attribute o3atLbe numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute destClass {2,1}

@data
31,0,31,14,31,0,1,19,31,0,1,31,13,19,12,18,0,8,30,1,0,1,0,31,0,13,0,0,31,0,12,0,31,0,21,14,12,15,17,30,9,13,18,16,15,22,10,13,15,16,15,13,18,31,1,21,9,0,16,9,30,0,12,31,0,31,13,18,0,31,13,18,0,31,17,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,14,11,15,18,30,7,12,19,16,15,24,8,12,15,16,15,12,19,31,1,23,7,0,16,7,30,0,11,25,4,31,12,19,5,26,12,19,5,26,18,5,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,0,29,30,30,0,0,31,30,1,0,31,0,30,0,30,0,0,30,1,1,1,0,31,0,1,0,0,31,0,0,1,30,0,28,12,13,17,16,31,2,14,17,18,13,29,3,14,13,18,13,14,17,31,0,28,2,0,18,2,31,0,12,31,0,31,14,18,0,31,13,17,0,31,16,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,13,25,4,31,14,17,5,26,14,17,5,26,16,5,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,4,23,27,25,5,0,29,25,6,0,31,1,28,2,29,0,0,30,1,6,1,0,31,0,2,5,0,31,0,2,6,25,0,27,11,13,16,16,31,3,14,17,18,13,28,4,14,13,18,12,13,17,31,0,27,3,0,18,3,31,0,12,27,2,31,14,18,3,28,13,17,3,28,16,3,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,22,12,13,17,16,29,8,14,17,18,13,23,9,14,13,18,13,14,17,30,2,22,8,1,18,8,29,1,14,21,8,31,15,15,8,22,15,16,9,22,15,9,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,0,31,17,31,0,1,18,31,0,1,31,13,18,13,18,0,12,30,1,0,1,0,31,0,13,0,0,31,0,13,0,31,0,26,8,13,20,16,31,4,14,17,22,10,27,5,14,9,21,9,14,17,31,0,26,4,0,21,4,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,22,11,13,18,16,31,8,14,17,19,12,23,9,14,12,19,12,14,17,31,0,22,8,0,19,8,31,0,15,28,1,31,17,15,2,29,16,14,2,29,13,2,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,7,18,29,21,9,1,30,21,10,1,31,1,30,1,29,0,1,30,1,10,1,0,31,0,2,10,0,31,0,1,10,21,0,25,13,12,16,17,31,5,13,18,17,14,26,6,13,14,17,14,13,18,31,0,25,5,0,17,5,31,0,18,24,5,31,20,11,5,25,19,11,6,25,10,6,12,0,31,0,31,0,31,0,0,31,0,12,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,21,13,11,16,18,30,9,12,19,17,14,22,10,12,14,17,14,12,19,31,1,21,9,0,17,9,30,0,11,28,1,31,13,19,2,29,12,18,2,29,17,2,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,8,21,29,22,9,1,30,22,9,1,31,2,30,1,29,0,1,30,1,9,1,0,31,0,2,9,0,31,0,1,9,22,0,26,13,13,16,16,31,4,14,17,17,14,27,5,14,14,17,14,14,17,31,0,26,4,0,17,4,31,0,14,24,5,31,16,15,5,25,15,15,6,25,14,6,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,16,11,30,13,18,1,31,13,18,0,31,1,30,0,30,0,0,30,1,18,1,0,31,0,1,18,0,31,0,0,18,13,0,26,11,13,18,16,31,4,14,17,19,12,27,5,14,12,19,12,14,17,31,0,26,4,0,19,4,31,0,21,23,6,31,23,8,6,24,22,8,7,24,7,7,9,0,31,0,31,0,31,0,0,31,0,9,0,31,2.0
31,16,13,30,14,17,1,31,14,17,0,31,1,30,0,30,0,0,30,1,17,1,0,31,0,1,17,0,31,0,0,17,14,0,20,14,12,15,17,31,10,13,18,16,15,21,11,13,15,16,15,13,18,31,0,20,10,0,16,10,31,0,21,17,12,25,23,8,12,18,22,8,13,18,7,13,9,4,31,5,26,5,26,0,0,31,5,9,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,17,23,6,31,19,12,6,24,18,12,7,24,11,7,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
29,8,19,30,20,9,0,31,21,10,0,31,0,30,0,30,0,0,30,0,10,1,1,30,1,0,9,0,30,0,0,10,21,1,27,13,12,16,17,31,3,13,18,17,14,28,4,13,14,17,14,13,18,31,0,27,3,0,17,3,31,0,17,24,5,31,19,12,5,25,18,12,6,25,11,6,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,20,13,12,16,17,31,10,13,18,17,14,21,11,13,14,17,14,13,18,31,0,20,10,0,17,10,31,0,14,23,6,31,16,16,7,24,15,15,7,24,14,7,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
27,21,8,30,9,22,1,31,9,22,0,31,1,30,0,30,0,0,30,1,22,1,3,28,3,1,22,2,28,3,0,22,9,3,25,11,13,18,16,31,5,14,17,19,12,26,6,14,12,19,12,14,17,31,0,25,5,0,19,5,31,0,30,21,8,26,31,0,8,22,30,0,9,22,0,9,1,3,31,4,27,4,27,0,0,31,4,1,0,31,2.0
31,11,18,29,19,12,1,30,19,12,1,31,2,30,1,29,0,1,30,1,12,1,0,31,0,2,12,0,31,0,1,12,19,0,22,12,13,17,16,29,8,14,17,18,13,23,9,14,13,18,13,14,17,30,1,22,8,0,18,8,30,1,15,19,10,28,16,14,10,20,16,15,11,20,14,11,15,1,31,2,29,2,29,0,0,31,2,15,0,31,1.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,25,13,14,16,15,31,3,15,16,17,14,27,5,15,14,17,13,14,16,31,0,26,4,0,17,4,31,0,14,29,0,31,16,16,1,30,15,15,1,30,14,1,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,25,10,13,17,16,31,3,14,17,19,12,27,5,14,12,19,12,14,17,31,0,26,4,0,19,4,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,8,19,30,21,9,0,31,21,10,0,31,0,30,0,30,0,0,30,1,10,1,0,31,0,1,9,0,31,0,0,10,21,0,28,10,13,17,16,31,2,14,17,19,12,29,3,14,12,19,12,14,17,31,0,28,2,0,19,2,31,0,14,25,4,31,16,15,4,26,15,15,5,26,14,5,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,16,23,6,31,18,13,6,24,17,13,7,24,12,7,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,19,15,11,14,18,27,11,12,19,15,16,20,12,12,16,15,16,12,19,28,4,19,11,3,15,11,27,3,16,21,8,31,17,14,9,22,17,14,9,22,13,9,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,20,13,12,16,17,31,10,13,18,17,14,21,11,13,14,17,14,13,18,31,0,20,10,0,17,10,31,0,13,27,2,31,15,17,3,28,14,16,3,28,15,3,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,25,13,12,16,17,31,5,13,18,17,14,26,6,13,14,17,14,13,18,31,0,25,5,0,17,5,31,0,15,26,3,31,17,15,4,27,16,14,4,27,13,4,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,13,12,16,17,31,4,13,18,17,14,27,5,13,14,17,14,13,18,31,0,26,4,0,17,4,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,0,31,13,31,0,1,15,31,0,1,31,16,15,16,15,0,14,30,1,0,1,0,31,0,16,0,0,31,0,16,0,31,0,22,12,13,17,16,30,8,14,17,18,13,23,9,14,13,18,13,14,17,31,1,22,8,0,18,8,30,0,10,27,2,31,11,20,3,28,11,20,3,28,19,3,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,27,14,12,15,17,31,3,13,18,16,15,28,4,13,15,16,15,13,18,31,0,27,3,0,16,3,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,25,12,13,17,16,31,5,14,17,18,13,26,6,14,13,18,13,14,17,31,0,25,5,0,18,5,31,0,16,28,1,31,18,14,2,29,17,13,2,29,12,2,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,1,28,23,29,2,1,24,29,2,1,31,7,24,7,24,0,6,30,1,2,1,0,31,0,7,2,0,31,0,7,2,29,0,26,8,13,20,16,31,4,14,17,22,10,27,5,14,9,21,9,14,17,31,0,26,4,0,21,4,31,0,10,27,2,31,12,20,3,28,11,19,3,28,18,3,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,27,13,12,16,17,31,3,13,18,17,14,28,4,13,14,17,14,13,18,31,0,27,3,0,17,3,31,0,14,29,0,31,16,16,1,30,15,15,1,30,14,1,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,0,31,9,31,0,1,12,31,0,1,31,19,12,19,12,0,16,30,1,0,1,0,31,0,19,0,0,31,0,19,0,31,0,21,13,12,16,17,29,9,13,18,17,14,22,10,13,14,17,14,13,18,30,2,21,9,1,17,9,29,1,12,31,0,31,13,18,0,31,13,18,0,31,17,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,0,31,21,31,0,1,22,31,0,1,31,9,22,9,22,0,8,30,1,0,1,0,31,0,9,0,0,31,0,9,0,31,0,23,10,13,18,16,29,7,14,17,20,12,24,8,14,11,19,11,14,17,30,2,23,7,1,19,7,29,1,12,25,4,31,13,18,5,26,13,18,5,26,17,5,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,25,12,13,17,16,31,5,14,17,18,13,26,6,14,13,18,13,14,17,31,0,25,5,0,18,5,31,0,16,28,1,31,18,14,2,29,17,13,2,29,12,2,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,27,31,0,1,29,31,0,1,31,3,29,2,28,0,1,30,1,0,1,0,31,0,3,0,0,31,0,2,0,31,0,23,11,13,17,16,31,7,14,17,19,13,24,8,14,12,18,12,14,17,31,0,23,7,0,18,7,31,0,12,26,3,31,14,18,4,27,13,17,4,27,16,4,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,10,19,30,20,11,1,31,20,11,0,31,1,30,0,30,0,0,30,1,11,1,0,31,0,1,11,0,31,0,0,11,20,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,17,24,5,31,19,12,5,25,18,12,6,25,11,6,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,10,19,29,20,11,1,30,20,11,1,31,2,30,1,29,0,1,30,1,11,1,0,31,0,2,11,0,31,0,1,11,20,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,15,20,9,31,16,14,9,21,16,15,10,21,14,10,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,23,13,13,16,16,29,7,14,17,17,14,24,8,14,14,17,14,14,17,30,2,23,7,1,17,7,29,1,13,21,8,31,14,16,8,22,14,17,9,22,16,9,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,27,14,12,15,17,31,3,13,18,16,15,28,4,13,15,16,15,13,18,31,0,27,3,0,16,3,31,0,13,27,2,31,15,17,3,28,14,16,3,28,15,3,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,21,12,13,17,16,30,9,14,17,18,13,22,10,14,13,18,13,14,17,31,1,21,9,0,18,9,30,0,13,22,7,31,14,16,7,23,14,17,8,23,16,8,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,26,10,13,17,16,31,4,14,17,19,12,27,5,14,12,19,12,14,17,31,0,26,4,0,19,4,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,22,12,12,17,17,31,8,13,18,18,13,23,9,13,13,18,13,13,18,31,0,22,8,0,18,8,31,0,13,25,4,31,15,16,4,26,14,16,5,26,15,5,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,24,13,12,16,17,31,6,13,18,17,14,25,7,13,14,17,14,13,18,31,0,24,6,0,17,6,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,25,10,13,17,16,31,5,14,17,19,12,26,6,14,12,19,12,14,17,31,0,25,5,0,19,5,31,0,12,24,5,31,14,17,5,25,13,17,6,25,16,6,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,20,31,0,1,24,31,0,1,31,8,24,7,23,0,4,30,1,0,1,0,31,0,8,0,0,31,0,7,0,31,0,21,13,13,16,16,31,9,14,17,17,14,22,10,14,14,17,14,14,17,31,0,21,9,0,17,9,31,0,10,31,0,31,11,20,0,31,11,20,0,31,19,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,2.0
31,0,27,30,29,1,0,31,29,2,0,31,0,30,0,30,0,0,30,1,2,1,0,31,0,1,1,0,31,0,0,2,29,0,27,13,13,16,16,31,3,14,17,17,14,28,4,14,14,17,14,14,17,31,0,27,3,0,17,3,31,0,11,28,1,31,13,19,2,29,12,18,2,29,17,2,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,27,27,29,1,0,28,29,2,0,31,2,27,3,28,0,2,30,1,2,1,0,31,0,3,1,0,31,0,3,2,29,0,28,7,12,21,17,31,2,13,18,23,9,29,3,13,8,22,8,13,18,31,0,28,2,0,22,2,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,12,12,17,17,31,7,13,18,18,13,24,8,13,13,18,13,13,18,31,0,23,7,0,18,7,31,0,14,29,0,31,16,16,1,30,15,15,1,30,14,1,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,20,14,12,15,17,30,10,13,18,16,15,21,11,13,15,16,15,13,18,31,1,20,10,0,16,10,30,0,15,19,10,31,16,14,10,20,16,15,11,20,14,11,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
29,2,25,30,26,3,0,31,27,4,0,31,0,30,0,30,0,0,30,0,4,1,1,30,1,0,3,0,30,0,0,4,27,1,28,13,12,16,17,31,2,13,18,17,14,29,3,13,14,17,14,13,18,31,0,28,2,0,17,2,31,0,18,31,0,31,20,12,0,31,19,11,0,31,10,0,12,0,31,0,31,0,31,0,0,31,0,12,0,31,2.0
31,0,31,7,31,0,1,10,31,0,1,31,21,10,21,10,0,18,30,1,0,1,0,31,0,21,0,0,31,0,21,0,31,0,23,12,11,16,18,31,7,12,19,18,14,24,8,12,13,17,13,12,19,31,0,23,7,0,17,7,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,24,14,11,15,18,31,6,12,19,16,15,25,7,12,15,16,15,12,19,31,0,24,6,0,16,6,31,0,16,31,0,31,18,14,0,31,17,13,0,31,12,0,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,10,19,29,20,11,1,30,20,11,1,31,2,30,1,29,0,1,30,1,11,1,0,31,0,2,11,0,31,0,1,11,20,0,21,13,13,16,16,29,9,14,17,17,14,22,10,14,14,17,13,13,17,30,2,21,9,1,17,9,29,1,16,18,11,31,17,13,11,19,17,14,12,19,13,12,14,0,31,0,31,0,31,0,0,31,0,14,0,31,1.0
29,1,28,14,28,1,0,17,29,1,0,31,13,16,13,17,0,11,30,0,2,1,1,30,1,13,1,0,30,0,14,2,29,1,27,9,11,17,18,31,3,12,19,20,12,28,4,12,11,19,11,12,19,31,0,27,3,0,19,3,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,28,8,13,18,16,31,2,14,17,21,11,29,3,14,10,20,10,14,17,31,0,28,2,0,20,2,31,0,9,29,0,31,11,21,1,30,10,20,1,30,19,1,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,25,13,13,16,16,31,5,14,17,17,14,26,6,14,14,17,14,14,17,31,0,25,5,0,17,5,31,0,10,28,1,31,12,20,2,29,11,19,2,29,18,2,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,8,21,29,22,9,1,30,22,9,1,31,2,30,1,29,0,1,30,1,9,1,0,31,0,2,9,0,31,0,1,9,22,0,21,11,13,17,16,31,7,14,17,19,13,23,9,14,12,18,12,14,17,31,0,22,8,0,18,8,31,0,14,23,6,31,16,15,6,24,15,15,7,24,14,7,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,0,31,24,31,0,1,26,31,0,1,31,5,26,5,26,0,3,30,1,0,1,0,31,0,5,0,0,31,0,5,0,31,0,27,7,14,21,15,31,3,15,16,23,9,28,4,15,8,22,7,14,16,31,0,27,3,0,22,3,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,0,31,3,31,0,1,4,31,0,1,31,27,4,27,4,0,26,30,1,0,1,0,31,0,27,0,0,31,0,27,0,31,0,24,10,12,18,17,31,6,13,18,20,12,25,7,13,11,19,11,13,18,31,0,24,6,0,19,6,31,0,5,31,0,31,7,25,0,31,6,24,0,31,23,0,25,0,31,0,31,0,31,0,0,31,0,25,0,31,2.0
31,15,14,30,15,16,1,31,15,16,0,31,1,30,0,30,0,0,30,1,16,1,0,31,0,1,16,0,31,0,0,16,15,0,23,13,12,16,17,31,7,13,18,17,14,24,8,13,14,17,14,13,18,31,0,23,7,0,17,7,31,0,17,19,10,25,19,12,10,20,18,12,11,20,11,11,13,4,31,5,26,5,26,0,0,31,5,13,0,31,2.0
31,3,24,30,26,4,0,31,26,5,0,31,0,30,0,30,0,0,30,1,5,1,0,31,0,1,4,0,31,0,0,5,26,0,28,9,14,18,15,31,2,15,16,20,11,29,3,15,11,20,11,15,16,31,0,28,2,0,20,2,31,0,13,29,0,31,15,17,1,30,14,16,1,30,15,1,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,16,22,7,31,18,13,7,23,17,13,8,23,12,8,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,19,14,11,15,18,30,11,12,19,16,15,20,12,12,15,16,15,12,19,31,1,19,11,0,16,11,30,0,16,20,9,31,17,13,9,21,17,14,10,21,13,10,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,14,12,15,17,31,4,13,18,16,15,27,5,13,15,16,14,12,18,31,0,26,4,0,16,4,31,0,13,29,0,31,15,17,1,30,14,16,1,30,15,1,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,0,31,0,31,0,2,0,31,0,2,30,31,0,31,0,1,31,29,2,0,2,0,31,0,31,0,0,31,0,31,0,31,0,24,11,9,17,20,31,6,10,21,19,13,25,7,10,12,18,12,10,21,31,0,24,6,0,18,6,31,0,0,31,0,31,1,31,0,31,0,30,0,31,30,0,31,0,31,0,31,0,31,0,0,31,0,31,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,25,12,12,17,17,31,5,13,18,18,13,26,6,13,13,18,13,13,18,31,0,25,5,0,18,5,31,0,12,31,0,31,14,18,0,31,13,17,0,31,16,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,4,23,30,25,5,0,31,25,6,0,31,0,30,0,30,0,0,30,1,6,1,0,31,0,1,5,0,31,0,0,6,25,0,27,10,13,17,16,31,3,14,17,19,12,28,4,14,12,19,12,14,17,31,0,27,3,0,19,3,31,0,13,28,1,31,15,17,2,29,14,16,2,29,15,2,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,20,14,12,15,17,31,10,13,18,16,15,21,11,13,15,16,14,12,18,31,0,20,10,0,16,10,31,0,18,24,5,31,20,12,6,25,19,11,6,25,10,6,12,0,31,0,31,0,31,0,0,31,0,12,0,31,2.0
31,0,29,25,30,0,0,26,30,1,0,31,4,25,5,26,0,4,30,1,1,1,0,31,0,5,0,0,31,0,5,1,30,0,27,8,13,20,16,31,3,14,17,22,10,28,4,14,9,21,9,14,17,31,0,27,3,0,21,3,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,1.0
