@relation 'Sax dominant'

@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atLeee numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMbdb numeric
@attribute o1atLbdb numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMcbd numeric
@attribute o1atLcbd numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMdbd numeric
@attribute o1atLdbd numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMaaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMaec numeric
@attribute o1atLaec numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaeb numeric
@attribute o1atLaeb numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMada numeric
@attribute o1atLada numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMadb numeric
@attribute o1atLadb numeric
@attribute destClass {1,3,2}

@data
1,4,17,52,85,5,40,26,35,21,46,28,33,39,28,38,3,66,12,88,4,56,20,55,14,18,26,66,16,40,4,26,53,23,52,64,12,38,15,41,16,15,93,52,22,86,5,39,15,27,5,84,11,67,6,26,26,27,27,35,30,64,5,56,3,29,25,52,5,66,5,40,3,67,4,40,6,67,3,36,20,41,4,27,6,86,3,66,3,88,3,41,6,34,22,66,5,56,6,40,12,0,27,88,3,67,3,0,0,94,0,53,0,39,0,53,0,6,0,53,0,53,0,22,0,5,0,6,0,16,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,3
1,3,15,58,83,5,32,18,33,18,63,37,30,47,32,46,2,72,11,87,2,67,15,67,17,15,19,72,12,34,5,21,59,22,58,71,13,33,13,33,14,13,93,65,17,83,5,32,17,23,6,80,10,73,5,22,19,22,20,32,39,71,5,68,5,32,17,65,5,73,5,33,5,74,2,33,6,73,4,33,15,35,3,23,7,83,4,73,5,87,3,34,6,30,19,72,5,68,5,33,11,0,20,87,2,74,2,0,0,94,0,59,0,47,0,59,0,6,0,59,0,59,0,19,0,6,0,6,0,14,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,1
1,3,19,55,85,4,36,18,36,17,66,31,35,42,34,41,2,73,11,88,2,69,16,69,15,19,18,73,13,37,4,23,56,23,55,73,13,36,13,37,14,16,93,67,17,85,4,36,15,24,5,83,10,74,5,23,18,24,19,36,37,73,4,70,4,34,17,67,5,74,4,37,4,75,3,37,6,74,4,37,16,38,3,24,6,85,4,74,4,88,3,38,5,35,18,73,5,70,5,37,11,0,19,88,2,75,2,0,0,94,0,56,0,42,0,56,0,5,0,56,0,56,0,18,0,5,0,6,0,14,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,3
1,3,14,56,84,3,36,25,31,19,46,30,30,43,25,42,2,66,8,88,2,56,18,56,14,14,24,67,13,36,3,23,57,19,56,65,10,34,12,36,13,13,93,52,20,85,4,36,15,23,5,82,7,68,5,22,24,23,25,32,34,66,4,57,3,27,24,52,5,67,4,37,3,69,3,37,6,68,3,32,18,37,3,23,6,85,2,67,2,88,2,37,5,30,20,67,4,57,5,36,8,0,25,88,2,69,2,0,0,94,0,57,0,43,0,57,0,5,0,57,0,57,0,20,0,4,0,6,0,13,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,1
1,3,15,55,86,4,36,29,30,23,41,30,29,43,24,42,2,62,13,89,3,51,22,50,17,15,30,63,17,37,3,23,56,19,55,60,13,35,18,38,19,15,93,45,22,87,5,35,18,25,4,85,11,63,5,24,30,25,31,29,33,60,4,51,2,25,28,45,4,62,5,36,2,63,3,36,5,63,2,31,22,38,3,25,5,87,2,62,2,89,2,38,5,29,24,63,4,51,5,37,13,0,31,89,2,63,2,0,0,94,0,56,0,43,0,56,0,5,0,56,0,56,0,24,0,4,0,5,0,19,0,31,0,94,0,5,0,31,0,31,0,94,0,93,0,31,3
1,4,22,51,83,6,40,26,35,21,45,29,34,39,29,38,3,65,13,87,4,55,21,54,15,23,27,65,16,41,5,27,52,25,51,63,13,39,16,42,17,20,93,51,21,84,6,39,17,29,6,81,12,66,7,28,27,29,28,34,33,63,6,55,4,31,25,51,6,65,6,40,4,66,4,40,7,66,4,36,21,42,4,29,7,84,4,65,4,87,3,42,7,35,22,65,6,55,7,41,13,0,28,87,3,66,3,0,0,94,0,52,0,39,0,52,0,7,0,52,0,52,0,22,0,6,0,7,0,17,0,28,0,94,0,7,0,28,0,28,0,94,0,93,0,28,1
1,5,19,52,82,7,40,26,35,21,48,29,34,39,30,38,4,66,13,86,5,57,21,56,15,20,26,66,17,40,6,26,53,24,52,64,13,38,16,41,17,16,93,53,22,83,7,39,17,27,7,80,12,67,8,26,26,27,27,35,32,64,7,57,5,31,25,53,7,66,7,40,5,67,5,40,8,67,5,36,21,41,5,27,8,83,5,66,5,86,4,41,8,35,22,66,7,57,8,40,13,0,27,86,4,67,4,0,0,94,0,53,0,39,0,53,0,8,0,53,0,53,0,22,0,7,0,8,0,17,0,27,0,94,0,8,0,27,0,27,0,94,0,93,0,27,3
1,4,27,50,87,4,43,15,42,13,64,32,41,40,39,40,3,78,5,89,4,71,13,70,11,27,14,78,7,43,3,33,50,32,50,77,6,43,6,43,7,25,93,69,13,88,4,43,11,33,4,87,4,79,5,33,14,33,15,42,34,77,4,71,4,40,14,69,4,78,4,43,4,79,4,43,5,79,3,42,13,43,4,33,5,88,3,78,3,89,3,43,5,41,13,78,4,71,5,43,5,0,15,89,3,79,3,0,0,94,0,51,0,41,0,51,0,5,0,50,0,51,0,14,0,4,0,5,0,7,0,15,0,94,0,5,0,15,0,15,0,94,0,93,0,15,3
1,3,19,55,85,4,36,18,36,17,66,32,35,43,34,42,2,73,11,88,2,69,16,69,15,19,18,73,13,37,4,24,56,24,55,73,13,36,13,37,14,17,93,67,17,85,4,36,15,25,5,83,10,74,5,24,18,25,19,36,37,73,4,70,4,34,17,67,5,74,4,37,4,75,3,37,6,74,4,37,16,38,3,25,6,85,4,74,4,88,3,38,5,35,18,73,5,70,5,37,11,0,19,88,2,75,2,0,0,94,0,56,0,43,0,56,0,5,0,56,0,56,0,18,0,5,0,6,0,14,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,3
1,4,22,50,83,6,41,26,36,21,45,28,35,38,30,37,3,65,13,87,4,55,21,54,15,23,27,65,16,42,5,28,51,26,50,63,13,40,16,43,17,20,93,51,21,84,6,40,17,30,6,81,12,66,7,29,27,30,28,35,31,63,6,55,4,32,25,51,6,65,6,41,4,66,4,41,7,66,4,37,21,43,4,30,7,84,4,65,4,87,3,43,7,36,22,65,6,55,7,42,13,0,28,87,3,66,3,0,0,94,0,51,0,38,0,51,0,7,0,51,0,51,0,22,0,6,0,7,0,17,0,28,0,94,0,7,0,28,0,28,0,94,0,93,0,28,2
1,3,15,55,84,4,38,26,32,20,44,28,31,41,24,40,2,65,9,88,3,55,19,54,13,15,25,66,13,37,3,23,56,19,55,64,10,35,12,38,13,13,93,50,21,85,4,37,14,23,5,82,7,67,5,22,25,23,26,33,33,65,4,55,3,26,25,51,5,66,5,38,3,68,3,38,6,67,3,33,19,38,3,23,6,85,2,66,2,88,2,38,5,31,21,67,4,55,6,37,9,0,26,88,2,68,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,21,0,4,0,6,0,13,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,2
1,4,27,47,85,5,46,21,42,17,58,27,42,36,38,35,3,72,10,88,4,65,17,64,12,27,20,72,13,45,4,34,48,32,47,70,10,43,12,46,13,24,93,62,18,86,5,45,13,34,5,84,9,73,6,33,20,34,21,43,29,70,5,65,3,38,20,62,5,72,5,46,3,73,4,46,6,73,3,43,17,46,4,34,6,86,3,72,3,88,3,46,6,42,18,72,5,65,6,45,10,0,21,88,3,73,3,0,0,94,0,48,0,36,0,48,0,6,0,48,0,48,0,18,0,5,0,6,0,13,0,21,0,94,0,6,0,21,0,21,0,94,0,93,0,21,1
1,3,16,59,86,3,33,18,33,16,67,35,32,47,31,46,2,74,11,89,2,70,16,70,14,16,17,74,13,33,3,21,60,21,59,74,12,33,12,33,13,15,93,69,17,87,3,33,15,21,4,85,10,75,4,21,17,21,18,33,42,74,3,71,3,31,17,69,4,75,3,34,4,76,3,34,5,75,3,33,16,34,3,21,5,87,3,75,3,89,2,34,4,32,17,74,4,71,4,33,11,0,18,89,2,76,2,0,0,94,0,60,0,47,0,60,0,4,0,60,0,60,0,17,0,4,0,5,0,13,0,18,0,94,0,5,0,18,0,18,0,94,0,93,0,18,3
1,5,22,50,82,7,41,25,37,21,48,28,35,38,32,37,4,66,13,86,5,57,20,56,15,23,26,66,16,42,6,28,51,27,50,64,13,40,16,43,17,20,93,53,21,83,7,40,17,30,7,80,12,67,8,29,26,30,27,36,31,64,7,57,5,33,24,53,7,66,7,41,5,67,5,41,8,67,5,38,20,43,5,30,8,83,5,66,5,86,4,43,8,36,22,66,7,57,8,42,13,0,27,86,4,67,4,0,0,94,0,51,0,38,0,51,0,8,0,51,0,51,0,22,0,7,0,8,0,17,0,27,0,94,0,8,0,27,0,27,0,94,0,93,0,27,2
1,3,15,55,86,4,38,25,31,18,46,28,32,41,23,40,2,68,8,89,3,57,19,56,11,15,24,67,13,37,3,23,56,18,55,66,9,35,12,38,13,13,93,52,19,87,3,37,12,23,4,85,7,69,5,22,24,23,25,32,33,66,4,57,2,25,24,52,4,68,3,38,2,69,3,38,5,69,2,32,19,38,3,23,5,87,2,68,2,89,2,38,5,32,19,67,4,57,5,37,8,0,25,89,2,69,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,19,0,4,0,5,0,13,0,25,0,94,0,5,0,25,0,25,0,94,0,93,0,25,2
1,5,20,51,82,7,40,25,36,21,48,28,34,38,31,37,4,66,13,86,5,57,20,56,15,21,26,66,16,41,6,26,52,25,51,64,13,39,16,42,17,17,93,53,21,83,7,39,17,28,7,80,12,67,8,27,26,28,27,35,31,64,7,57,5,32,24,53,7,66,7,40,5,67,5,40,8,67,5,37,20,42,5,28,8,83,5,66,5,86,4,42,8,35,22,66,7,57,8,41,13,0,27,86,4,67,4,0,0,94,0,52,0,38,0,52,0,8,0,52,0,52,0,22,0,7,0,8,0,17,0,27,0,94,0,8,0,27,0,27,0,94,0,93,0,27,3
1,3,19,55,83,5,35,18,36,18,63,32,33,43,35,42,2,72,11,87,2,67,15,67,17,19,19,72,12,37,5,23,56,24,55,71,13,36,13,36,14,17,93,65,17,83,5,35,17,25,6,80,10,73,5,24,19,24,20,35,37,71,5,68,5,35,17,65,5,73,5,36,5,74,2,36,6,73,4,36,15,38,3,25,7,83,4,73,5,87,3,37,6,33,19,72,5,68,5,36,11,0,20,87,2,74,2,0,0,94,0,56,0,43,0,56,0,6,0,56,0,56,0,19,0,6,0,6,0,14,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,4,16,54,83,6,37,26,32,21,45,29,31,40,26,39,3,65,13,87,4,55,21,54,15,17,27,65,16,38,5,22,55,20,54,63,13,36,16,39,17,13,93,51,21,84,6,36,17,24,6,81,12,66,7,23,27,24,28,31,33,63,6,55,4,28,25,51,6,65,6,37,4,66,4,37,7,66,4,33,21,39,4,24,7,84,4,65,4,87,3,39,7,32,22,65,6,55,7,38,13,0,28,87,3,66,3,0,0,94,0,55,0,40,0,55,0,7,0,55,0,55,0,22,0,6,0,7,0,17,0,28,0,94,0,7,0,28,0,28,0,94,0,93,0,28,3
1,4,17,51,83,6,40,27,34,21,44,25,33,37,27,36,3,64,13,87,4,54,21,53,14,18,28,64,17,41,5,25,52,22,51,62,13,39,17,42,18,15,93,49,21,84,6,39,16,27,6,81,12,65,7,26,28,27,29,33,28,62,6,54,4,29,26,49,6,64,6,40,4,65,4,40,7,65,4,35,21,42,4,27,7,84,4,64,4,87,3,42,7,34,22,64,6,54,7,41,13,0,29,87,3,65,3,0,0,94,0,52,0,37,0,52,0,7,0,52,0,52,0,22,0,6,0,7,0,18,0,29,0,94,0,7,0,29,0,29,0,94,0,93,0,29,2
1,3,12,60,83,5,30,18,30,17,64,35,27,47,29,46,2,72,11,87,2,68,14,68,15,12,19,72,13,32,5,17,61,18,60,71,13,30,14,31,15,10,93,65,16,83,5,30,16,19,6,80,11,73,5,18,19,18,20,29,40,71,5,69,4,29,17,65,5,73,5,31,4,74,2,31,6,73,4,30,14,33,3,19,7,83,4,73,4,87,3,32,6,27,18,72,5,69,5,31,11,0,20,87,2,74,2,0,0,94,0,61,0,47,0,61,0,6,0,61,0,61,0,18,0,6,0,6,0,15,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,3,13,56,86,4,37,25,30,18,46,28,31,41,22,40,2,68,8,89,3,57,19,56,11,13,24,67,13,36,3,21,57,16,56,66,9,34,12,37,13,10,93,52,19,87,3,36,12,21,4,85,7,69,5,20,24,21,25,31,33,66,4,57,2,24,24,52,4,68,3,37,2,69,3,37,5,69,2,31,19,37,3,21,5,87,2,68,2,89,2,37,5,31,19,67,4,57,5,36,8,0,25,89,2,69,2,0,0,94,0,57,0,41,0,57,0,5,0,57,0,57,0,19,0,4,0,5,0,13,0,25,0,94,0,5,0,25,0,25,0,94,0,93,0,25,3
1,3,16,58,85,4,32,17,33,17,66,35,31,46,31,45,2,73,11,88,2,69,15,69,15,16,18,73,12,34,4,20,59,21,58,73,13,33,13,33,14,14,93,67,16,85,4,32,15,22,5,83,10,74,4,21,18,21,19,32,40,73,4,70,4,31,16,67,4,74,4,33,4,75,2,33,5,74,4,33,15,35,3,22,6,85,4,74,4,88,3,34,5,31,18,73,4,70,4,33,11,0,19,88,2,75,2,0,0,94,0,59,0,46,0,59,0,5,0,59,0,59,0,18,0,5,0,5,0,14,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,2
1,3,12,58,84,3,33,22,31,19,51,31,28,45,27,44,2,68,8,88,2,59,15,59,15,12,22,69,11,34,3,21,59,19,58,67,10,32,11,34,12,12,93,57,19,85,4,33,16,21,5,82,7,70,5,20,22,21,23,32,36,68,4,60,3,28,21,57,5,69,4,34,3,71,3,34,6,70,3,32,16,35,3,21,6,85,2,69,2,88,2,35,5,28,20,69,4,60,5,34,9,0,23,88,2,71,2,0,0,94,0,59,0,45,0,59,0,5,0,59,0,59,0,20,0,4,0,6,0,12,0,23,0,94,0,6,0,23,0,23,0,94,0,93,0,23,2
1,4,21,49,87,4,43,22,37,16,52,26,39,37,31,36,3,70,10,89,4,61,19,60,11,22,22,71,13,43,3,30,50,26,49,69,9,42,12,44,13,20,93,58,17,88,5,42,12,31,4,87,9,71,5,30,22,31,23,37,28,69,4,61,3,33,21,58,4,70,5,43,3,71,4,43,5,71,3,38,19,44,4,31,5,88,3,70,3,89,3,44,5,40,17,71,4,61,5,43,10,0,23,89,3,71,3,0,0,94,0,50,0,37,0,50,0,5,0,50,0,50,0,17,0,4,0,5,0,13,0,23,0,94,0,5,0,23,0,23,0,94,0,93,0,23,3
1,4,22,48,83,6,44,27,37,20,45,24,36,35,30,34,3,65,12,87,4,55,20,54,13,23,27,65,17,44,5,30,49,26,48,63,12,42,16,45,17,20,93,50,21,84,6,43,15,31,6,81,11,66,7,30,27,31,28,37,27,63,6,55,4,32,26,50,6,65,6,44,4,66,4,44,7,66,4,38,20,45,4,31,7,84,4,65,4,87,3,45,7,37,21,65,6,55,7,44,12,0,28,87,3,66,3,0,0,94,0,49,0,35,0,49,0,7,0,49,0,49,0,21,0,6,0,7,0,17,0,28,0,94,0,7,0,28,0,28,0,94,0,93,0,28,2
1,3,10,60,84,3,32,19,28,14,56,35,28,48,25,47,2,72,6,88,2,64,14,64,12,10,18,73,9,32,3,20,61,17,60,71,7,30,8,32,9,10,93,62,15,85,4,32,13,20,5,82,5,74,5,19,18,20,19,29,38,72,4,65,3,27,18,62,5,73,4,33,3,75,3,33,6,74,3,29,14,33,3,20,6,85,2,73,2,88,2,33,5,28,15,73,4,65,5,32,6,0,19,88,2,75,2,0,0,94,0,61,0,48,0,61,0,5,0,61,0,61,0,15,0,4,0,6,0,9,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,3
1,3,21,53,85,4,38,18,38,17,66,29,37,40,36,39,2,73,11,88,2,69,16,69,15,21,18,73,13,39,4,25,54,25,53,73,13,38,13,39,14,18,93,67,17,85,4,38,15,26,5,83,10,74,5,25,18,26,19,38,35,73,4,70,4,36,17,67,5,74,4,39,4,75,3,39,6,74,4,39,16,40,3,26,6,85,4,74,4,88,3,40,5,37,18,73,5,70,5,39,11,0,19,88,2,75,2,0,0,94,0,54,0,40,0,54,0,5,0,54,0,54,0,18,0,5,0,6,0,14,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,3
1,4,19,53,83,6,38,27,33,22,44,30,32,41,27,40,3,64,13,87,4,54,22,53,15,20,28,64,17,39,5,25,54,23,53,62,13,37,17,40,18,18,93,49,22,84,6,37,17,27,6,81,12,65,7,26,28,27,29,32,34,62,6,54,4,28,26,49,6,64,6,38,4,65,4,38,7,65,4,34,22,40,4,27,7,84,4,64,4,87,3,40,7,33,23,64,6,54,7,39,13,0,29,87,3,65,3,0,0,94,0,54,0,41,0,54,0,7,0,54,0,54,0,23,0,6,0,7,0,18,0,29,0,94,0,7,0,29,0,29,0,94,0,93,0,29,3
1,3,24,52,86,3,40,16,40,14,70,30,39,38,39,37,2,76,9,89,2,73,14,73,13,24,15,76,12,40,3,26,53,26,52,76,11,40,11,40,12,17,93,71,15,87,3,40,14,26,4,85,9,77,4,26,15,26,16,40,36,76,3,74,3,39,15,71,4,77,3,41,4,78,3,41,5,77,3,40,14,41,3,26,5,87,3,77,3,89,2,41,4,39,15,76,4,74,4,40,9,0,16,89,2,78,2,0,0,94,0,53,0,38,0,53,0,4,0,53,0,53,0,15,0,4,0,5,0,12,0,16,0,94,0,5,0,16,0,16,0,94,0,93,0,16,1
1,3,19,57,83,5,34,18,34,17,67,37,32,46,33,45,2,73,11,87,2,70,15,70,16,19,18,73,14,35,5,23,58,23,57,72,14,34,14,35,15,16,93,67,17,83,5,34,16,24,6,80,11,74,6,23,18,24,19,34,41,72,5,71,5,33,17,67,6,74,5,35,5,75,3,35,7,74,4,35,15,36,3,24,7,83,4,74,5,87,3,36,6,32,18,73,6,71,6,35,11,0,19,87,2,75,2,0,0,94,0,58,0,46,0,58,0,6,0,58,0,58,0,18,0,6,0,7,0,15,0,19,0,94,0,7,0,19,0,19,0,94,0,93,0,19,3
1,5,16,53,82,7,38,26,33,21,45,28,32,39,27,38,4,65,13,86,5,55,21,54,15,17,27,65,16,39,6,23,54,21,53,63,13,37,16,40,17,13,93,51,21,83,7,37,17,25,7,80,12,66,8,24,27,25,28,32,31,63,7,55,5,29,25,51,7,65,7,38,5,66,5,38,8,66,5,34,21,40,5,25,8,83,5,65,5,86,4,40,8,33,22,65,7,55,8,39,13,0,28,86,4,66,4,0,0,94,0,54,0,39,0,54,0,8,0,54,0,54,0,22,0,7,0,8,0,17,0,28,0,94,0,8,0,28,0,28,0,94,0,93,0,28,3
1,3,19,54,83,5,37,19,37,18,63,32,34,43,36,42,2,72,11,87,2,67,15,67,17,19,19,72,13,38,5,26,55,26,54,71,13,37,13,38,14,18,93,65,18,83,5,37,17,27,6,80,10,73,6,26,19,27,20,37,35,71,5,68,5,36,18,65,6,73,5,38,5,74,3,38,7,73,4,38,15,39,3,27,7,83,4,73,5,87,3,39,6,34,19,72,6,68,6,38,11,0,20,87,2,74,2,0,0,94,0,55,0,43,0,55,0,6,0,55,0,55,0,19,0,6,0,7,0,14,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,3,21,55,85,4,37,19,37,17,66,31,36,41,35,40,2,73,11,88,2,69,17,69,15,21,18,73,14,37,4,23,56,23,55,73,13,37,13,37,14,16,93,67,18,85,4,37,16,23,5,83,10,74,5,23,18,23,19,37,39,73,4,70,4,35,18,67,5,74,4,38,5,75,3,38,6,74,4,37,17,38,3,23,6,85,4,74,4,88,3,38,5,36,18,73,5,70,5,37,11,0,19,88,2,75,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,18,0,5,0,6,0,14,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,1
1,4,21,49,85,5,43,24,38,19,48,26,36,37,30,36,3,68,10,88,4,58,18,57,12,22,24,68,14,43,4,30,50,26,49,66,10,41,13,44,14,20,93,54,20,86,5,42,12,31,5,84,9,69,6,30,24,31,25,38,28,66,5,58,3,31,23,54,5,68,5,43,3,69,4,43,6,69,3,39,18,44,4,31,6,86,3,68,3,88,3,44,6,37,20,68,5,58,6,43,10,0,25,88,3,69,3,0,0,94,0,50,0,37,0,50,0,6,0,50,0,50,0,20,0,5,0,6,0,14,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,3
1,4,16,54,83,6,38,26,31,19,45,29,32,40,25,39,3,66,11,87,4,55,21,54,13,17,26,65,15,38,5,23,55,19,54,63,10,36,14,39,15,13,93,51,20,84,5,37,15,24,6,81,9,67,7,23,26,24,27,31,33,63,6,55,4,27,25,51,6,66,5,38,4,67,4,38,7,67,3,32,21,39,4,24,7,84,3,66,4,87,3,39,7,33,20,65,6,55,7,38,11,0,27,87,3,67,3,0,0,94,0,55,0,40,0,55,0,7,0,55,0,55,0,20,0,6,0,7,0,15,0,27,0,94,0,7,0,27,0,27,0,94,0,93,0,27,3
1,3,15,55,84,4,37,25,31,19,45,28,32,41,23,40,2,65,9,88,3,56,19,54,12,15,25,66,13,37,3,23,56,18,55,63,10,35,13,38,14,13,93,50,19,85,4,36,13,23,5,82,8,67,5,22,25,23,26,31,33,64,4,56,3,25,24,51,5,66,5,37,3,68,3,37,6,67,2,32,20,38,3,23,6,85,2,66,2,88,2,38,5,32,20,67,4,56,6,37,9,0,26,88,2,68,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,20,0,4,0,6,0,14,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,3
1,4,17,51,83,6,41,24,36,19,48,25,35,37,28,36,3,68,10,87,4,58,19,57,12,18,24,67,14,41,5,26,52,23,51,66,11,39,13,42,14,15,93,54,20,84,5,40,13,27,6,81,9,69,7,26,24,27,25,36,28,66,6,58,4,30,23,54,6,68,5,41,4,69,4,41,7,69,4,37,19,42,4,27,7,84,4,68,4,87,3,42,7,36,20,67,6,58,7,41,10,0,25,87,3,69,3,0,0,94,0,52,0,37,0,52,0,7,0,52,0,52,0,20,0,6,0,7,0,14,0,25,0,94,0,7,0,25,0,25,0,94,0,93,0,25,3
1,3,17,53,86,4,39,25,33,19,45,26,32,39,25,38,2,67,9,89,3,56,17,55,12,17,25,67,13,39,3,25,54,20,53,65,10,37,13,40,14,15,93,51,19,87,4,38,13,25,4,85,8,68,5,24,25,25,26,33,31,65,4,56,2,27,24,51,4,67,4,39,2,68,3,39,5,68,2,34,18,40,3,25,5,87,2,67,2,89,2,40,5,32,20,67,4,56,5,39,9,0,26,89,2,68,2,0,0,94,0,54,0,39,0,54,0,5,0,54,0,54,0,20,0,4,0,5,0,14,0,26,0,94,0,5,0,26,0,26,0,94,0,93,0,26,2
1,3,12,58,84,3,34,25,29,19,46,31,28,45,23,44,2,66,8,88,2,56,18,56,14,12,24,67,13,34,3,21,59,17,58,65,10,32,12,34,13,12,93,52,20,85,4,34,15,21,5,82,7,68,5,20,24,21,25,30,36,66,4,57,3,25,24,52,5,67,4,35,3,69,3,35,6,68,3,30,18,35,3,21,6,85,2,67,2,88,2,35,5,28,20,67,4,57,5,34,8,0,25,88,2,69,2,0,0,94,0,59,0,45,0,59,0,5,0,59,0,59,0,20,0,4,0,6,0,13,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,3
1,3,14,56,84,4,35,25,30,20,44,32,29,43,25,42,2,64,9,88,3,55,20,53,15,15,26,65,14,36,3,21,57,18,56,62,10,34,14,37,15,12,93,48,20,85,4,34,16,23,5,82,8,66,5,22,26,23,27,29,35,63,4,55,3,26,24,49,5,65,5,35,3,67,3,35,6,66,2,31,20,37,3,23,6,85,2,65,2,88,2,37,5,30,21,66,4,55,6,36,9,0,27,88,2,67,2,0,0,94,0,57,0,43,0,57,0,5,0,57,0,57,0,21,0,4,0,6,0,15,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,1
